text,highlighted
"If your use of the service ends, the following terms of this agreement will continue to apply to you: other legal terms , about this agreement , and the licenses granted by you will continue as described under duration of license .",0
Severance,0
"If it turns out that a particular term of this agreement is not enforceable for any reason, this will not affect any other terms.",0
No,1
Waiver,1
"If you fail to comply with this agreement and we do not take immediate action, this does not mean that we are giving up any rights that we may have (such as the right to take action in the future).",1
Interpretation,0
"In these terms, include or including means including but not limited to, and any examples we give are for illustrative purposes.",0
Governing law,0
"All claims arising out of or relating to these terms or the service will be governed by california law, except california s conflict of laws rules, and will be litigated exclusively in the federal or state courts of santa clara county, california, usa.",0
You and youtube consent to personal jurisdiction in those courts.,0
Limitation on legal action,0
You and youtube agree that any cause of action arising out of or related to the services must commence within one (1) year after the cause of action accrues.,1
"Otherwise, such cause of action is permanently barred.",1
"Effective as of march 17, 2021 (view previous version)",0
