text,highlighted
Discover the source code or trade secrets for any of the,0
Payments services.,0
"Or, (v) access the payments services in order",0
To build a competitive product or service.,0
It is your responsibility to obtain your customers consent to,0
"Be billed for each transaction or, as the case may be, on a",0
"Recurring basis, in compliance with applicable legal",0
"Requirements and visa europe ltd., visa u.s.a., inc., visa",0
Canada inc.,0
"And visa international (collectively, visa ),",0
"Mastercard international incorporated ( mastercard ), american",0
"Express or other applicable card networks (such networks being,",0
"Collectively, the payment networks ) payment rules (the",0
Payment network rules ).,0
Pos equipment,0
"If applicable, you may elect to purchase",0
Pos equipment from shopify that will allow you to accept cp,0
Transactions and keyed transactions.,0
Pos hardware may be,0
Purchased on the shopify hardware store located here:,0
Www.shopify.com/pos/hardware,0
(the pos equipment store ).,0
Pos software may be downloaded for,0
Ios devices from the apple app store under the title shopify,0
Pos or shopify .,0
Your use of the shopify pos hardware and,0
Software is subject to the applicable sections of the shopify,0
Platform terms of service.,0
Payment methods,0
The payments services support most,0
"Payment network cards, including credit, debit, pre-paid, or",0
Gift cards.,0
You assume sole and exclusive responsibility for the,0
Use of the payments services.,0
You also assume sole and exclusive,0
Responsibility for transactions under the processor terms.,0
You,1
Are solely responsible for verifying the identity of customers,0
And of the eligibility of a presented card used to purchase your,0
"Products and services, and shopify does not guarantee or assume",0
Any liability for transactions authorized and completed that may,0
Later be reversed or charged back (see section d5 below).,0
You,1
Are solely responsible for all reversed or charged back,0
"Transactions regardless of the reason for, or timing of the",0
Reversal or chargeback.,0
Shopify or the processor may add or,0
"Remove one or more types of payment networks or cards, in their",0
"Sole discretion, at any time, without prior notice to you.",0
Customer service,0
Shopify will use its commercially,1
Reasonable efforts to provide you with customer support to help,1
Resolve issues relating to the payments services.,1
The processor,0
Retains sole and exclusive responsibility for payment processing,0
"Of transactions, including the settlement of funds, but shopify",0
Will provide reasonable assistance in liaising between you and,0
The processor concerning the payment processing services.,0
You,1
Assume sole and exclusive responsibility for providing customer,0
Service or support to your customers for any and all issues,0
"Related to your products and services, including, but not",0
"Limited to, issues arising from the processing of cards through",0
The payments services.,0
Taxes,0
You have sole and exclusive responsibility to,0
"Determine what, if any, taxes apply to the sale of your goods",0
And services and/or the payments you receive in connection with,0
"Your use of the payments services (""taxes"").",0
It is solely your,0
"Responsibility to assess, collect, report, or remit the correct",0
"Taxes to the proper tax authority, whether in customers",0
"Jurisdictions, your jurisdiction or elsewhere.",0
We are not,0
"Obligated to, nor will we, determine whether taxes apply, or",0
"Calculate, collect, report, or remit any taxes to any tax",0
"Authority, arising from any transaction.",0
Shopify retains the,0
"Right, but not the obligation, at its sole discretion, to",0
Complete and file tax or related reports with tax authorities,0
Regarding transactions in those jurisdictions where shopify,0
Deems such reporting necessary.,0
You hereby indemnify and hold,0
Shopify harmless from and against any and all liability related,0
To taxes and filings made by shopify in respect thereof.,0
You,1
Agree that we may send you any tax-related information,0
Electronically.,0
Your customers,0
"If prohibited by law, you will not impose",0
Any fee or surcharge on a customer that seeks to use an eligible,0
Card.,0
You will provide an informational slip or receipt to your,0
Customer at the conclusion of the transaction that includes all,0
Information required under payment network rules and applicable,0
Law.,0
Security,0
We maintain commercially reasonable,0
"Administrative, technical and physical procedures to protect all",0
The personal information regarding you and your customers that,0
"Is stored in our servers from unauthorized access, accidental",0
"Loss, or modification.",0
"Shopify cannot, however, guarantee that",0
Unauthorized third parties will never be able to defeat those,0
Measures or use such personal information for improper purposes.,0
Data security,0
You assume full responsibility for the,0
Security of data on your website or otherwise in your possession,0
Or control.,0
You agree to comply with all applicable laws and,0
"Rules in connection with your collection, security, and",0
"Dissemination of any personal, financial, card, or transaction",0
"Information (collectively, data"", and as pertains to your",0
"Customers, cardholder data ).",0
You agree that at all times you,0
Shall be compliant with applicable payment card industry data,0
"Security standards ( pci-dss ) and, as applicable, the payment",0
Application data security standards ( pa-dss ).,0
You agree to,0
Promptly provide shopify with documentation evidencing your,0
Compliance with pci-dss and/or pa-dss upon request.,0
You also,0
Agree that you will use only pci-dss and pa-dss compliant,0
Service providers in connection with the storage or transmission,0
"Of card information, including a cardholder s account number,",0
"Expiration date, and cvv2.",0
You must not store cvv2 data at any,0
Time.,0
Information on pci-dss can be found on the pci council s,0
Website.,0
It is your,0
Responsibility to comply with these standards and all the,0
Payment network rules.,0
Audit right,0
"If shopify believes that a security breach,",0
"Personal data breach, or other compromise of data may have",0
"Occurred, shopify may require you to have a third-party auditor",0
That is approved by shopify conduct a security audit of your,0
Systems and facilities and issue a report to be provided to,0
"Shopify and, at shopify s discretion, to the processor, its",0
"Financial services provider, payment networks, and law",0
"Enforcement, at your sole cost and expense.",0
Privacy,0
Your privacy and the protection of your data,0
Are very important to us.,0
You acknowledge that you have,0
"Received, read in full, and agree with the terms of our privacy",0
"Policy, our data",0
"Processing addendum, and the",0
Processor s privacy policy.,0
Our privacy policy and data processing addendum are hereby,0
Incorporated into this agreement.,0
Shopify s privacy policy and,0
The processor s privacy policy contain important information,0
"About the collection, use, retention, and disclosure of personal",0
"Information, as well as other important matters, and explains",0
"How and for what purposes we and the processor collect, use,",0
"Retain, disclose and safeguard the information you provide to",0
Us.,0
You agree that shopify s privacy policy and the processor s,0
Privacy policy may be modified at shopify s or the processor s,0
"Option, if necessary, and you will check each privacy policy on",0
A regular basis.,0
You also acknowledge that the processor is,0
Required to report your business name and the name of your,0
Principals to the member alert to control high-risk merchants,0
List of mastercard ( match list ) maintained by mastercard and,0
"Accessed and updated by american express, to the vmas database",0
"Upheld by visa europe, and/or to the consortium merchant",0
"Negative file maintained by discover, if applicable, pursuant to",0
The requirements of the payment network rules.,0
"Additionally, you",0
"Agree that shopify s collection, use, retention, and disclosure",0
Of personal information is subject to our data processing,0
Addendum.,0
We will at all times comply with the provisions of applicable,0
"Data protection law, including the eu general data protection",0
"Regulation ( gdpr ), as applicable.",0
If we process any of your,0
Personal data when performing our obligations under this,0
"Agreement, we will do so as a data controller , as defined by",0
The gdpr.,0
"If we process any cardholder data on your behalf, we",0
And you both agree that it is our intention that you shall be,0
The data controller and we shall be the data processor in,0
"Relation to that data, as those terms are defined in the gdpr.",0
We shall process the personal data only in accordance with the,0
Terms of this agreement and any lawful instructions reasonably,0
Given by you to us from time to time.,0
"Additionally, you",0
"Acknowledge that the processor and maxmind, a fraud detection",0
"Service, each independently serve as data controllers with",0
Regards to any personal data that they may processes under this,0
Agreement and that we are not responsible for how they process,0
Such data.,0
Maxmind s privacy policy may be found here:,0
Www.maxmind.com/en/privacy-policy.,0
We will notify you (within a reasonable time frame) if we,0
"Receive a request from a person to have access to, or to erase",0
"That person s personal data, a complaint or request relating to",0
"Your obligations under applicable data protection legislation,",0
Or any other communication relating directly to the processing,0
Of any personal data in connection with this agreement.,0
You,1
Acknowledge that such requests may be subject to independent,0
"Legal retention or confidentiality requirements, as permitted by",0
The gdpr.,0
We will provide you with reasonable co-operation and assistance,0
In relation to any complaint or request made in respect of any,0
"Personal data processed by us on your behalf, including by",0
"Providing you with details of the complaint or request, helping",0
You to comply with any data subject access requests (within the,0
Relevant timescales set out in applicable data protection,0
"Legislation), and providing you with any personal data we hold",0
"In relation to a person making a complaint or request (again,",0
Within a reasonable timescale).,0
You acknowledge that we are relying on you for direction as to,0
The extent to which we are entitled to use and process the,0
Personal data in the cardholder data that you provide us with.,0
"Consequently, we will not be liable for any claim brought by a",0
"Data subject arising from any action or omission by us, to the",0
Extent that such action or omission resulted from your,0
Instruction.,0
You consent to the exchange of your information between the,0
Account you have established through the shopify platform,0
Services and the payments services established under this,0
Agreement.,1
Shopify will commingle such accounts and refers to,0
Them together in this agreement as the shopify payments,0
Account .,0
"Where a data subject is located in the european economic area,",1
That data subject s personal data will be processed by shopify,1
"International limited, in accordance with our privacy policy.",1
As,1
"Part of providing the payments services, this personal data may",1
"Be transferred to other regions, including to canada and the",1
United states.,1
"Additionally, in order to process, use, record,",0
"And disclose your personal information, information related to",0
"Your business, and data, we or our agents may transfer such",0
"Information to and receive it from the processor, its financial",0
"Services provider, or their respective agents and, in so doing,",0
We may transmit or possess it outside of your jurisdiction.,0
"Additionally, in order to provide the payments services, we use",1
A variety of third party sub-processors that fall into many,1
"Broad categories for example, we use sub-processors to help us:",1
"(i) protect you and shopify from potentially risky transactions,",1
"Security threats, or fraud.",1
(ii) perform administrative tasks.,1
"(iii) deliver portions of the payments services (e.g., third",1
Parties that work with us to actually process credit card,1
Payments or conduct any shipping).,1
(iv) develop and improve our,1
Products and the payments services.,1
(v) generate analytics or,1
Other information relating to the payments services.,1
"And, (vi)",1
"Build our technical infrastructure (e.g., using cloud storage",1
Providers or information security vendors).,1
By using the,0
"Payments services, you consent to our use of sub-processors,",0
Which is described in more detail in our privacy,0
Policy.,0
Privacy of others,0
You represent to us that you are in,0
Compliance with all applicable privacy laws and that you,0
Maintain a publicly accessible privacy policy that accurately,0
"Discloses how you collect, use, and disclose personal data,",0
Including through the payments services.,0
"Additionally,",0
You,1
Represent to us that you have obtained all necessary rights and,1
Consents under applicable law to allow us and the processor to,1
"Collect, use, retain, and disclose any cardholder data that you",1
"Provide to, or authorize us to collect, including information",1
That we may collect directly from you of your customers via,1
Cookies or other means and to use that data to provide the,1
Payments services,1
"(e.g., to process transactions and to screen",0
For fraud or compliance purposes).,0
"Further, you represent that we will not be in breach of any such",0
"Laws by collecting, receiving, using, and disclosing such",0
Information in connection with the payments services as,0
Described in our privacy,0
Policy.,0
As between the,0
"Parties to this agreement, you are solely responsible for",0
Disclosing to your customers that we will collect and process,0
Their cardholder data in our supply of the payments services to,0
"You, and that in so doing we may transmit or possess it outside",0
"Of your or their jurisdiction, and that it may be subject to",0
Disclosure as required by applicable law.,0
"If you receive information about others, including cardholders",0
"And other customers, through the use of the payments services,",0
You must keep such information confidential and only use it in,0
Connection with the payments services or as otherwise permitted,0
By the subject of such information.,0
You may not disclose or distribute any such information to a,0
Third party or use any such information for marketing purposes,0
Unless you receive the express consent of the subject thereof to,0
Do so.,0
You may not disclose cardholder data to any third party,0
Other than in connection with processing a transaction requested,0
By your customer.,0
Restricted use,0
"You are required to obey all laws,",0
"Rules, and regulations applicable to your use of the payments",0
"Services (e.g., including those governing financial services,",0
"Consumer protections, unfair competition, anti-discrimination,",0
Or false advertising).,0
In addition to any other requirements or,0
"Restrictions set forth in this agreement, you shall not: (i)",0
Utilize the credit available on any card to provide cash,0
Advances to cardholders.,0
(ii) submit any transaction for,0
Processing that does not arise from your sale of goods or,0
Service to a customer.,0
(iii) act as a payment intermediary or,0
Aggregator or otherwise resell the payments services on behalf,0
Of any third party.,0
(iv) send what you believe to be potentially,0
Fraudulent authorizations or fraudulent transactions.,0
"Or, (v)",0
Use the payments services or the payment processing services in,0
A manner that a payment network reasonably believes to be an,0
Abuse of the payment network or a violation of the payment,0
Network rules.,0
You further agree not to permit any third party to do any of the,1
"Following: (i) access or attempt to access our systems,",1
"Programs, or data that are not made available for public use.",1
"(ii) copy, reproduce, republish, upload, post, transmit, resell,",0
"Or distribute, in any way, material from us.",0
(iii) permit any,0
Third party to use and benefit from the payments services via a,0
"Rental, lease, timesharing, service bureau, or other",0
Arrangement.,0
(iv) transfer any rights granted to you under this,0
Agreement.,1
(v) work around any of the technical limitations of,0
"The payments services, use any tool to enable features or",0
Functionalities that are otherwise disabled in the payments,0
"Services, or decompile, disassemble, or otherwise reverse",0
"Engineer the payments services, except to the extent that such",0
Restriction is expressly prohibited by law.,0
(vi) perform or,0
Attempt to perform any actions that would interfere with the,0
"Proper working of the payments services, prevent access to or",0
"Use of the payments services by our other users, or impose an",0
Unreasonable or disproportionately large load on our,0
Infrastructure.,0
"Or, (vii) otherwise use the payments services",0
Except as expressly allowed under this section.,0
Suspicion of unauthorized or illegal use,0
We reserve the,0
Right to not provide the payments services in respect of any,0
"Transaction you submit that we believe, in our sole discretion,",0
"Is in violation of this agreement, any other shopify or",0
"Processor agreement, or exposes you, shopify, the processor, or",0
"Any other third party to actual or potential risk or harm,",0
"Including, but not limited to, fraud and other criminal acts.",0
You are hereby granting us authorization to share information,0
"With law enforcement about you, your transactions, or your",0
Shopify payments account.,0
Payment network rules,0
The payment networks have,1
"Established guidelines, bylaws, rules, and regulations in the",1
Form of the payment network rules.,1
You are required to comply,1
With all applicable payment network rules.,1
The payment network,1
"Rules for visa, mastercard and american express are available on",1
The internet at the following links:,1
"Visa,",1
Mastercard,1
And american,1
Express.,1
The payment networks may amend the payment network rules at any,0
Time and without notice to us or to you.,0
Insofar as the terms of,0
This agreement and/or the processor terms are inconsistent with,0
"The payment network rules, the payment network rules shall",0
Prevail.,0
We reserve the right to amend this agreement at any,0
"Time, with notice to you, as may be necessary to comply with the",0
Payment network rules.,0
Disclosures and notices,0
You agree that shopify can,0
"Provide disclosures and notices, including tax forms, that we",0
Deem appropriate regarding the payments services to you by,0
"Posting such disclosures and notices in your shopify admin,",0
Emailing them to the email address listed in your shopify,0
"Account, or mailing them to the address listed in your shopify",0
Account.,0
You also agree that electronic disclosures and notices,0
Have the same meaning and effect as if we had provided you with,0
A paper copy.,0
Such disclosures and notices shall be considered,0
To be received by you within twenty-four (24) hours of the time,0
"It is posted to your shopify admin or emailed to you, unless we",0
Receive notice that the email was not delivered.,0
Automatic reminders,0
We may use automated telephone,0
"Dialing, text messaging systems, and email to provide messages",0
To you about your shopify payments account.,0
The telephone,0
Messages may be played by a machine automatically when the,0
"Telephone is answered, whether answered by you or another party.",0
These messages may also be recorded by your answering machine or,0
Voicemail.,0
You give us permission to call or send a text message,0
To any telephone number that you have given us and to play,0
Pre-recorded messages or send text messages with information,0
About this agreement or your account over the phone.,0
You agree,0
That we will not be liable to you for any such calls or,0
Electronic communications even if information is communicated to,0
An unintended recipient.,0
You understand that when you receive,0
Such calls or electronic communications you may incur a charge,0
"From the company that provides you with telecommunications,",0
Wireless and/or internet services.,0
You agree that we have no,0
Liability for such charges.,0
You agree to immediately notify us,0
If you change telephone numbers or are otherwise no longer the,0
Subscriber or customary user of a telephone number or email,0
Address you have previously provided to us.,0
B.,0
Getting a payments services account,0
Registration,0
The payments services are only made,0
Available to persons in united states that operate a business selling,0
Goods and services.,0
You may not use the payments services for,0
"Non-commercial, personal, family, or household purposes.",0
To use,0
"Shopify payments for your business, you are required to register",0
For a shopify payments account.,0
When you register for a shopify,0
"Payments account,",0
We will collect information such as your name,1
"(if you are a sole proprietor), your business or trade name,",1
"Your address, email, phone number, business identification or",1
"Registration number, and certain other information that we",1
Require.,1
We may also collect personal information (including,1
"Name, birthdate, and government-issued identification number)",1
About your beneficial owners or principals.,1
You may register as an individual (sole proprietor) or as a,0
Corporation or other legal entity.,0
If you register as a,0
"Corporation or other legal entity, you must be authorized to act",0
"On behalf of such entity, have the authority to bind the entity",0
"To this agreement, and you must agree to this agreement on",0
Behalf of such entity.,0
"If you have so agreed, the term",0
"""merchant"", you or your will mean you, the natural person",0
"Acting as a business, if you are a sole proprietor, or if you",0
"Have registered as a corporation or other legal entity, it will",0
Mean that entity.,0
You understand that by registering for a,0
"Shopify payments account, you are also registering for a",0
Processor account under the processor terms and that you are,0
Simultaneously providing your information to shopify for the,0
"Purpose of opening a shopify payments account, and to the",0
Processor for the purpose of establishing your processor,0
Account.,0
Company descriptions and site url,0
As part of your,0
"Registration, you must provide the name under which you do",0
"Business (which may be the business legal name or a ""doing",0
"Business name"") (e.g.",0
Mystore online widgets) and a billing,0
Descriptor.,0
These two fields and your site url may appear in your,0
Customers credit or debit card statements.,0
To avoid customer,0
Confusion and transaction disputes it is important that you,0
Enter a description that clearly identifies your business.,0
You,1
"Hereby agree to indemnify us from any costs, liabilities,",0
"Losses, or expenses from disputes due to your failure to do so.",0
Verification and underwriting,0
"To verify your identity,",0
"We may require additional information, including your company",0
"Registration number or business number, your hst, gst, or tax",0
"Number, and, if applicable, your date of birth.",0
We may also ask,0
For additional information to help verify your identity and,0
"Assess your business risk, including, but not limited, to",0
"Business invoices, reseller authorization or distributor",0
"Information, a driver s license or other government issued",0
"Identification, or business license, for you or for any of the",0
Owners or principals of your business.,0
We may ask you for your,0
Financial statements.,0
We may request your permission to do a,0
Physical inspection at your place of business and to examine,0
Books and records that pertain to your compliance with this,0
Agreement.,1
Your failure to comply with any of these requests,0
Within five (5) days may result in suspension or termination of,0
Your shopify payments account and the processor account.,0
You,1
Authorize us to retrieve additional information about you from,0
Third parties and other identification services.,0
We reserve the,0
Right to hold funds in your shopify payments account while,0
Awaiting the information requested above.,0
Shopify may use your,0
Information to apply for card merchant acquiring accounts on,0
Your behalf with certain payment networks (such as american,0
Express).,0
"After we have collected and verified all your information, we",0
Will review your account and determine if you are eligible to,0
Use the payments services.,0
We will notify you once your shopify,0
Payments account has been either approved or deemed ineligible,0
For use of the payments services.,0
"By accepting the terms of this agreement, you are providing us",1
With authorization to retrieve information about you by using,1
"Third parties, including credit bureaus and other information",1
Providers.,1
You acknowledge that such information retrieved may,0
"Include your name, address history, credit history, and other",0
Data about you.,0
We may periodically update this information to,0
Determine whether you continue to meet the eligibility,0
Requirements for a shopify payments account.,0
You agree that shopify is permitted to contact and share,1
Information about you and your application (including whether,1
"You are approved or declined), your shopify payments account,",1
And the processor account with the processor and other third,1
Parties in order to perform the payments services.,1
This includes,1
Sharing information: (i) about transactions for regulatory or,1
Compliance purposes.,1
(ii) for use in connection with the,1
Management and maintenance of the payments services.,1
(iii) to,1
"Create and update our and their customer records about you, and",1
To assist us and them in better serving you.,1
"And, (iv) to",1
Conduct our and their risk management process.,1
Designated country,0
In registering for a shopify payments,0
"Account, you are obliged to identify the location from where you",0
Are operating the business that will use the payments services,0
In united states.,0
"By registering for a shopify payments account, you",0
Are confirming that you are either a legal resident of united states or,0
"You are duly established and, if necessary, registered or",0
Licensed as a business entity authorized to conduct business in,0
United states.,1
The payments services and shopify payments account may,0
Only be used in united states.,0
"By accepting this agreement, you confirm",0
That you will satisfy these requirements.,0
Prohibited businesses,0
The following categories of businesses and business practices,0
Are prohibited from using the payments services ( prohibited,0
Businesses ).,0
Prohibited business categories may be imposed by,0
"Law or through the payment network rules, by shopify or the",0
Requirements of the processor s financial services providers.,0
The types of businesses listed below are representative but not,0
Exhaustive.,0
If you are uncertain as to whether your business is,0
A prohibited business or have questions about how these,0
"Requirements apply to you, please contact",0
Us.,0
We may,0
Add to or update the prohibited business list at any time,0
Financial and professional services,0
Investment and credit services,0
Securities brokers.,0
Mortgage consulting or debt reduction,0
Services.,0
Credit counseling or repair.,0
Investment services.,0
Real,0
Estate opportunities.,0
Lending instruments,0
Money and legal services,0
"Financial institutions, money transmitters and money services",0
"Businesses, check cashing, wire transfers, money orders.",0
Currency,0
Exchanges or dealers.,0
Bill-pay services.,0
Crowdfunding.,0
Insurance.,0
Bail bonds.,0
Collections agencies.,0
Law firms collecting funds for,0
Any purpose other than to pay fees owed to the firm for services,0
"Provided by the firm (e.g., firms cannot use stripe to hold client",0
"Funds, collection or settlement amounts, disputed funds, etc.)",0
Virtual currency or stored value,0
"Virtual currency that can be monetized, resold, or converted to",0
Physical or digital products and services or otherwise exit the,0
"Virtual world (e.g., bitcoin).",0
Cryptocurrency mining equipment.,0
Initial coin offerings.,0
"Digital wallets, sale of stored value or",0
"Credits maintained, accepted and issued by anyone other than the",0
Seller,0
"Ip infringement,",0
Regulated or illegal products and services,1
Adult content and services,0
"Pornography and other obscene materials (including literature,",1
Imagery and other media) depicting nudity or explicitly sexual,1
Acts.,1
Sites offering any sexually-related services such as,1
"Prostitution, escorts, pay-per view, adult live chat features.",1
"Sexually oriented items (e.g., adult toys).",1
Adult video stores,1
And sexually oriented massage parlors.,1
"Gentleman s clubs, topless",1
"Bars, and strip clubs.",1
Sexually oriented dating services,1
Counterfeit or unauthorized goods,0
Counterfeit goods.,0
Unauthorized sale or resale of brand name or,0
Designer products or services.,0
Sale of goods or services that are,0
Illegally imported or exported,0
Gambling,0
Lotteries.,0
Bidding fee auctions.,0
Sports forecasting or odds making,0
For a monetary or material prize.,0
Fantasy sports leagues with cash,0
Prizes.,0
Internet gaming.,0
Contests.,0
Sweepstakes.,0
Games of chance,0
"Including legal or illegal forms of gambling, internet gambling,",0
Sweepstakes and contests with a buy-in or cash prize.,0
Charity,0
Sweepstakes and raffles for the explicit purpose of fundraising,0
Intellectual property or proprietary rights infringement,0
"Sales, distribution, or access to counterfeit music, movies,",0
"Software, or other licensed materials without the appropriate",0
Authorization from the rights holder.,0
Any product or service that,0
"Directly infringes or facilitates infringement upon the trademark,",0
"Patent, copyright, trade secrets, or proprietary or privacy rights",0
Of any third party.,0
Use of shopify intellectual property without,0
Express consent from shopify.,0
"Use of the shopify name or logo,",0
Including use of shopify trade or service marks inconsistent with,0
"The shopify trademark usage guidelines,",0
Or in a manner that otherwise harms shopify or the shopify brand.,0
Any action that implies an untrue endorsement by or affiliation with,0
Shopify,0
Regulated or illegal products or services,0
Cannabis dispensaries and related businesses.,0
"Sale of tobacco,",0
"E-cigarettes, and e-liquid.",0
Online pharmacies.,0
Prescription-only,0
Products including card-not-present pharmaceuticals.,0
Peptides and,0
Research chemicals.,0
Fake references or id-providing services.,0
Age,0
Restricted goods or services.,0
Weapons and munitions.,0
Gunpowder and,0
Other explosives.,0
Fireworks and related goods.,0
"Toxic, flammable,",0
And radioactive materials.,0
Products and services with varying,0
Legal status on a state-by-state basis.,0
"Goods or services, the",0
Sale of which is illegal under applicable law in the jurisdictions,0
To which your business is targeted or directed,0
Sanctions,0
Use of the payments services or use of shopify payments in or for,0
"The benefit of a country, organization, entity, or person embargoed",0
"Or blocked by any government, including any person/entity on",0
Government sanctions lists,0
Products or services that are otherwise prohibited by law or our financial partners,0
Aggregation,0
Engaging in any form of licensed or unlicensed aggregation of,0
"Funds owed to third parties, factoring, or other activities",0
Intended to obfuscate the origin of funds.,0
Payment facilitation,0
Drug paraphernalia,0
