text,highlighted
"We will set forth the date upon which the changes will become effective, and any use of the hosting service after said date will constitute your acceptance of these changes, as a homeserver owner.",1
"Your access and use of the hosting service is always subject to the most current version of this document.should you have other questions or concerns about this document, please contact us at support@element.io or at our mailing address below:element c/o new vector ltd.10 queen street place, london, united kingdom, ec4r 1ag 1.5 breach of terms",0
"If the customer breaches any of the terms and conditions in this document, and the breach is not cured within fifteen (15) days after we provide notice of the breach your authorization to access and use the hosting service automatically terminates.",0
"Similarly, if we breach any of our obligations listed in these customer terms, the customer may terminate the contract within fifteen (15) days notice of the breach.",0
"For the sake of clarity, the authorised users are responsible for any breaches of the users terms they cause, but the customer is responsible for any breach of these customer terms caused by its authorised users.",0
We may terminate the contract immediately on notice to customer if we reasonably believe that the services are being used by customer or its authorized users in violation of applicable law,0
2.,0
Intellectual property rights 2.1 who owns the ip of the authorised user's messages and files?,0
Unless stated otherwise in direct agreements between the authorised users and the customer (e.g.,1
"An employment contract), the homeserver owner can not claim intellectual property rights over rooms, message content or files authorised users uploaded to the homeserver, directly or over federation or bridging.",1
"The customer acknowledges and agrees that element has no liability of any kind should any authorised users, who are granted access to their messages or files modify, destroy, corrupt, copy or distribute them, or violate the terms of use or other limitations that the users may impose on the use of their shared content.",0
"The customer may pre-screen users' messages or files to prevent spam and other abuse, and messages or files (including entire rooms) may be removed from the homeserver for any reason without notice at the discretion of either element or the homeserver owner.",0
"By posting or uploading their messages or files, authorised users represent and warrant that they own or otherwise control all of the intellectual property rights and other rights to their user materials as described in the users terms of use, including all the rights necessary for them to post or upload said messages or files.",0
Authorised users are solely and entirely responsible for all of the messages and files that they post or otherwise submit via the service.,0
"Authorised users shall assume all risks associated with the use of said content including any reliance on the accuracy, completeness or usefulness.",1
"Element does not guarantee the accuracy, integrity or quality of their messages or files.",1
"As part of the user terms, authorised users acknowledge and agree that by accessing or using the communication service, they may be exposed to user materials from others that are offensive, indecent or otherwise objectionable.",1
3.,0
Use of the hosting and communication services,0
The customer must comply with these customer terms and ensure that their authorised users comply with both these customer terms and the users terms.,0
"We may review the users' conduct for compliance purposes, but we have no obligation to do so.",0
"We are not responsible for the content of the customer's or their authorised user's data, or the way the customer or their users decide to use the communication service.",0
The customer must ensure that all authorised users are at least 16 (sixteen) years old to use both our hosting and communication services or such greater age required in their country to register for or use our hosting and communication services.,1
We are not responsible for providing internet connectivity to the authorised users for the use of the services.,0
"Any illegal content, and in particular any content containing or promoting indecent images/depictions of children, are utterly prohibited on the services.",1
"When the customer becomes aware of such content, they are responsible for reporting it to us so we can refer the details to the relevant authorities.",1
"If the customer has found an account, room or group being used for the distribution or promotion of child sexual exploitation or any illegal content, please share the details in an email to abuse@element.io.",1
"If we believe that there is a violation of these terms, which can be simply remedied by the removal of some of the customer's or user's data, or by disabling a third-party product, we will, in most cases, ask the customer to take direct action rather than intervene.",0
"However, if the customer doesn't take appropriate action or if we believe there is a credible risk to harm us, the service, authorised users or any third parties, we will directly take what we believe is the appropriate action.",0
4.,0
Our responsibilities 4.1 provide the services,0
"We are responsible for providing the services as described in the introduction of this document, until the resources and number of user limits defined for the selected homeserver size are met.",0
"Once one of these thresholds is met, the communication service will be limited or made partially or fully unavailable, depending on which threshold is reached first.",0
4.2 uptime,0
We do not guarantee that the services will be accessible at all times.,0
"Like all other cloud-based applications, we are vulnerable to the inherent unreliability of the internet.",0
We do not yet offer contracted sla for availability of the services and your data.,0
"We monitor the services closely and have set up automated alarms to be notified (via email, push notifications and phone calls) when the servers, and in particular the homeserver, are under stress, so that we can deal with the issue before it becomes a problem that might impact user access.",0
"We will use commercially reasonable efforts to make the services available 24 hours a day, 7 days a week, excluding planned downtime.",0
"We expect planned downtime to be infrequent but will endeavor to provide the customer with advance notice (e.g., through the services), if we think it may exceed five (5) continuous minutes.",0
You acknowledge and agree that element shall not be liable for any failure to store your materials on the homeserver at any time.,0
4.3 data protection and processing,0
"We will ensure to set-up, at a minimum, reasonable data practices for maintaining the confidentiality and security of the customer's and user's data and preventing unauthorized access.",0
For more details please check our privacy policy and cookie policy.,0
5.,0
Pricing definitions and payment obligations,0
Note: all the prices displayed are excluding tax.,0
"Taxes will be automatically calculated based on the customer's credit card details and billing address and displayed in the invoices, if not null.",0
"The fees for the hosting service are specified in the pricing section of the ems hosting page of the ems website, as well as in the set-up form of the service.",0
The fees for a new subscription must be paid in advance and will be automatically debited at the beginning of every billing period.,1
The fees for changes made to an existing subscription (e.g.,0
Increase the number of additional users) will be adjusted in the next billing cycle.,0
5.1 matrix hosting: hosted homeservers for matrix,0
"Each size of homeserver corresponds to a given pricing plan, which includes a number of monthly active user (mau) and comes with hardware resources limits that the customer can visualise in the ""metrics"" section of their ""manage your server"" page.",0
5.1.1 type of users,0
"A ""monthly active user"" (mau) is a unique user which has been active (i.e.",0
Made a request to the server by e.g.,0
"Logging in, reading messages, sending messages or firing up the app) in the last 30 days.",0
"Maus only contribute to the mau total count when they are active and if they are older than 2 days, which means newly registered users can use the service for free for 2 days.",0
"""guest users"" are users who access the service in a read-only mode: they can read rooms but not write nor invite another user to chat, or create a room.",0
"Guest users do not contribute to the mau total count and are free, but their activity does contribute to the resource usage of the host, when they peek in a room.",0
Guest users access can be disabled in the host management panel.,0
"If guest users are disabled,every user will have to register to be able to read a room, and will as such contribute to the mau total count (after 2 days).",0
"""federated users"" are users who are registered on another server but do participate in rooms alongside authorised users of this homeserver.",0
"Federated users do not contribute to the mau total count and are free, but their activity does contribute to the resource usage of the host (i.e.",0
"Their messages will be take space in your database, federating the messages will use your processor etc).",0
Federation to the rest of the matrix network can be disabled in the host management panel.,0
This means that users registered on this host will only be able to interact with other users of the same host.,0
"Once the maximum number of mau is reached, users already using the service will be able to continue doing so, but new users or users who haven't been active in the last 30 days won't be able to use the service, until the customer asks for an upgrade, or buys additional users (see below).",0
"The customer can define ""reserved users"", who will be able to login and use the service even if the maximum number of mau is reached.",0
This effectively reserves slots for this list of users within the mau total count.,0
"For example, on a 50-users server, if there are 10 reserved users, the 40 other users will be able to use the service, but the 41st one will be locked out.",0
"Meanwhile any reserved user will be able to continue using the service, even if they haven't been active in the last 30 days.",0
"""public registration"" allows users with any email address to register on the server.",0
"If disabled in the host management panel, the customer will have to define the user domain they wish to whitelist (e.g.",0
Mycompany.com).,0
"In that case, only users with email addresses belonging to the whitelisted domain (e.g.",0
John@mycompany.com) will be able to register.,0
"The user quota chart at the bottom of the ""metrics"" section gives an overview of the number and the split among each type of users on the host.",0
5.1.2 resources,0
Available resources for a given plan are bounded by the system resources allocated to the homeserver.,0
"The customer can visualise the amount of resources being used in the ""metrics"" section of their ""manage your server"" page.",0
"Once 100% of the resources have been used up, all usage of the host will be blocked until the customer contacts us to upgrade to a superior plan.",0
"In the future, upgrading will a simple step or even automatic if the customer wishes so.",0
5.1.3 pricing,0
We have defined a price per mau per month which varies with the bundle to which you are subscribing.,0
"Every payment needs to be made upfront and is not cancelable, except if stated otherwise in a contract between the customer and element",0
"Fees already paid are not refundable, and the full plan price will automatically be debited from the saved card on the billing anniversary of the subscription.",1
"The customer can find the details of their upcoming and past bills in the ""billing"" section of the ""billing"" section of their account.",0
"If the payment can't be taken, access to the server will be blocked for all users until the payment is cleared.",0
An upgrade to a superior hosting plan can take place at any point in the billing period.,0
A downgrade can only happen at the anniversary date of the subscription.,0
5.2 matrix hosting: additional users,0
The resource usage of a server is not linearly linked to the number of mau on it: a small number of users can use huge resources and vice-versa.,0
"To palliate this we've introduced the ability to buy additional maus, the ""additional users"": if the server reached the maximum number of mau but the resources usage is relatively low, the customer can buy the ability to add more users on the plan.",0
This will not increase the amount of resources available.,0
These additional users will be priced at the same rate as the other users and have the same status as the maus included in the plan and just add up to the total count.,0
Additional users can be added and removed from the plan at any time and will be charged pro-rata temporis: full mau price is charged at acquisition and the proportion of unused amount of time is reimbursed at deprovisioning.,0
The consumed time is not refundable.,0
6.,0
Support,0
Support is available by email to support@element.io.,0
Queries will be addressed at a different priority level depending on the bundle which has been subscribed to: - nickel: queries will be addressed on a best-effort basis.,0
"- silver: queries will be prioritised, but no sla is guaranteed.",0
- gold and above: queries will be prioritsed and we guarantee a turnaround within the next business day.,0
Phone support is not yet provided.,0
7.,0
App developers,0
We encourage everyone to write software that uses the matrix protocol and interfaces with the communication service.,0
"The matrix protocol and our implementation will change over time, and we may change or deprecate apis or behaviour for any feature of the communication service from time to time - it is the application developer's responsibility to ensure that calls or requests they make to or via our service are compatible with then-current apis for the communication service.",0
"We will always try to inform the application developer of any changes with reasonable notice so they can adjust their application, but we are under no obligation to do so.",0
"Provided that the application developer comply with the terms of this agreement and our policies and procedures, you may use the hosting service to execute applications owned by them.",0
"You are solely responsible for the applications you run, including any data, text, images or content they contain.",0
Although the customer might prevent access and integration to third party applications and bridges.,0
8.,0
Termination of use,0
"The customer can terminate the subscription at any time, although the fees for the plan for the billing period are not refundable.",0
9.,0
Encryption,0
The communication service may allow the authorised users to encrypt their communications end-to-end between devices.,1
"There may be restrictions and limitations on the import, possession, use, transfer and/or export of strong encryption technology under the laws of the country in which the authorised users intend to use the communication service.",0
As mentioned in the users terms it is their sole obligation and responsibility to check such restrictions and limitations before using the communication service and to comply with them.,0
"We reserve the right to suspend the communication service immediately and without notice if we determine, in our sole judgment, that the service is being used in violation of local regulations governing the use of cryptographic technologies (even though we have no responsibility to make such determination).",0
Some of our plans give the opportunity to disable end-to-end encryption.,0
10.,0
Warranties and disclaimers,0
"The hosting service is provided by element under these terms of use ""as is""",1
"Without warranty of any kind, either express, implied, statutory or otherwise, including, but not limited to, the implied warranties of title, non-infringement, merchantability or fitness for a particular purpose.",1
"Without limiting the foregoing, element or the homeserver owner make no warranty that:",1
The hosting and communication services will meet your requirements,1
"The services will be uninterrupted, timely, secure, or error-free",1
The quality of the services will meet your expectations.,1
And,1
Any errors or defects in the services will be corrected.,1
You acknowledge and agree that:,0
"Element does not control, endorse, or accept responsibility for any materials or services offered by third parties (except where stated otherwise), including third-party vendors and third parties accessible through linked sites",1
"Element makes no representations or warranties whatsoever about any such third parties, their materials or services",0
Any dealings you may have with such third parties are at your own risk.,0
And,1
Element shall not be liable or responsible for any materials or services offered by third parties.,0
Element does not control or endorse the materials or message content found in any rooms or communities.,0
"To the maximum extent permitted by law, element will have no liability related to user materials arising under intellectual property rights, libel, privacy, publicity, obscenity or other laws.",0
"Element also disclaims all liability with respect to the misuse, loss, modification or unavailability of any user messages or files.",0
"The use of the hosting and communication services is done at your own discretion and risk and with your agreement that you will be solely responsible for any damage to your computer system, loss of data or other harm that results from such activities.",0
Element assumes no liability for any computer virus or other similar software code that is downloaded to your computer from the site or in connection with any services or materials.,1
"No advice or information, whether oral or written, obtained by you from element or via the site, services or materials shall create any warranty not expressly stated in the terms of use.",0
"Element will not be liable for any loss that you may incur as a result of someone else using your password or account with respect to the site or any services or materials, either with or without your knowledge.",0
"Some states or jurisdictions do not allow the exclusion of implied warranties or limitations on how long an implied warranty may last, so the above limitations may not apply to you.",0
"To the extent permissible, any implied warranties are limited to ninety days.",0
The communication service may allow the authorised users to encrypt their communications end-to-end between devices.,1
"There may be restrictions and limitations on the import, possession, use, transfer and/or export of strong encryption technology under the laws of the country in which the authorised users intend to use the communication service.",0
As mentioned in the users terms it is their sole obligation and responsibility to check such restrictions and limitations before using the communication service and to comply with them.,0
"We reserve the right to suspend the communication service immediately and without notice if we determine, in our sole judgment, that the service is being used in violation of local regulations governing the use of cryptographic technologies (even though we have no responsibility to make such determination).",0
11.,0
Indemnity and liability,0
"You agree to indemnify and hold element and its officers, co-branders, other partners and employees harmless from any claim or demand, including reasonable attorneys' fees, made by any third party due to or arising out of:",1
Your user materials and any other content (e.g.,1
"Computer viruses) that you may submit, post to or transmit through the services, including a third party's use of such user materials or content (e.g.",1
"Reliance on the accuracy, completeness or usefulness of your user materials)",1
"Your access to or use of the services (including any use by your employees, contractors or agents and all uses of your usernames and passwords, whether or not actually or expressly authorized by you, in connection with the service)",1
Your connection to the services,1
Your violation of both the customer and users terms of use,0
Your infringement of any third party's intellectual property rights when using any of the software made available on the service,0
Your violation of any rights of any third party,0
Your access to or use of linked sites and your connections thereto.,0
Or,1
Any dealings between you and any third parties advertising or promoting via the service.,0
12.,0
Emergency service calls,0
The communication service does not and is not intended to support or carry emergency calls to any emergency services (e.g.,0
E911 or 112 numbers).,0
"We are not liable for any claims, damages or loss which arise from this limitation.",0
13.,0
Limitation of liability,0
"In no event shall element, its officers, directors, employees, partners or suppliers be liable to you or any third party for any special, punitive, incidental, indirect or consequential damages or losses of any kind, or any damages or losses whatsoever, including those resulting from loss of use, data or profits, whether or not foreseeable or if element has been advised of the possibility of such damages or losses, and on any theory of liability, including breach of contract or warranty, negligence or other tortious action, or any other claim arising out of or in connection with:",1
The access or use of or the inability to access or use the services,1
"The statements or actions of any third party on or via the site, services or materials",1
Any dealings with vendors or other third parties,1
"Any unauthorized access to or alteration of your transmissions, user materials or other data",1
Any information that is sent or received or not sent or received,1
"Any failure to store or loss of data, files, materials or other content",1
Any services available that are delayed or interrupted,1
Any web site referenced or linked to from this site.,1
Or,1
Your access to or use of or inability to access or use any linked site.,1
Some jurisdictions prohibit the exclusion or limitation of liability for consequential or incidental damages.,0
"Accordingly, the limitations and exclusions set forth above may not apply to you.",0
14.,0
Governing law and jurisdiction,0
"This agreement shall be governed by the laws of england and wales, excluding its conflict of law provisions.",1
"Unless contrary to the law where you reside, all disputes relating to this agreement are subject to the exclusive jurisdiction of the courts of england and wales and you expressly consent to the exercise of personal jurisdiction in the courts of england and wales in connection with any such dispute.",1
This agreement shall not be governed by the united nations convention on contracts for the international sale of goods.,0
15.,0
General,0
"The services are licensed, not sold, to you, the customer, by element for use strictly in accordance with the terms and conditions of this agreement.",0
Ownership of the services shall at all times remain with element.,0
Access to the services is provided to you only to allow you to exercise your rights under this agreement.,0
15.1 grant of licence,0
"Subject to your acceptance of, and compliance with, this agreement and any payment requirements for the services (if applicable),",0
"Element hereby grants you a limited, non-exclusive, non-transferable, revocable, non-sublicensable licence, in and under our intellectual property rights, to access and use the services, solely in accordance with the terms and conditions of this agreement.",1
"Unless explicitly stated otherwise, any new features provided by us that augment or enhance one of the current service shall also constitute ""service"" and shall be subject to these terms and conditions.",0
All rights not expressly granted under this agreement are retained by element.,0
"You may also be subject to additional terms and conditions that may apply when you use other element services, third party content or third party software.",1
"If for any reason a court of competent jurisdiction finds any provision of the terms of use, or portion thereof, to be unenforceable, that provision shall be enforced to the maximum extent permissible so as to effect the intent of the parties as reflected by that provision, and the remainder of the terms of use shall continue in full force and effect.",1
Any failure by element to enforce or exercise any provision of the terms of use or related right shall not constitute a waiver of that right or provision.,1
The section titles used in the terms of use are purely for convenience and carry with them no legal or contractual effect.,0
"Products element element matrix services element app store why element personal communities business public sector plans &amp pricing free forever standard plans contact sales about blog help company careers open source contact us get started web ios android our mission is to preserve your right to privacy, in the face of an increasingly centralised internet, and routine surveillance.",0
Privacy is protected by the un declaration of human rights,0
Element is proud to be a part of matrix.,0
Copyright 2020 element legal,0
