text,highlighted
Clients should provide a legitimate point-of-contact (email preferred) so that we may contact you as needed for invoicing and service related needs.,0
It is your responsibility to make sure your point of contact is reliable.,0
Any account with an overdue balance (see billing info below) can/will be suspended and may be terminated for non-payment.,0
We will also terminate any account after a long period of non-reachability when suspended for aup violations.,0
"Accounts paying with paypal or credit cards will require additional verification and will require legitimate, personal identifying information to be reviewed to determine that your order is not fraudulent.",0
Billing / invoices / payments,0
"We prefer that you pay for your services with cryptocurrencies, though you are free to pay via traditional methods as well.",1
Please contact us if you have any questions.,0
We accept crypto payments from our coinspayment.net payment gateway as well as direct payments (contact us first).,0
"Crypto we accept: btc, xmr, eth, etc, ltc, and oxen",0
We will send you an invoice for your service renewal 10 days before it s renewal date.,0
Accounts with auto-debit enabled will be attempt to be charged on the service renewal date.,1
Any account more than 5 days overdue will be suspended for non-payment.,0
(please contact us if you need more time.,0
We re human and we understand that you may be late on payment.,0
),0
Any account more than 15 days overdue will simply be terminated.,0
"This includes removal of your data, any generated domain(s) and/or their key files.",0
After deletion it will not be possible to recover any of this data.,0
"Traditional payment methods such as paying with paypal or credit card will require additional information and verifiable, legitimate information provided to us so that we may protect ourselves against fraud and the increased risk of fraudulent charge backs.",0
We reserve the right to refuse service to anyone who fails to comply.,0
Accounts suspended or terminated due to policy violations will not be considered eligible for refunds.,1
Cancellation of services by the customer will result in a pro-rated refund for the unused service time within 30 days of cancellation,1
Service processing,0
"After payment for service has been received, your order will be processed manually and you will be supplied with the information needed to start accessing your service from your supplied point of contact within 24 hours (typically, much faster).",0
Orders that remain unpaid for more than 24 hours will be deleted.,0
You will need to initiate the order process to continue with an order after that time.,0
Service downgrades will result in pro-rated refund for the difference in cost to be applied as service credit.,0
Service upgrades may be delayed depending on available resources / capacity / stock of the service in question.,0
Any previous outstanding invoice must be paid in full before service upgrades/downgrades can take place.,0
Generated domain key files,0
The files associated with your i2p and tor .onion domain names are stored outside of your user directory to prevent accidental deletion and/or modification which would render your domain(s) inoperable.,1
The domain key file(s) that we generate for your tor onion and i2p hosting will be given to you upon request.,0
Canceled or terminated accounts will have their domain key(s) removed from our servers as a privacy measure.,0
"If you will need these keys to host your site(s) elsewhere, please make the request for them before cancellation, suspension for non-payment, etc.",0
"Business hours we are unofficially available 24/7, meaning that we are a small team on various sleep schedules with the ability to respond to most questions/concerns within 8-12 hours, often times much faster.",0
We do not offer any response time guarantee currently.,0
"We accept: btc, xmr, eth, etc, ltc, oxen, &amp.",0
Paypal + cards (processed by paypal),0
[ 2021 incog.host | public keys | warrant canary | privacy | aup &amp.,0
Tos ],0
[ clearnet | tor site | i2p site ( b32 | helper ) | yggdrasil (.ygg) ],0
