text,highlighted
"Users of de-activated service accounts have 30 days to reactivate their account, or the account and its data, including subscriber data, may be permanently removed from the service database.",0
Users may request that de-activated accounts are re-activated by sending an email message to accounts@smartmessages.net.,0
Service restrictions,0
"This is an agreement for service, and does not grant a license to any software.",0
"Users shall not, directly or indirectly: reverse engineer, de-compile, disassemble, or otherwise attempt to discover the source code, object code, or underlying structure, ideas, or algorithms of, or found at or through the service or any software, documentation, or data related to the service (the software ).",0
"Remove any proprietary notices or labels from the service or any software, modify, translate, or create derivative works based on the service or any software.",0
"Or copy, distribute, pledge, assign, or otherwise transfer or encumber rights to the service or any software.",0
"The service shall be used for your internal business (which includes civic or charitable) purposes only and you shall not use the service or any software for timesharing or service bureau purposes or otherwise for the benefit of a third party, unless by written agreement with an authorized service representative.",0
"If you are using the service in any country in the european community, the prohibition against modifying, translating, reverse engineering, de-compiling, disassembling or creating derivative works based on the service or the software does not affect your rights under any legislation implementing the ec council directive on the legal protection of computer programs.",0
"Users acknowledge and agree that the service, service names and logos, and all related product and service names, design marks and slogans, are the property of the service provider, or its affiliates or suppliers (collectively, the marks ).",0
"You are not authorized to use any of the marks in any advertising, publicity or any other commercial manner without the prior written consent of the service provider.",0
"Your use of the services confers no title or ownership in the service, the software or the marks and is not a sale of any rights in the service, the software or the marks.",0
"All ownership rights remain with the service provider or its third party suppliers, as the case may be.",0
"The service provider retains the right to apply its marks and corresponding web links to the users service resources, including but not limited to emails and web forms.",0
"Users represent, covenant, and warrant that they will use the service only in compliance with the agreement and for lawful purposes.",0
Users agree they will not access or otherwise use third party mailing lists in connection with preparing or distributing unsolicited electronic mail to any third party.,0
Users warrant that their own subscriber lists have been obtained lawfully on a double-opt-in basis.,0
"Users hereby agree to indemnify and hold the service provider harmless against any damages, losses, liabilities, settlements, and expenses (including without limitation costs and reasonable attorneys fees) in connection with any claim or action that arises from an alleged violation of the foregoing or otherwise arising from or relating to their use of the service.",1
"Although the service provider has no obligation to monitor the content that users transmit via the service, the service provider may do so, and may remove any such content.",0
The service,0
"Provider, at its sole discretion, retains the right to terminate service accounts that are deemed or alleged to have violated the foregoing.",1
"Although the service may be used to communicate in a wide variety of languages, and some elements of the service may be provided in other languages, service support is available in english only.",0
Service warranty disclaimer and remedies,0
"Use of the service and any reliance by you upon the service, including any action taken by you because of such use or reliance, is at your sole risk.",0
The service provider does not warrant that the service will be uninterrupted or error free.,1
Nor does it make any warranty as to the results that may be obtained from use of the service.,0
The service is provided as is,1
And,0
"The service provider disclaims all warranties, express or implied, including, but not limited to, implied warranties of merchantability, fitness for a particular purpose and noninfringement.",1
Users sole and exclusive remedy for any failure or nonperformance of the service shall be for the service provider to use commercially reasonable efforts to adjust or repair the service.,0
Limitation of liability,0
"To the maximum extent permitted by law, under no circumstances and under no legal theory, tort, contract, or otherwise, shall the service provider or any of its underlying service providers, business partners, information providers, account providers, licensors, employees, distributors or agents (collectively referred to for purposes of this section as the service providers ) be liable to the user or any other person for any money damages, whether direct, indirect, special, incidental, cover, reliance or consequential damages, even if the service providers shall have been informed of the possibility of such damages, or for any claim by any other party.",0
"In the event that notwithstanding the foregoing, the service providers are found liable to you for damages from any cause whatsoever, and regardless of the form of the action (whether in contract, tort (including negligence), product liability or otherwise), the liability of the service providers to you will be limited to the amount paid for the service.",0
Supplementary terms,0
"If any provision of the agreement is found to be unenforceable or invalid, that provision will be limited or eliminated to the minimum extent necessary so that this agreement will otherwise remain in full force and effect and enforceable.",0
"The service provider and the user agrees that the agreement is the complete and exclusive statement of the mutual understanding of the parties and supersedes and cancels all previous written and oral agreements, communications, and other understandings relating to the subject matter of the agreement, and that all waivers and modifications must be in a writing signed by both parties, except as otherwise provided herein.",0
No delay or omission by either party in exercising any right or remedy under this agreement or existing at law or equity shall be considered a waiver of such right or remedy.,1
"No agency, partnership, joint venture, or employment is created as a result of the agreement, and users do not have any authority of any kind to bind the service provider in any respect whatsoever.",0
"In any action or proceeding to enforce rights under the agreement, the prevailing party will be entitled to recover its costs and attorneys fees.",0
This agreement and any non-contractual obligations or disputes arising out of or in connection with it are governed by english law and the english law rules governing conflict of laws shall apply.,0
