text,highlighted
You may not use ethicalads if you are or are working on behalf of a specially designated national (sdn) or a person subject to similar blocking or denied party prohibitions administered by a u.s.,0
Government agency.,0
Ethicalads may allow persons in certain sanctioned countries or territories to access certain ethicalads services pursuant to u.s.,0
Government authorizations.,0
User account security,0
You are responsible for keeping your account secure while you use our,1
Service.,1
You are responsible for all activity that occurs under your account.,1
You are responsible for maintaining the security of your account and password.,1
Ethicalads cannot and will not be liable for any loss or damage from your failure to comply with this security obligation.,0
"You will promptly notify ethicalads if you become aware of any unauthorized use of, or access to, our services through your account, including any unauthorized use of your password or account.",1
Additional terms,0
"In some situations, third parties' terms may apply to your use of ethicalads.",0
"For example, you may be a member of an advertising team using ethicalads",0
With its own terms or license agreements.,0
Or you may download,0
An application that integrates with ethicalads.,0
Please be aware that,0
"While these terms are our full agreement with you, other parties' terms",0
Govern their relationships with you.,0
Acceptable use,0
Short version:,0
Ethicalads runs an ad network and our publishers and advertisers,0
Are from all over the world.,0
While using our network and,0
"Service, you must follow the terms of this section.",0
Your use of our network and services must not violate any applicable,0
"Laws, including copyright or trademark laws, export control or sanctions",0
"Laws, or other laws in your jurisdiction.",0
You are responsible for making,0
Sure that your use of the service is in compliance with laws and any,0
Applicable regulations.,0
Api terms,0
Short version:,0
"You agree to these terms of service, plus this",0
"Section, when using any of ethicalads' apis (application provider interface),",0
Or our ad client which is used by publishers to display ads,0
Including use of the api through a third party product that,0
Accesses ethicalads.,0
No abuse or overuse of the api,0
Abuse or excessively frequent requests to ethicalads via the api may,0
Result in the temporary or permanent suspension of your account's,0
Access to the api.,0
"Ethicalads, in our sole discretion, will determine",0
Abuse or excessive usage of the api.,0
We will make a reasonable attempt,0
To warn you via email prior to suspension.,0
You may not share api tokens to exceed ethicalads' rate limitations.,0
You may not use the api to download data or content from ethicalads,0
"For spamming or fraudulent purposes, including for the purposes",0
Of ad fraud or generating fake traffic that looks like site visitors.,0
All use of the ethicalads api is subject to these terms of service,0
And our privacy policy.,0
Advertising on the ethicalads network,0
Short version:,0
We run an ad network and our network provides guarantees,0
About how we fairly handle advertising and disputes as well as expectations,0
On our advertisers and publishers.,0
Our privacy-focused advertising,0
We run an advertising network which entails matching ad campaigns,0
From advertisers with relevant publisher sites.,0
We do not run any code from advertisers and all ad images are hosted on,0
Ethicalads' servers.,0
"In general, we only collect the minimum amount of personal information that is necessary to run an ad network.",0
We don't sell information to third parties (we sell ads).,0
And we only use it as our,0
Privacy policy describes.,0
As a publisher,0
We have a dedicated publisher policy,0
With more details on our expectations for publishers including how ads are displayed,0
And how payouts are made.,0
As an advertiser,0
"Unless superseded by these terms, ad campaigns on ethicalads apply the",0
Aaaa/iab standard terms and conditions for internet advertising for media buys one year or less v.3.0,0
With oregon as the governing law and venue.,0
These terms are available at iab.net.,0
Our ad server at server.ethicalads.io will be used for serving and tracking as that agreement outlines.,0
"Your ad campaign may run in a longer amount of time, based on availability and traffic.",0
We can usually provide a good estimate of your campaign duration before the campaign starts.,0
We request payment for an advertiser's first campaign before the campaign starts.,0
Ethicalads will send invoices to customer electronically to the email address provided.,0
"Customer will remit all payments within thirty (30) days from receipt of invoices,",0
Which will be deemed to be the date sent by ethicalads.,0
Customer will notify ethicalads of any change in contact information for billing purposes,0
By sending such notice by email to ads@ethicalads.io.,0
Payment,0
Short version:,0
You are responsible for any fees associated with,0
Your use of ethicalads.,0
We are responsible for communicating those,0
"Fees to you clearly and accurately, and letting you know well in advance",0
If those prices change.,0
Pricing,0
Our pricing is available in our prospectus,0
And usually changes quarterly.,0
"If you start a campaign with us,",0
"The campaign price whether per impression (cpm) or per click (cpc),",0
Will remain your price for the duration of the campaign and payment term.,0
"However, prices are subject to change at the end of a payment term.",0
Billing schedule.,0
No refunds,0
"For advertising campaigns, the service is billed on net-30 terms usually on a monthly or quarterly basis and is non-refundable.",0
A customer may stop or pause a campaign and apply the credit to a future campaign.,0
Exceptions to these rules are at ethicalads' sole discretion.,0
Authorization,0
"By agreeing to these terms, you are giving us permission to",0
Invoice you for services you authorize for ethicalads.,0
Responsibility for payment,0
"You are responsible for all fees, including taxes, associated with your",0
Use of the service.,0
"By using the service, you agree to pay ethicalads",0
Any charge incurred in connection with your use of the service.,0
If you,0
"Dispute the matter, contact us.",0
You are responsible for providing us with a valid means of payment for advertiser accounts.,0
Free accounts are not required to provide payment information.,0
Publisher payouts,0
"We handle payouts once a month,",0
With a minimum payment of $50.,0
"Our goal is to get payment to our publishers by the 15th of the month,",0
With the payment being the balance at the end of the prior month.,0
"For our compliance and for tax purposes, we may require a government id from you",0
In certain circumstances to process payouts.,0
We will ask for this explicitly if and when we require it.,0
We handle your information securely and it is deleted,0
No later than 30 days after your next payout.,0
"For more details, see our",0
Publisher policy.,0
Cancellation and termination,0
Short version:,0
You may close your account at any time.,1
"If you do,",0
We'll treat your information responsibly.,0
Publisher account cancellation,0
"Generally, a publisher on our network may stop serving ads for our network",0
At any time.,0
You don't need any permission to do so but you will stop,0
Earning ad revenue.,0
We are interested in why you stopped as that is a way,0
For us to improve our product and services and we would like to hear from you.,0
Advertiser account cancellation,0
Most advertisers are billed on a per-campaign basis and most campaigns,0
Do not automatically renew.,0
If an advertiser does not authorize a campaign,0
"To continue, they will not be billed further.",0
Account deletion,0
We generally do not delete accounts of past advertisers or publishers.,0
You may request that your account be deleted by emailing ads@ethicalads.io.,0
Upon deletion,0
We will retain and use your information as necessary to comply with our,0
"Legal obligations, resolve disputes, and enforce our agreements, but",0
"Barring legal requirements, we will delete your full account within 90 days",0
Of deletion.,0
This information can not be recovered once your account is,0
Deleted.,0
Ethicalads may terminate,0
Ethicalads has the right to suspend or terminate your access to all,0
"Or any part of our network at any time, with or without cause, with or",0
"Without notice, effective immediately.",0
Ethicalads reserves the right,0
To refuse service to anyone for any reason at any time.,0
Survival,0
"All provisions of this agreement which, by their nature, should survive",0
"Termination will survive termination --including, without limitation:",0
"Ownership provisions, warranty disclaimers, indemnity, and limitations",0
Of liability.,0
Communications with ethicalads,0
Short version:,0
We use email and other electronic means to stay in,0
Touch with our users.,0
Electronic communication required,0
"For contractual purposes, you:",0
Consent to receive communications from us in an electronic form via the email address you have submitted or via the service.,0
"Agree that all terms of service, agreements, notices, disclosures, and other communications that we provide to you electronically satisfy any legal requirement that those communications would satisfy if they were on paper.",0
This section does not affect your non-waivable rights.,0
Legal notice to ethicalads must be in writing,0
Communications made through email or ethicalads' support system will,0
"Not constitute legal notice to ethicalads or any of its officers,",0
"Employees, agents or representatives in any situation where notice to",0
Ethicalads is required by contract or any law or regulation.,0
Legal notice to ethicalads must be in writing.,0
No phone support,0
"Ethicalads only offers support via email, in-service communications,",0
And electronic messages.,0
We do not offer telephone support.,0
Disclaimer of warranties,0
Short version:,0
"We provide our service as is, and we make no",0
Promises or guarantees about this service.,0
Please read this section,0
Carefully.,0
You should understand what to expect.,0
"Ethicalads provides the service and the network ""as is"" and ""as",1
"Available,"" without warranty of any kind.",1
"Without limiting this, we",0
"Expressly disclaim all warranties, whether express, implied or",0
"Statutory, regarding the network and the service including without",0
"Limitation any warranty of merchantability, fitness for a particular",0
"Purpose, title, security, accuracy and non-infringement.",0
Ethicalads does not warrant that the service will meet your,1
Requirements.,1
"That the service will be uninterrupted, timely, secure, or",1
Error-free.,1
That the information provided through the service is,1
"Accurate, reliable or correct.",1
That any defects or errors will be,1
Corrected.,1
That the service will be available at any particular time or,0
Location.,0
Or that the service is free of viruses or other harmful,0
Components.,0
You assume full responsibility and risk of loss resulting,1
"From your downloading and/or use of files, information, content or other",1
Material obtained from the service,1
Limitation of liability,0
Short version:,0
We will not be liable for damages or losses arising,0
From your use or inability to use the service or otherwise arising under,0
This agreement.,0
Please read this section carefully.,0
It limits our,0
Obligations to you.,0
You understand and agree that we will not be liable to you or any third,0
"Party for any loss of profits, use, goodwill, or data, or for any",0
"Incidental, indirect, special, consequential or exemplary damages,",0
"However arising, that result from:",0
"The use, disclosure, or display of your user-generated content",0
Your use or inability to use the service,0
"Any modification, price change, suspension or discontinuance of the service",0
The service generally or the software or systems that make the service available,0
Unauthorized access to or alterations of your transmissions or data,0
Statements or conduct of any third party on the service,0
Any other user interactions that you input or receive through your use of the service.,0
Or,0
Any other matter relating to the service.,0
Our liability is limited whether or not we have been informed of the,0
"Possibility of such damages, and even if a remedy set forth in this",0
Agreement is found to have failed of its essential purpose.,0
We will have,0
No liability for any failure or delay due to matters beyond our,0
Reasonable control.,0
Release and indemnification,0
Short version:,0
You are responsible for your use of the service.,0
If,0
"You harm someone else or get into a dispute with someone else, we will",0
Not be involved.,0
"If you have a dispute with one or more users, you agree to release ethicalads",0
"From any and all claims, demands and damages (actual and",0
"Consequential) of every kind and nature, known and unknown, arising out",0
Of or in any way connected with such disputes.,0
"You agree to indemnify us, defend us, and hold us harmless from and",1
"Against any and all claims, liabilities, and expenses, including",1
"Attorneys' fees, arising out of your use of the network and the",1
"Service, including but not limited to your violation of this agreement,",1
Provided that ethicalads:,1
"Promptly gives you written notice of the claim, demand, suit or proceeding",1
"Gives you sole control of the defense and settlement of the claim, demand, suit or proceeding (provided that you may not settle any claim, demand, suit or proceeding unless the settlement unconditionally releases ethicalads of all liability)",1
"Provides to you all reasonable assistance, at your expense.",1
Changes to these terms,0
Short version:,0
We want our users to be informed of important,0
"Changes to our terms, but some changes aren't that important --- we",0
Don't want to bother you every time we fix a typo.,0
So while we may,0
"Modify this agreement at any time, we will notify users of any changes",0
That affect your rights and give you time to adjust to them.,0
"We reserve the right, at our sole discretion, to amend these terms of",0
Service at any time and will update these terms of service in the event,0
Of any such amendments.,0
We will notify our users of material changes to,0
"This agreement, such as price changes, prior to any new ad campaigns",0
By posting a notice on our website.,0
For,0
"Non-material modifications, your continued use of the service",0
Constitutes agreement to our revisions of these terms of service.,0
We reserve the right at any time and from time to time to modify or,1
"Discontinue, temporarily or permanently, the website (or any part of it)",1
With or without notice.,1
Miscellaneous,0
Governing law,0
"Except to the extent applicable law provides otherwise, this agreement",0
Between you and ethicalads and any access to or use of our network,0
Or our services are governed by the federal laws of the united states of,0
"America and the laws of the state of oregon, without regard to conflict",0
Of law provisions.,0
Non-assignability,0
Ethicalads may assign or delegate these terms of service and/or our,0
"Privacy policy, in whole or in part, to",0
Any person or entity at any time with or without your consent.,0
You may not assign or delegate any rights or obligations,0
Under the terms of service or privacy policy without our prior written,0
"Consent, and any unauthorized assignment and delegation by you is void.",0
Section headings and summaries,0
"Throughout this agreement, each section includes titles and brief",0
Summaries of the following terms and conditions.,0
These section titles,0
And brief summaries are not legally binding.,0
"Severability, no waiver, and survival",0
"If any part of this agreement is held invalid or unenforceable, that",1
Portion of the agreement will be construed to reflect the parties',1
Original intent.,1
The remaining portions will remain in full force and,1
Effect.,1
Any failure on the part of ethicalads to enforce any,1
Provision of this agreement will not be considered a waiver of our right,1
To enforce such provision.,1
Our rights under this agreement will survive,0
Any termination of this agreement.,0
Amendments.,0
Complete agreement,0
This agreement may only be modified by a written amendment signed by an,0
"Authorized representative of ethicalads, or by the posting by ethicalads",0
Of a revised version in accordance with changes to these terms (above).,0
"These terms of service, together with our",0
"Privacy policy, represent the complete",0
And exclusive statement of the agreement between you and us.,0
This,0
"Agreement supersedes any proposal or prior agreement oral or written,",0
And any other communications between you and ethicalads relating to,0
The subject matter of these terms including any confidentiality or,0
Nondisclosure agreements.,0
Questions,0
Questions about the terms of service?,0
Get in touch,0
Get our stories delivered want more advertising updates in your inbox?sign up for our newsletter,0
"Subscribe your email, after you confirm it, will be stored with mailchimp who handles this newsletter",0
A division of read the docs,0
Twitter,0
Github,0
Youtube,0
Advertisers,0
Advertise with us,0
Advertiser faq,0
Advertiser prospectus,0
Advertiser login,0
Comparisons,0
Google ads comparison,0
Carbon ads comparison,0
Publishers,0
Become a publisher,0
Publisher faq,0
Publisher policy,0
Ad client documentation,0
Publisher login,0
Publisher topics,0
Python publishers,0
Web developer publishers,0
Data science publishers,0
Open source,0
Content,0
Blog,0
Learning hub,0
Ad vision,0
Community ads,0
Company,0
About us,0
Contact us,0
Privacy policy,0
Terms of service,0
Media kit,0
Sponsorship platform (beta),0
