text,highlighted
"If you use an rss feed provided by us (each, a verizon media rss feed ), you are only permitted to display the content that is provided in the feed, without modification, and you must provide attribution to our source website and link to the full article on our source website.",0
"You may not remove our attributions or links back, or otherwise modify verizon media rss feed content.",0
You may not incorporate advertising into any verizon media rss feed.,0
We reserve the right to discontinue any verizon media rss feed at any time and to require anyone to cease use of a verizon media rss feed at any time for any reason.,0
Each of our products or services may also have more specific terms of use for related verizon media rss feeds.,0
Your account.,0
Notices,0
Account information,0
You may need an account to use some services.,0
"You must ensure that your account information (that is, the information you provided when you registered for or subscribed to a service) remains current, complete, accurate and truthful.",0
"With the exception of aol accounts, all verizon media accounts are non-transferable, and any rights to them terminate upon the account holder s death.",0
Access to your account,0
You are responsible for all activity that happens on or through your account.,1
"To protect your account, keep your password confidential.",0
Do not reuse your account password with other services.,0
"Without prejudice to your statutory rights, if you forget your password and otherwise cannot validate your account to verizon media, you acknowledge and agree that your account may be inaccessible to you and that all data associated with the account may not be retrievable.",0
Notices,0
"Verizon media may provide you with notices, including service announcements and notices regarding changes to these terms, by, but not limited to, email, regular mail, text message or sms, mms, push notification or in-app message, postings on the services, telephone, or other reasonable means now known or hereafter developed.",0
You consent to receive these notices by any and all of the foregoing means.,0
"You may not receive notices if you violate the terms by accessing the services in an unauthorized manner, and you will be deemed to have received any and all notices that would have been delivered had you accessed the services in an authorized manner.",0
Privacy and data protection,0
Our privacy center explains how we treat your personal data.,0
"By using the services, you agree to our privacy policies and that we can use your information in accordance with our privacy policies",0
By using and benefitting from,0
Verizon media's,0
Services you recognize that personalization lies at the core of many of our services.,0
We can only provide many of these services by using your personal data to provide personalized content and ads.,0
Please visit our,0
Privacy center,0
To learn more about personalization.,0
Procedure for copyright or other intellectual property infringement claims,0
"We respect the intellectual property of others, and we expect our users to do the same.",0
"We may, in appropriate circumstances and at our discretion, disable, terminate, and/or take other appropriate steps relating to the accounts of users who may be infringers.",1
"If you believe that your copyright or intellectual property rights have been infringed, please follow the instructions provided here",1
Content in the services and license grant to,0
Verizon media,0
Content.,0
Our services display some content that we did not create and do not own.,1
This content is the sole responsibility of the entity or person that makes it available,1
"We assume no responsibility for the conduct of third parties, including persons or entities with which you communicate using the services.",1
Many of the services enable you to submit content.,0
"You not verizon media are entirely responsible for any content that you upload, post, email, transmit, or otherwise make available via the services.",0
"We may remove and refuse to display content that violates the terms or applicable laws or regulations, but that does not mean that we monitor the services or review or screen any content.",0
"By using or accessing the services you understand and agree that you may be exposed to offensive, indecent, or objectionable content.",0
Ip ownership and license grant.,0
"Except as otherwise provided in the specific product terms or guidelines for one of our services, when you upload, share with or submit content to the services you retain ownership of any intellectual property rights that you hold in that content and",0
"You grant to us a worldwide, royalty-free, non-exclusive, perpetual, irrevocable, transferable, sublicensable license to (a) use, host, store, reproduce, modify, prepare derivative works (such as translations, adaptations, summaries or other changes), communicate, publish, publicly perform, publicly display, and distribute this content in any manner, mode of delivery or media now known or developed in the future.",1
"And (b) permit other users to access, reproduce, distribute, publicly display, prepare derivative works of, and publicly perform your content via the services, as may be permitted by the functionality of those services (e.g., for users to re-blog, re-post or download your content).",1
"In some of the services, there may be specific terms or settings allowing a different scope of use of the content submitted in those services.",0
"You must have the necessary rights to grant us the license described in this section 6(b) for any content that you upload, share with or submit to the services.",0
Modifying and terminating the services.,0
Terminating accounts,0
"We are constantly innovating, changing and improving the services.",0
"Unless stated differently for your country in section 14, we may, without notice, add or remove functionalities or features, create new limits to the services, or temporarily or permanently suspend or stop a service.",1
You can stop using the services at any time.,1
You may cancel and delete your aol account at any time by clicking here and you may cancel and delete your yahoo account by clicking here.,1
"For more information, please visit the relevant help center.",0
"Unless stated differently for your country in section 14, we may temporarily or permanently suspend or terminate your account or impose limits on or restrict your access to parts or all of the services at any time, without notice and for any reason, including, but not limited to, violation of these terms, court order, or inactivity.",1
"Subject to any statutory rights you might have, if your account is terminated, access to your username, password, and all related information, files, and content associated with your account may be terminated and your username may be recycled for use by others.",0
"If the service is a paid service, please consult our payment terms which can be found by clicking here.",0
Our warranties and disclaimers,0
"To the fullest extent permitted by applicable law, we, along with our parent companies, subsidiaries, affiliates, officers, directors, employees, contractors, agents, partners, licensors and distributors (collectively verizon media entities) do not make any representations, promises, or warranties, express or implied, about the services.",0
"We provide our services as-is, with all faults, and as available",1
"Your use of the services, including content within the services, is at your own risk",1
And,0
"We do not represent, promise, or warrant that the services will be uninterrupted, timely, secure, or error-free.",1
"You understand and agree that no data transmission over the internet or information storage technology can be guaranteed to be secure, and we expressly disclaim any warranties, express or implied, to that effect.",0
"We make no commitments, promises or warranties about the content within the services or content linked from the services, the support we provide for the services, the specific functions of the services, the security of the services, or the services",0
Reliability,1
",",0
Quality,1
", accuracy, availability, or",0
Ability to meet your needs,1
", provide certain outputs or achieve certain results.",0
"Some jurisdictions provide for certain implied warranties, such as the implied warranty of merchantability, fitness for a particular purpose and non-infringement.",0
"To the fullest extent permitted by applicable law, we disclaim any and all implied or express promises or warranties about the services.",0
Limitation of liability,0
"To the fullest extent permitted by applicable law, you agree and understand that verizon media entities will not be liable for: any indirect, special, incidental, consequential, treble or other multiples of damages, exemplary or punitive damages arising from or in connection with these terms or your use of the services.",1
"Verizon media entities are not responsible for any lost profits, lost revenues, lost business opportunities, diminution in value, including any alleged loss or diminution in value of personal information, or any other losses (collectively, losses ) arising from or in connection with these terms or your use of or access to the services, including, but not limited to, losses resulting from or in connection with: the deletion of, alteration of, mis-delivery of, or failure to store data maintained or transmitted by the services.",0
"The limiting, suspension or termination of your account.",0
"Your downloading or sharing of information, including personal information, via the services.",0
The unauthorized access to your account or any data maintained or transmitted by the services.,0
Links provided by the services or third parties to external sites or resources.,0
Your dealings with or participation in promotions of advertisers found on or through the services.,0
Or any good or services sold by such advertisers.,0
"Verizon media entities will not be liable for problems caused by others, the wrongful or unlawful actions of third parties, or an act of god.",0
The limitations and exclusions in these terms will apply whether or not we have been advised of or should have been aware of the possibility of any losses arising.,0
"To the fullest extent permitted by law and except as otherwise stated in section 14, verizon media entities are not liable in connection with any disputes that arise out of or relate to these terms or services for any amount greater than the amount you paid to us for the services.",0
Feedback,0
"You agree that any recommendation, idea, proposal, suggestion, feedback or other input ( feedback ) you submit to us related to our products, services, websites, apps, or technology may be used by us without any notice, obligation, restriction, reimbursement or compensation to you and you waive (or agree not to enforce) any and all rights that may now or in future exist (including moral and equivalent rights) in any feedback.",0
Fee-based services and billing,0
"Unless otherwise specified in the additional terms that apply to the services you are using, the terms in this section 11 apply to you.",0
We offer products and subscriptions for a fee ( fee-based services ).,0
These fee-based services are governed by the additional terms you agree to when you register for the fee-based service and these terms.,0
"If you register for a fee-based service, you must designate a payment method and provide us with accurate billing and payment information and you have the continuing obligation to keep it up to date.",0
"Many fee-based services require you to have, or register for, a yahoo, aol or other verizon media id.",0
"If you are an aol dial-up customer, please see additional terms by clicking here.",0
The following important provisions apply to all of our fee-based services:,0
Third-party products.,0
"If the fee-based service includes a third-party product, you understand and agree that your purchase and use of the service is also subject to the third party s terms of service and privacy policy, which you should read thoroughly before agreeing to them.",0
Payments.,0
You represent that you are at least the minimum age required to enter into a legal agreement.,0
"You agree to pay us for any fee-based services you purchase from us, as well as all other charges incurred under your account, including applicable taxes and fees.",0
"You are responsible for all charges incurred under your account, including purchases made by you or anyone you allow to use your account or any sub-or linked accounts (including any person with implied, actual, or apparent authority) or anyone who gains access to your account as a result of your failure to safeguard your authentication credentials.",0
Payment methods.,0
"You authorize and direct us to charge your designated payment method for these charges or, if it fails, to charge any other payment method you have on file with us, even if we received it in association with other fee-based services.",0
You are responsible for all charges even if your payment method fails or is denied.,0
You authorize and direct us to retain all information about any payment method(s) associated with your account.,0
We may import payment information you entered during a prior purchase and provide you the option to use that payment information during purchase of a new product.,0
You permit us to obtain and use updated information from the issuer of your payment method in accordance with the policies and procedures of any applicable card brands.,0
We may in some instances continue charging a payment method past its expiration date at our discretion and subject to the payment processors' or issuing bank's approval.,0
"Surcharges may apply if you use certain payment methods, such as payment from your checking or savings account.",0
Payment terms.,0
"We may charge for fee-based services in advance and on a daily, monthly, yearly, lump sum, or other basis in accordance with the stated terms, as long as your subscription remains active, even if you have not downloaded or used the service or accessed your online account.",0
Auto-renewal.,0
We use auto-renewal for many of our fee-based services.,1
"At the expiration of each subscription term for such fee-based services, we will automatically renew your subscription and charge the credit card or other payment method you have provided to us, unless you cancel your subscription at least 48 hours before the end of the current period.",1
"Unless otherwise stated in section 14, your subscription will be automatically renewed at the then-current price, excluding promotional and discount pricing.",0
"We may, in our sole discretion, post charges to your payment method individually or aggregate charges for some or all of your fee-based services with us.",0
Fraud protection.,0
"We may take steps to verify the validity of the credit card information you provide to us, including debiting amounts less than $1.00 from your credit card and then immediately crediting it back.",0
You authorize us to do so for verification and anti-fraud purposes.,0
Free trials.,0
"We may offer you free trials, so that you may try a fee-based service subscription without charge or obligation (""free trial"").",0
"Unless otherwise stated and unless you cancel your subscription prior to the expiration of the free trial, periodic subscription fees will be charged at the then-applicable rate upon expiration of the free trial period and will continue to be charged until the subscription is canceled.",0
"If you are not satisfied with a particular fee-based service, you must cancel the subscription before the free trial ends to avoid charges.",0
We reserve the right to limit you to one free trial or promotion of a fee-based service and to prohibit the combining of free trials or other promotional offers.,0
No refunds.,0
"All charges are nonrefundable unless provided otherwise in the terms you agree to when you register for a fee-based service, unless stated differently for your country in section 14 or as otherwise specified below.",1
Termination.,0
"We, in our sole discretion, may change, discontinue or terminate any or all aspects of a fee-based service without notice, including access to support services, content and other products or services ancillary to the fee-based service, subject to providing an appropriate refund for any portions of a specified but no longer available term.",0
You may cancel a fee-based service at any time by logging into your online account and terminating the subscription.,0
Change in fees and billing method.,0
We may change our fees and billing methods at any time.,0
We will provide you with notice of any price increase at least thirty (30) days in advance.,0
"Subject to applicable law, (i) if you disagree with any proposed change, your sole remedy is to cancel your fee-based service before the price change takes effect and (ii) your continued use of or subscription to the service after the price change takes effect constitutes your agreement to pay the new price for the service.",0
Delinquency.,0
"After 30 days from the date of any unpaid charges, your fee-based service will be deemed delinquent and we may terminate or suspend your account and fee-based service for nonpayment.",0
"You are liable for any fees, including attorney and collection fees, incurred by us in our efforts to collect any remaining balances from you.",0
90-day notice period.,0
You must notify us about any billing problems or discrepancies within 90 days after they first appear on your billing method statement.,0
"If you do not bring them to our attention within 90 days, you agree that you waive your right to dispute such problems or discrepancies.",0
About these terms,0
Third party beneficiaries and conflicts.,0
These terms control the relationship between you and us.,0
They do not create any third party beneficiary rights.,0
"If there is a conflict or inconsistency between the terms in this document and the additional terms associated with a particular service, the additional terms will control solely for that conflict or inconsistency.",0
Modification of the terms.,0
"Unless stated differently for your country in section 14, we may modify the terms from time to time.",1
"Unless we indicate otherwise, modifications will be effective as of the date they are posted on this page or any successor page.",1
You should look at the terms regularly.,1
We will provide notice (in accordance with section 3(c) above) of material modifications.,1
Continued use of the services.,0
"You may stop using the services at any time, but your continued use of or subscription to a service after the effective date of any modifications to the terms or the means that you agree to the terms as modified.",0
Waiver and severability of terms.,0
Our failure to exercise or enforce any right or provision of these terms will not constitute a waiver of such right or provision.,1
"If any provision (or part of a provision) of these terms is found to be invalid, you and we nevertheless agree to give effect to the intentions as reflected in the provision, and the other provisions of these terms remain in full force and effect.",1
Assignment by,0
Us.,0
"We may freely assign these terms and all of the policies and other documents incorporated or referenced in it (including all rights, licenses, and obligations under it or them), in whole or in part and without notice, for any reason, including for the purpose of internal restructuring (for example, mergers or liquidations).",0
Provider of services,0
"The services are provided by the company that offers the services in your region as set out in section 14.2 (the applicable verizon media entity ), except for the services set out below in section 13(b).",0
Not all services or features may be available in your country or region.,0
Different features may be available in different versions of the services,0
Your service provider may change if you relocate to another country and continue using our services.,0
The following services are provided to you by the same verizon media entity wherever you are based in the world:,0
"For the services in this section 13(b)(i), the provisions of section 14.2 (united states) apply.",0
The following services are provided by oath inc.:,0
Engadget (unless otherwise specified in section 14),0
Techcrunch (unless otherwise specified in section 14),0
Rivals,0
Yahoo view,0
Yahoo developer network,0
Makers,0
Onesearch,0
The following services are provided by verizon media inc.:,0
Aol on.,0
Gemini,0
The following services are provided by yahoo fantasy sports llc:,0
U.s.,0
Daily fantasy,0
U.s.,0
Fantasy cash leagues,0
U.s.,0
Fantasy pro leagues,0
Other fantasy sports services are provided by oath inc.,0
Ryot studio is provided by thehuffingtonpost.com inc.,0
"Flurry is provided by flurry, inc.",0
Yahoo cricket is provided by yahoo india private limited.,0
"Contracting party, choice of law, and location for resolving disputes and other local region provisions",0
"In section 13 above, find the provider of the services you are using.",0
That is the provider that you are contracting with for the services.,0
"The choice of law, the location for resolving disputes, certain defined terms (including the applicable verizon media entity), and other important region specific provisions are in this section 14.",0
"If you have any questions, please contact customer care using the contact information in the region that applies to you below.",0
United states (us):,0
Defined terms,0
Applicable verizon media entity: oath inc.,0
"(address: 22000 aol way, dulles, va 20166).",0
Minimum age:13 years old,0
Binding arbitration agreement,0
Agreement to arbitrate for u.s.,0
Users.,0
You and,1
Us,1
"Both agree to resolve any and all disputes, controversies or claims that in any way arise out of or relate to these terms or from any services you receive from us (or from any advertising for any such services), including any disputes between you and our employees or agents ( dispute(s) ), only by arbitration on an individual basis or in small claims court.",1
"You understand that by agreeing to these terms, arbitration or a small claims action will be the sole and exclusive means of resolving any dispute between us.",1
"You also understand that by agreeing to these terms,",0
You and,1
We,0
Are,0
"Giving up the right to bring a claim in court or in front of a jury (except for matters that may be brought in small claims court), and that you and",0
We,0
Are giving up the right to proceed with any class action or other representative action.,0
"While arbitration procedures may be different than court procedures, an arbitrator can award you individually the same damages and relief as a court, and judgment on the award rendered by the arbitrator may be entered and enforced in any court having jurisdiction thereof.",0
"The parties understand that absent this mandatory provision, they would have the right to sue in court and have a jury trial.",0
"They further understand that, in some instances, the costs of arbitration could exceed the costs of litigation and the right to discovery may be more limited in arbitration than in court.",0
We also both agree that:,0
Notice of dispute,0
"If either you or we intend to arbitrate under these terms, the party seeking arbitration must first notify the other party of the dispute in writing at least 30 days in advance of initiating the arbitration.",0
"Notice to us should be sent either by mail to verizon media, attn: disputes, 701 first avenue, sunnyvale, ca 94089.",0
Or disputes@verizonmedia.com.,0
"Notice to you will be to your email address(es) and street address(es), if any, that we have in our records at the time the notice is sent.",0
The notice must describe the nature of the claim and the relief being sought.,0
"If we are unable to resolve the dispute within 30 days, either party may then proceed to file a claim for arbitration.",0
Arbitration procedure,0
The federal arbitration act applies to these terms.,0
"Except for small claims court cases, any and all disputes will be resolved by arbitration administered by the american arbitration association (""aaa"").",0
"The aaa will apply the commercial arbitration rules to the arbitration of any dispute pursuant to these terms, unless you are an individual and use the services for personal or household use, in which case the aaa's consumer arbitration rules will apply (excluding any rules or procedures governing or permitting class actions).",0
"You can get procedures (including the process for beginning an arbitration), rules and fee information from the aaa (www.adr.org).",0
These terms govern to the extent they conflict with the aaa s commercial arbitration rules or consumer arbitration rules.,0
Small claims court option,0
"As an alternative to arbitration, you may bring an individual action in small claims court in your county of residence (or if a business, your principal place of business) or santa clara county, california provided that your dispute meets the requirements of the small claims court.",0
Arbitration location,0
"Unless you and we agree otherwise, the arbitration must take place, or the small claims action must be filed, in the county of your primary residence or santa clara county, california.",0
Arbitration fees and expenses,0
We will reimburse any filing fee that the aaa charges you for arbitration of the dispute.,0
"If you provide us with signed written notice that you cannot pay the filing fee, we will pay the fee directly to the aaa.",0
"If the arbitration proceeds, we will also pay any administrative and arbitrator fees charged later.",0
Settlement offers,0
"We may, but are not obligated to, make a written settlement offer anytime before or during arbitration.",0
The amount or terms of any settlement offer may not be disclosed to the arbitrator unless and until the arbitrator issues an award on the claim.,0
"If you do not accept the offer and the arbitrator awards you an amount of money that is more than our offer but less than $5,000, we agree to: (a) pay you $5,000 instead of the lower amount awarded, (b) pay your reasonable attorney s fees and costs, and (c) reimburse any arbitration filing fees and arbitrator fees and expenses incurred in connection with the arbitration of your dispute.",0
"If the arbitrator awards you more than $5,000 and we are not challenging the award, then we will pay you the amount of the award.",0
Severability,0
"If any part of this agreement to arbitrate is found by a court of competent jurisdiction to be unenforceable, the court will reform the agreement to the extent necessary to cure the unenforceable part(s), and the parties will arbitrate their dispute(s) without reference to or reliance upon the unenforceable part(s).",0
"However, if for any reason the class action waiver set forth below in subsection 14.2.c cannot be enforced as to some or all of the dispute, then the agreement to arbitrate will not apply to that dispute or portion thereof.",0
"Any disputes covered by any deemed unenforceable class action waiver provision may only be litigated in a court of competent jurisdiction, but the remainder of the agreement to arbitrate will be binding and enforceable.",0
"To avoid any doubt or uncertainty, the parties do not agree to class arbitration or to the arbitration of any claims brought on behalf of others.",0
Class action waiver for u.s.,0
Users,0
"These terms do not allow class or collective arbitrations, even if the aaa procedures or rules would.",1
"Notwithstanding any other provision of these terms, the arbitrator may award money or injunctive relief only in favor of the individual party seeking relief and only to the extent necessary to provide the relief warranted by that party's individual claim.",0
"Arbitration or court proceedings held under these terms cannot be brought, maintained or resolved on behalf of or by a class, as a private attorney-general, or in any other representative capacity.",0
"In addition, individual proceedings cannot be combined without the consent of all of the parties.",0
Any question regarding the enforceability or interpretation of this paragraph will be decided by a court and not the arbitrator.,0
Jury trial waiver for u.s.,0
Users,0
"If for any reason a dispute proceeds in court rather than through arbitration, you and",0
We,0
Agree that there will not be a jury trial.,0
You and we,0
"Unconditionally waive any right to trial by jury in any action, proceeding or counterclaim in any way arising out of or relating to these terms.",0
"In the event of litigation, this paragraph may be filed to show a written consent to a trial by the court",0
Choice of law,0
"These terms and the relationship between the parties, including any claim or dispute that might arise between the parties, whether sounding in contract, tort, or otherwise, will be governed by the laws of the state of new york without regard to its conflict of law provisions.",0
In no event will the parties bring claims against one another under the laws of another jurisdiction.,0
Forum.,0
"If for any reason a dispute proceeds in court rather than through arbitration, all such disputes (regardless of theory) arising out of or relating to these terms, or the relationship between you and us, will be brought exclusively in the courts located in the county of new york, new york or the u.s.",0
District court for the southern district of new york.,0
"In such cases, you and we agree to submit to the personal jurisdiction of the courts located within the county of new york, new york or the southern district of new york, and agree to waive any and all objections to the exercise of jurisdiction over the parties by such courts and to venue in such courts.",0
Customer support,0
Below are links for customer support.,0
Customer support for aol-branded products,0
Customer support for other products (english),0
Customer support for other products (spanish),0
Community guidelines,0
The verizon media community guidelines can be found below:,0
English version,0
Spanish version,0
"The services are commercial computer software and commercial items as these terms are used in the federal acquisition regulation system, and the rights of the united states are only those rights as are granted to all other end users pursuant to the terms and conditions herein and will not exceed the minimum rights set forth in far 52.227-19.",0
Closed captioning.,0
Verizon media complies with applicable federal communications commission rules and regulations regarding the closed captioning of video content.,0
Please visit https://www.verizonmedia.com/accessibility/captioning/ for more information or to register any concerns or complaints regarding video content accessible on the yahoo network of properties.,0
"In new jersey, all of the limitations on liability set forth in section 9 shall apply except nothing in these terms will exclude or limit liability for intentional torts, willful acts, gross negligence, or a violation of a statutorily imposed duty.",0
"You agree to not use the services to provide material support or resources (or to conceal or disguise the nature, location, source, or ownership of material support or resources) to any organization(s) designated by the united states government as a foreign terrorist organization pursuant to section 219 of the immigration and nationality act.",0
"Argentina (ar), chile (cl), colombia (co),",0
"Hong kong (hk), mexico (mx), peru (pe), and venezuela (ve):",0
Defined terms,0
Applicable verizon media entity: verizon media international inc.,0
"(address: 1921 nw 87 avenue, doral, fl 33172, usa)",0
Minimum age: 13 years old,0
Binding arbitration agreement,0
Agreement to arbitrate.,0
You and,1
"Verizon media both agree to resolve any and all disputes, controversies or claims that in any way arise out of or relate to these terms or from any services you receive from us (or from any advertising for any such services), including any disputes between you and our employees or agents ( dispute(s) ), only by arbitration on an individual basis or in small claims court.",0
"You understand that by agreeing to these terms, arbitration or a small claims action will be the sole and exclusive means of resolving any dispute between us.",1
"You also understand that by agreeing to these terms, you and",0
"Verizon media are giving up the right to bring a claim in court or in front of a jury (except for matters that may be brought in small claims court), and that you and",0
Verizon media are giving up the right to proceed with any class action or other representative action.,0
"While arbitration procedures may be different than court procedures, an arbitrator can award you individually the same damages and relief as a court, and judgment on the award rendered by the arbitrator may be entered and enforced in any court having jurisdiction thereof.",0
"The parties understand that absent this mandatory provision, they would have the right to sue in court and have a jury trial.",0
"They further understand that, in some instances, the costs of arbitration could exceed the costs of litigation and the right to discovery may be more limited in arbitration than in court.",0
We also both agree that:,0
Notice of dispute,0
"If either you or we intend to arbitrate under these terms, the party seeking arbitration must first notify the other party of the dispute in writing at least 30 days in advance of initiating the arbitration.",0
"Notice to us should be sent to us either by mail to verizon media, attn: disputes, 701 first avenue, sunnyvale, ca 94089.",0
Or disputes@verizonmedia.com.,0
"Notice to you will be to your email address(es) and street address(es), if any, that we have in our records at the time the notice is sent.",0
The notice must describe the nature of the claim and the relief being sought.,0
"If we are unable to resolve the dispute within 30 days, either party may then proceed to file a claim for arbitration.",0
Arbitration procedure,0
The federal arbitration act applies to these terms.,0
"Except for small claims court cases, any and all disputes will be resolved by arbitration administered by the american arbitration association (""aaa"").",0
"The aaa will apply the commercial arbitration rules to the arbitration of any dispute pursuant to these terms, unless you are an individual and use the services for personal or household use, in which case the aaa's consumer arbitration rules will apply (excluding any rules or procedures governing or permitting class actions).",0
"You can get procedures (including the process for beginning an arbitration), rules and fee information from the aaa (www.adr.org).",0
These terms govern to the extent they conflict with the aaa s commercial arbitration rules or consumer arbitration rules.,0
Small claims court option,0
"As an alternative to arbitration, you may bring an individual action in small claims court in your county of residence (or if a business, your principal place of business) or santa clara county, california provided that your dispute meets the requirements of the small claims court.",0
Arbitration location,0
