text,highlighted
Description of the services,0
The services include access to the 23andme public website and personal,0
"Genotyping services, including the collection and analysis of your saliva sample.",0
You acknowledge and agree that the services are provided using the current,0
State of the art genetic research and technology available at the time of,0
Providing the services.,0
"As research progresses and scientific knowledge and technology evolve, 23andme",0
Is constantly innovating in order to provide the best possible experience for,0
Its users.,0
You therefore acknowledge and agree that the form and nature of,0
The services which 23andme provides may change from time to time.,0
"As part of this continuing innovation, you acknowledge and agree that 23andme",0
May stop (permanently or temporarily) providing some services (or any features,0
Within the services) to you or to users generally at 23andme's sole discretion.,0
You may stop using the services at any time.,0
You do not need to specifically,0
Inform 23andme when you stop using the services unless you are requesting,0
Closure of your account.,0
23andme assumes no responsibility for the use of services outside the terms,0
Of this tos or other applicable terms.,0
"In order to use the services, you must obtain internet access, either directly",0
"Or through devices that access web-based content, and pay any service fees",0
Associated with such access.,0
You are solely responsible for paying such fees.,0
"You must provide all equipment necessary to make such internet connection,",0
Including a computer and modem or other access device.,0
You are solely responsible,0
For providing such equipment.,0
You acknowledge and agree that while 23andme,0
May not currently have set a fixed upper limit on the number of transmissions,0
You may send or receive through the services or on the amount of storage,0
"Space used for the provision of any service, such fixed upper limits may be",0
"Set by 23andme at any time, at 23andme's discretion.",0
Important issues regarding 23andme services,0
"Once you obtain your genetic information, the knowledge is permanent.",0
You should not assume that any information we may be able to provide,1
"To you, whether now or as genetic research advances, will be welcome or positive.",1
"You should also understand that as research advances, in order for you to",0
"Assess the meaning of your dna in the context of such advances, you may need",0
To obtain further services from 23andme or from your physician or other health,0
Care provider.,0
You may learn information about yourself that you do not anticipate.,0
This information may evoke strong emotions and has the potential to,0
Alter your life and worldview.,0
You may discover things about yourself that,0
"Trouble you and that you may not have the ability to control or change (e.g.,",0
"Your father is not genetically your father, surprising facts related to your",0
"Ancestry, or that someone with your genotype may have a higher than average",0
Chance of developing a specific condition or disease).,0
These outcomes could,0
"Have social, legal or economic implications.",0
"The laboratory may not be able to process your sample, and the",0
Laboratory process may result in errors,0
The laboratory may not be,0
Able to process your sample if your saliva does not contain a sufficient volume,0
"Of dna, you do not provide enough saliva, or the results from processing do",0
Not meet our standards for accuracy.,0
If the initial processing fails for any,0
"Of these reasons, 23andme will reprocess the same sample at no charge to you",0
"If the second attempt to process the same sample fails, 23andme will offer to",0
Send another kit to you to collect a second sample at no charge.,0
If you send another sample and 23andme's attempts to process the,0
"Second sample are unsuccessful, 23andme will not send additional sample",0
Collection kits and you or the person who paid for the service (if that is,0
Not you) will be entitled to a complete refund of the amount paid to 23andme.,0
"In this event, you will not resubmit another sample through a future purchase",0
Of the service.,0
If you breach these tos and resubmit another sample through,0
"A future purchase of the service and processing is not successful, 23andme",0
Will not offer to reprocess the sample or provide you or the person who paid,0
For the service (if that is not you) a refund.,0
"Even for processing that meets our high standards, a small, unknown fraction",0
Of the data generated during the laboratory process may be un-interpretable,0
"Or incorrect (referred to as ""errors"")",0
"As this possibility is known in advance,",0
Users are not entitled to refunds or entitled to make any other claims where,0
These errors occur.,0
The above sets out our sole responsibility to you in the event that we are,0
Unable to process your sample.,0
You should not change your health behaviors solely on the basis of,0
Information from 23andme,0
Make sure to discuss your genetic,0
Information with a physician or other health care provider before you act,0
Upon the genetic information resulting from 23andme services.,0
For most common,0
"Diseases, the genes we know about are only responsible for a small fraction",0
Of the risk.,0
"There may be unknown genes, environmental factors, or lifestyle",0
Choices that are far more important predictors.,0
If your data indicates that you are not at elevated genetic risk for a,0
"Particular disease or condition, you should not feel that you are protected.",0
The opposite is also true.,0
If your data indicates you are at an elevated genetic,0
"Risk for a particular disease or condition, it does not mean you will definitively",0
Develop the disease or condition.,0
"In either case, if you have concerns or",0
"Questions about what you learn through 23andme, you should contact your",0
Physician or other health care provider.,0
Genetic research is not comprehensive,0
While we measure many,0
"Hundreds of thousands of data points from your dna, only a small percentage",0
Of them are known to be related to human traits or health conditions.,0
The,0
"Research community is rapidly learning more about genetics, and an important",0
Mission of 23andme is to conduct and contribute to this research.,0
Please note that many ethnic groups are not included in genetic studies.,0
Because interpretations provided in the services rely on these published,0
"Studies, some interpretations may not apply to you.",0
Please further note that future scientific research may change the interpretation,0
Of your dna and the scientific community may show previous research to be,0
Incomplete or inaccurate.,0
Genetic information you share with others could be used against your,0
Interests,0
You should be careful about sharing your genetic,0
Information with others.,0
"Currently, very few businesses or insurance companies",0
"Request genetic information, but this could change in the future.",0
You may want to consult a lawyer to understand the extent of legal protection,0
Of your genetic information before you share it with anybody.,0
"Furthermore, genetic information that you choose to share with your physician",0
Or other health care provider may become part of your medical record and,0
Through that route be accessible to other health care providers and/or,0
Insurance companies in the future.,0
"You acknowledge that genetic information that you share with family, friends",0
Or employers may be used against your interests.,0
Even if you share genetic,0
"Information that has no or limited meaning today, that information could have",0
Greater meaning in the future as technology improves and new discoveries are made.,0
"You should be aware that, if you are asked by an insurance company whether",0
You have learned genetic information about health conditions and you do not,0
"Disclose this to them, this may be considered to be fraud or a breach of the",0
Policy that you subsequently purchase.,0
"23andme services are for research, informational, and educational",0
Use only,0
We do not provide medical advice.,0
"The genetic information provided by 23andme is for research,",0
"Informational, and educational use only",0
This means two things.,0
"First, many of the genetic discoveries that we report have not been clinically",0
"Validated, and the technology we use, which is the same technology used by the",0
"Research community, to date has not been widely used for clinical testing.",0
"Second, in order to expand and accelerate the understanding and practical",0
"Application of genetic knowledge in health care, we invite all genotyped users",0
To participate in 23andwe research.,0
Participation in such research is voluntary,0
And based upon an irb-approved consent document.,0
"As a result of the current state of genetic knowledge and understanding, our",0
"Services are for research, informational, and educational purposes only.",0
The,0
Services are not intended to be used by you for any diagnostic purpose and are,0
Not a substitute for professional medical advice.,0
You should always seek the,0
Advice of your physician or other health care provider with any questions you,0
"May have regarding diagnosis, cure, treatment, mitigation, or prevention of",0
Any disease or other medical condition or impairment or the status of your health.,0
"23andme does not endorse, promise or guarantee the effectiveness of any",0
"Specific course of action, resources, tests, physician or other health care",0
"Providers, drugs, biologics, medical devices or other products, procedures,",0
Opinions or other information that may be mentioned on our website or available,0
Through our service.,0
"If we provide to you through our service any information that identify for you,",0
Based on your genetic and self-reported information and scientific literature,0
"Or research, concerns about your health, this information is intended for",0
Informational purposes only and for discussion with your physician or other,0
Healthcare provider.,0
We believe that:,0
Genetics is only part of the picture of any individual's state of being.,0
The state of the understanding of genetic information is rapidly,0
Evolving and at any given time we only comprehend part of the picture,0
Of the role of genetics.,0
And,0
Only a trained physician or other health care provider can assess,0
"Your current state of health or disease, taking into account many",0
"Factors, including in some cases your genetics as well as your current",0
"Symptoms, if any.",0
You should not take any decisions about your health or life based on the,0
"Information you receive through the service and, if you do, you do so entirely",0
At your own risk.,0
We are licensed in california as a clinical laboratory and do not require a,0
"License to provide our services in the united kingdom, ireland, denmark,",0
"Finland, the netherlands, and sweden.",0
Your promises,0
"By accessing 23andme services, you agree to, acknowledge, and promise as",0
Follows:,0
You understand that information you learn from 23andme is not designed,0
"To diagnose, prevent, or treat any condition or disease or to ascertain",0
The state of your health in the absence of medical and clinical information.,0
"You understand that the 23andme services are intended for research,",0
"Informational, and educational purposes only, and that while 23andme",0
"Information may identify possible diagnosis or treatments, you should",0
Not take any decisions about your health based on the information you,0
Receive through the service and you are strongly advised to seek the,0
Advice of your doctor or other health care provider if you have questions,0
Or concerns arising from your genetic information.,0
"You give permission to 23andme, its contractors, successors and",0
Assignees to perform genotyping services on the dna extracted from,0
Your saliva sample and you specifically request 23andme to disclose,0
The results of analyses performed on your dna to you and to others,0
You specifically authorize.,0
You promise that you are at least eighteen (18) years of age if you,0
Are providing a saliva sample or accessing your genetic information.,0
You are promising that any sample you provide is your saliva.,0
If you,0
Are agreeing to these tos on behalf of a person for whom you have,0
"Legal responsibility, you are confirming that the sample provided will",0
Be the sample of that person.,0
You agree that any saliva sample you provide and all resulting data,0
May be transferred and/or processed outside the country in which you,0
Reside.,0
You are promising that you are not an insurance company or an employer,0
Attempting to obtain information about an insured person or an employee.,0
You are aware that some of the information you receive may provoke,0
Strong emotion.,0
You take responsibility for all possible consequences resulting from,0
Your sharing with others access to your genetic information and your,0
Self-reported information.,0
You understand that all your personal information will be stored in 23andme databases,0
And will be processed in accordance with the 23andme,0
Privacy statement.,0
"You understand that by providing any sample, having your genetic information",0
"Processed, accessing your genetic information, or providing self-reported",0
"Information, you acquire no rights in any research or commercial products that",0
May be developed by 23andme or its collaborating partners.,0
You specifically,0
Understand that you will not receive compensation for any research or commercial,0
Products that include or result from your genetic information or self-reported,0
Information.,0
"You agree that you have the authority, under the laws of the country",0
"In which you reside, to provide these promises.",0
In case of breach of any,0
One of these promises 23andme may suspend or terminate your account and,0
Refuse any and all current or future use of the services (or any portion thereof),0
"And you will reimburse 23andme and its affiliates against any liability, costs,",0
Or damages suffered by 23andme and its affiliates arising out of the breach of,0
The promises.,0
"Account creation, customer account, password and security obligations",0
You agree to:,0
"Provide true, accurate, current, and complete registration information",0
About yourself as prompted by the service.,0
And,0
Maintain and promptly update the registration information to keep it,0
"True, accurate, current, and complete.",0
"If you provide any registration information that is untrue, inaccurate, not",0
"Current, or incomplete, or if 23andme has a reasonable ground to suspect that",0
"Such information is untrue, inaccurate, not current, or incomplete, 23andme",0
May suspend or terminate your account and refuse any and all current or future,0
Use of the service (or any portion of it).,0
"After you have purchased our service, you will need to create a password and",0
Account designation to access the service.,0
You are responsible for maintaining the confidentiality of the password and,0
"Account, and are fully responsible for all activities that occur under your",0
Password or account.,0
If you allow third parties to access the service through,0
"Your username and password, you will reimburse 23andme and its affiliates",0
"Against any liability, costs, or damages, including attorney fees, arising",0
Out of claims or suits by such third parties based upon or relating to such,0
Access and use.,0
You agree to:,0
Immediately notify 23andme of any unauthorized use of your password,0
Or account or any other breach of security.,0
And,0
Ensure that you exit from your account at the end of each session.,0
23andme cannot and will not be liable for any loss or damage arising from,0
Your failure to comply with this section.,0
23andme privacy statement and disclosure of information,0
Your privacy is important to us.,0
You should read our,0
Privacy statement which,0
"Sets out how we collect, use and share information about you.",0
Limited license,0
"You acknowledge that all user content, whether publicly posted or privately",0
"Transmitted, is the sole responsibility of the person from which such user",0
Content originated.,0
"This means that you, and not 23andme, are entirely",0
"Responsible for all user content that you upload, post, email, or otherwise",0
Transmit via the service.,0
You acknowledge that the services content excluding the user content,0
"(""services content"") presented to you as part of the services,",0
Is protected by copyright and/or other intellectual property rights that are,0
Owned by 23andme and/or the licensors who provide that content to 23andme,0
(or by other persons or companies on their behalf).,0
23andme grants you a limited license to copy and use and distribute free of,0
"Charge, for non-commercial purposes only, any of the services content with",0
"The exception of content from ""md's perspectives"" in the ""for the experts""",0
Section of the website and any other content marked as not subject to this,0
"Limited license on the website, provided you:",0
Provide the services content as it appears on the 23andme website,0
With no changes including but not limited to presenting selections,0
Which might tend to misrepresent the substance of the services content.,0
Include the following attribution on the first page of any materials,0
"You distribute: 23andme, inc.",0
2007-2016 all rights reserved.,0
Distributed pursuant to a limited license from 23andme.,0
Agree you have no right to offer anyone else any further right with,0
Respect to this services content.,0
"Aside from the limited license provided in this section, you may not modify,",0
"Rent, lease, loan, sell, distribute, or create derivative works based on this",0
Services content (either in whole or in part) unless you have been specifically,0
"Told that you may do so by 23andme or by the owners of that content, in a",0
Separate agreement.,0
Customer conduct unlawful and prohibited use,0
You must not use the services:,0
For any purpose that is unlawful or prohibited by these tos or any notices,0
Displayed on our website.,0
"Outside of the united kingdom, ireland, denmark, finland, the netherlands,",0
And sweden.,0
"In any manner that could damage, disable, overburden, or impair the services",0
Or interfere with any other party's use and enjoyment of the services.,0
To obtain or attempt to obtain any materials or information through any means,0
Not intentionally made available or provided for through the services.,0
"To upload, post, email, or otherwise transmit any material that is derogatory,",0
"Defamatory, obscene, or offensive, such as slurs, epithets, or anything that",0
"Might reasonably be construed as harassment or disparagement based on race,",0
"Color, national origin, sex, sexual orientation, age, disability, religious",0
"Or political beliefs, or other statutorily protected status.",0
"To impersonate any person or entity, including, but not limited to, anyone",0
"Affiliated with 23andme, or falsely state or otherwise misrepresent your",0
Affiliation with a person or entity.,0
"To add your own headers, forge headers, or otherwise manipulate identifiers",0
In order to disguise the origin of any content transmitted through the service.,0
"To ""stalk"" or otherwise harass another.",0
"To upload, post, email, or otherwise transmit any content that you do not",0
Have a right to transmit under any law or under contractual or fiduciary,0
"Relationships (such as inside information, proprietary and confidential",0
Information learned or disclosed as part of employment relationships or under,0
Nondisclosure agreements).,0
To use any information received through the services to attempt to identify,0
"Other customers, to contact other customers (other than through features for",0
"Contacting other users such as dna relatives offered pursuant to the services),",0
Or for any forensic use.,0
"To download any file posted by another user of the service that you know, or",0
"Reasonably should know, cannot legally be distributed in such manner.",0
"To upload, post, email or otherwise transmit any content that infringes any",0
"Patent, trademark, trade secret, copyright, or other proprietary rights of",0
23andme or any other party.,0
To harm minors in any way.,0
To advertise or offer to sell or buy any goods or services for any business,0
"Purpose, unless such area specifically allows such messages.",0
"To upload, post, email, or otherwise transmit any unsolicited or unauthorized",1
"Advertising, promotional materials, ""junk mail,"" ""spam,"" ""chain letters,""",1
"""pyramid schemes,"" or any other form of solicitation, except in those areas",1
That are designated for such purpose and only to the extent such content is,1
Authorized by law.,1
"To upload, post, email, or otherwise transmit any material that contains",0
"Software viruses or any other computer code, files, or programs designed to",0
"Interrupt, destroy, or limit the functionality of any computer software or",0
Hardware or telecommunications equipment.,0
"To use manual or automated software, devices, scripts robots, other means or",0
"Processes to access, ""scrape,"" ""crawl"" or ""spider"" any web pages or other",0
"Services contained in the website, unless explicitly permitted by 23andme.",0
"To engage in ""framing,"" ""mirroring,"" or otherwise simulating the appearance",0
Or function of 23andme's website.,0
To attempt to or actually override any security component of 23andme web,0
Services.,0
To interfere with or disrupt the service or servers or networks connected to,0
"The service, or disobey any requirements, procedures, policies, or regulations",0
Of networks connected to the service.,0
"To violate these tos, any code of conduct or other guidelines which may be",0
Applicable for any particular area of the service or have been communicated,0
To you by anyone affiliated with 23andme.,0
Or,1
"Intentionally or unintentionally violate any applicable local, state, national",0
Or international law or any applicable regulations having the force of law.,0
You acknowledge and agree that you are solely responsible for (and that 23andme,0
Has no responsibility to you or to any third party for) any breach of your,0
Obligations under the tos and for the consequences (including any loss or damage,0
Which 23andme may suffer) of any such breach.,0
In case of breach of any one of,0
These agreements 23andme may suspend or terminate your account and refuse any and,0
All current or future use of the services (or any portion thereof) and you will,0
"Defend and indemnify 23andme and its affiliates against any liability, costs, or",0
Damages arising out of your breach of the tos.,0
If you breach the terms of this section and/or 23andme has a reasonable ground,0
"To suspect that you have breached the terms of this section, 23andme may suspend",0
Or terminate your account and refuse any and all current or future use of the,0
Service (or any portion thereof).,0
Export control and applicable laws and regulations,0
You agree to comply with all local rules regarding online conduct and,0
Acceptable content.,0
"You agree that, so far as you are aware:",0
Providing your sample is not subject to any export ban or restriction,0
In the country in which you reside.,0
And,0
Your sample and data may be transferred and/or processed outside the,0
Country in which you reside.,0
You will comply with all applicable laws regarding the transmission of technical,0
Data exported from the country from which you access 23andme's services.,0
You should not use our service if in doing so you will breach any,1
Applicable laws.,1
Material posted through the service and takedown,0
23andme does not check or moderate any user content before it is added to,0
The service by users.,0
"We may later check, moderate, reject, refuse or delete",0
"Any user content if anybody objects to it, or we think that it breaches our tos.",0
"As such, we do not guarantee the accuracy, integrity, or quality of any",0
User content.,0
"You understand that by using the services, you may be exposed to content that",0
"Is offensive, indecent, or objectionable.",0
Under no circumstances will 23andme,0
"Be responsible in any way for any user content, including, but not limited to,",0
"Any errors or omissions in any user content, or for any loss or damage of any",0
"Kind incurred as a result of the use of any such user content posted, emailed",0
Or otherwise available via the service.,0
"You acknowledge and agree that you must evaluate, and bear all risks associated",0
"With, the use of any user content, including any reliance on the accuracy,",0
"Completeness, or usefulness of such user content.",0
"Any person may contact us by sending us an ""infringement notice"" if any",0
Content available through our service infringes their rights or fails to,0
Comply with our tos.,0
The infringement notice should be sent either by post to,0
"23andme, inc.",0
Attn: legal,0
223 n.,0
"Mathilda ave.,",0
"Sunnyvale, ca 94086,",0
United states of america,0
Or by email to legalnotices@23andme.com.,0
Please provide the information described below in the infringement notice:,0
Your name and contact details.,0
A statement explaining in sufficient detail why you consider that t,0
He content available through our service infringes your rights or,0
Fails to comply with our tos.,0
And,0
A link to or such other means of identifying the problematic content.,0
We will take the action that we believe is appropriate depending on the nature,0
Of the infringement notice and will aim respond to you within a reasonable,0
Period of time on the action we propose to take.,0
Material provided to 23andme your proprietary rights,0
User content,0
23andme does not claim ownership of the user,0
"Content you provide to 23andme (including feedback and suggestions) or post,",0
"Upload, input, or submit to the service.",0
"Unless otherwise specified, you",0
Retain copyright and any other rights you already hold over user content that,0
"You create and submit, post, or display on or through the services.",0
"By submitting, posting, or displaying user content, you give 23andme, its",0
"Affiliated companies, sublicensees (including but not limited to sublicensees",0
Who avail themselves of the limited license granted in section [14] above) and,0
"Successors and assigns a perpetual, irrevocable, worldwide, royalty-free, and",0
"Non-exclusive license to reproduce, adapt, modify, translate, publish, publicly",0
"Perform, publicly display, distribute, reproduce, edit, reformat, and create",0
"Derivative works from any user content that you submit, post, or display on",0
Or through the services.,0
You acknowledge and agree that this license includes a right for 23andme to,0
"Make such user content available to other companies, organizations, or",0
"Individuals with whom 23andme has relationships, and to use such user content",0
In connection with the provision of those services.,0
The above license does not affect how we use and share information about you which is as set,0
Out in our,0
Privacy statement.,0
"You understand that 23andme, in performing the required technical steps to",0
"Provide the services to our users, may:",0
Transmit or distribute your user content over various public networks,0
And in various media.,0
And,0
Make such changes to your content as are necessary to conform and,0
Adapt that content to the technical requirements of connecting,0
"Networks, devices, services, or media.",0
You acknowledge and agree that,0
This license shall permit 23andme to take these actions.,0
"You promise to 23andme that you have all the rights, power, and authority",0
Necessary to grant the above license.,0
Genetic and/or self-reported information.,0
"Your saliva sample,",0
"Once submitted to and analyzed by us, is processed in an irreversible manner",0
And cannot be returned to you.,0
See our website for more information on sample,0
Processing.,0
Any genetic information derived from your saliva remains your,0
Information which us as set forth in these tos and our privacy statement.,0
You understand that you should not expect any financial benefit from 23andme,0
As a result of having your genetic information processed.,0
Made available to,0
You.,0
"Or, as provided in our privacy statement and tos, shared with or included",0
In aggregated genetic and self-reported information shared with research,0
"Partners, including commercial partners.",0
Research and products,0
"As stated above, you understand that",0
"By providing any sample, having your genetic information processed, accessing",0
"Your genetic information, or providing self-reported information, you acquire",0
No intellectual property or similar rights in any research or commercial,0
Products that may be developed by 23andme or its collaborating partners.,0
You,0
Specifically understand that you will not receive compensation for any,0
Research or commercial products that include or result from your genetic,0
Information or self-reported information.,0
Indemnity,0
"You agree to defend and hold 23andme, and its subsidiaries, affiliates,",0
"Officers, agents, contractors, partners, employees, successors, and assigns",0
"Harmless from any claim, or demand, including reasonable attorneys' fees, made",0
"By any third party due to or arising out your willful, reckless or negligent",0
"Misconduct in submitting, posting or transmitting user content through the",0
Service.,0
Your use of the service.,0
Your violation of the tos.,0
Or your violation,0
Of any applicable laws or rights of another.,0
If you have submitted a saliva sample or otherwise provided your own genetic,0
"Information, you will defend and hold harmless 23andme, its employees, contractors,",0
"Successors, and assigns from any and all claims (unless caused by 23andme's",0
Negligence) arising out of your use or disclosure of any information obtained,0
"From genotyping your saliva sample and/or analyzing your genetic information,",0
Which is disclosed to you consistent with our privacy statement or results,0
From any third-party add-ons to tools we provide,0
If you choose to provide your genetic and/or self-reported information to,0
"Third parties whether individuals to whom you facilitate access, intentionally",0
"Or inadvertently, or to third parties for diagnostic or other purposes you",0
"Agree to defend and hold harmless 23andme, its employees, contractors,",0
"Successors, and assigns from any and all claims (unless caused by 23andme's",0
Negligence) arising from such disclosure or use of your genetic and/or,0
Self-reported information.,0
General practices regarding use and storage,0
You acknowledge that 23andme may establish or change any existing general,0
"Practices and limits concerning use of the services, including without",0
Limitation the maximum number of days that personal information and services,0
"Content will be retained by the service, the maximum disk space that will be",0
"Allotted on 23andme's servers on your behalf, and the maximum number of times",0
(and the maximum duration for which) you may access the services in a given,0
Period of time.,0
Where 23andme establishes or changes such general practices and limits which,0
"Has a significant impact on your use of the service, 23andme will give you",0
Reasonable notice to familiarize yourself with such general practices and,0
Limits or changes and allow you to take any steps you consider necessary to,0
Mitigate the impact of any such general practices and limits or change.,0
You acknowledge and agree that 23andme has no responsibility or liability,0
"For the deletion of or failure to store any messages, other communications,",0
Or other content maintained or transmitted by the services unless caused by,0
23andme's negligence.,0
Or for the loss of genetic information due to malfunction,0
Or destruction of data servers or other catastrophic events unless caused by,0
23andme's negligence.,0
Modifications to service,0
"23andme may at any time and from time to time to modify or discontinue,",0
"Temporarily or permanently, the services (or any part thereof) to reflect",0
"Changes in technology, commercial practice, behaviors, our business and the",0
Way users use our service and applicable law and rules.,0
23andme will use reasonable efforts to notify you of any significant changes,1
To the service.,0
You acknowledge and agree that these changes may result in a delay in,0
Computations for some of the 23andme features or service and may affect your,0
"Past activities on the service, features that you use and your user content",0
"(""service elements"").",0
Any changes to the service could,0
Involve service elements being deleted or reset.,0
You agree that a key characteristic of our service is that changes to the,0
Service will take place over time and this is an important basis on which,0
23andme grants you access to the service.,0
Once we have made changes to the,1
"Service, your continued use of the service will show that you have accepted",1
Any changes to the service.,1
You acknowledge and agree 23andme shall not be liable to you or to any third,0
"Party for any modification, suspension, or discontinuance of the services or",0
Any service elements.,0
The software that you use may from time to time automatically download and,0
Install updates from 23andme.,0
"These updates are designed to improve, enhance,",0
"And further develop the services and may take the form of bug fixes, enhanced",0
