text,highlighted
"If you choose, or are provided with, a user name, password, or any other piece of information as part of our security procedures, you must treat such information as confidential (other than user name), and you must not disclose it to others.",0
You must immediately notify epic (via piracy@support.epicgames.com) of any unauthorized use of your user name or password or any other breach of security.,1
You should use particular caution when accessing your account from a public or shared computer so that others are not able to view or record your password or other personal information.,0
You may only access the services through your own account.,0
"Users do not own their accounts, and gifting or otherwise transferring of accounts or access keys is prohibited.",0
"We reserve the right to change your display name if we deem it offensive, misleading, potentially infringing the rights of third parties or if you have been inactive for more than a year.",1
"Photosensitivity: certain people may react to certain visual images or patterns, including flashing lights (regardless of whether they have a diagnosed condition or history).",0
"Reactions may be reduced by playing in a well-lit room, avoiding playing while drowsy, viewing the game from some distance or on a smaller screen, and limiting duration of use",0
Intellectual property rights,0
"The services, including all content, features, and functionality thereof, are owned by epic, its licensors, or other providers of such material and are protected by united states and international copyright, trademark, patent, and other intellectual property or proprietary rights laws.",0
"You are permitted to use the services for your personal, non-commercial use only or legitimate business purposes related to your role as a current or prospective customer of epic.",0
"Except as provided below, you must not copy, modify, create derivative works of, publicly display, publicly perform, republish, or transmit any of the material obtained through the services, or delete, or alter any copyright, trademark, or other proprietary rights notices from copies of materials from the services.",0
"However, if you are otherwise in compliance with these terms, you are permitted to use, elsewhere and on other websites, an unaltered copy of portions of the content that is publicly available on the website for the limited, non-commercial purpose of discussing such content.",0
"You must not reproduce, sell, or exploit for any commercial purposes any part of the services, access to the services or use of the services or any services or materials available through the services.",0
Epic s fan content policy governs non-commercial use of such content.,0
"For clarity, the foregoing permissions are limited to the services, and no rights are granted with respect to any servers, computers, or databases associated with the services.",0
"Billing, payment and epic account balance",0
"As used in this section, if your primary residence is in the united states of america, then the term epic means epic games, inc., otherwise the term epic means epic games commerce gmbh or epic games entertainment international gmbh, as indicated in the end-user agreement for the product or service",0
"All charges incurred in connection with the services and all funds placed in the epic account balance are payable in advance and are not refundable in whole or in part, regardless of the payment method, except as expressly set forth in these terms or as required by applicable law.",0
"Through the services, epic may make available a prepaid balance service ( epic account balance ).",0
Your epic account balance may only be used to obtain certain products and services offered by epic (excluding the epic store found at http://www.epicgamesstore.com).,0
"To access the epic account balance you may be asked to provide registration details, including without limitation a payment method (defined below) and related billing address.",0
"Epic may offer you the ability to use the following payment methods to place prepaid funds into your epic account balance: credit card, prepaid payment card, promotional code, or any other payment method as specified by epic ( payment method ).",0
"Any promotional code provided to you by epic for use as a payment method may be subject to additional terms and conditions associated with the promotion, offer, or coupon.",0
"When you provide a payment method to epic for use in connection with the epic account balance, you represent to epic that you are the authorized user of the payment method, and you authorize epic to charge your payment method for any epic account balance funds or other fees incurred by you.",0
"If your use of the epic account balance is subject to any sales or other taxes, then epic may also charge you for those taxes.",0
"You are responsible for all uses of your epic account balance, including all applicable taxes and all purchases made by you or anyone else using your epic account balance.",0
"Within any twenty-four (24) hour period, the total amount stored in your epic account balance plus the total amount spent out of your epic account balance, in the aggregate, may not exceed us$2,000 or its equivalent in your local currency.",0
"Epic reserves the right to change, modify, or otherwise impose usage limits to your epic account balance at any time, in its sole discretion.",0
Epic account balance funds do not constitute a personal property right and have no value outside the services.,0
"If you are refunded for an item purchased using epic account balance funds, epic will return the funds to your epic account balance.",0
Epic account balance funds are non-transferable to another person and do not accrue interest.,0
"Epic reserves the right to suspend or terminate your epic account balance if after investigation epic determines in its sole discretion that you misused the epic account balance, conducted unauthorized epic account balance transactions from another user s epic account balance, or used the epic account balance to conduct any fraudulent or other illegal activity.",0
"In the event that your epic account balance is terminated or suspended in accordance with these terms for reasons other than fraudulent or other illegal activity, epic will return your remaining epic account balance less any charges, fees, or other amounts owed to epic.",0
"Otherwise, epic account balances are not refundable and are not redeemable for money or monetary value from epic or any other person or entity.",0
"Epic account balances that are deemed unclaimed property may be surrendered to the applicable authority, as required by applicable law.",0
Prohibited uses,0
You may use the services only for lawful purposes and in accordance with these terms of service.,0
You agree not to access or use the services for any purpose that is illegal or beyond the scope of the services intended use (in epic s sole judgment).,0
User contributions,0
"The services contain various forums, networks, and other interactive features that allow you to post, submit, publish, display, or transmit to epic and other users ( post ) content or materials ( user contributions ) on or through the services.",0
"All user contributions must comply with the following content standards: user contributions must not be illegal, fraudulent, deceptive, obscene, threatening, defamatory, invasive of privacy, infringing of intellectual property rights, or otherwise injurious to third parties or objectionable, and must not consist of or contain software viruses, commercial solicitation, chain letters, mass mailings, or any form of spam",0
"Any user contribution that you post will be considered non-confidential and non-proprietary, and you grant epic a nonexclusive, royalty-free, perpetual, irrevocable, and fully sublicensable right to use, copy, reproduce, modify, adapt, publish, translate, create derivative works from, distribute, and display such user contribution throughout the world in any media.",1
"However, epic will only share personal information that you provide in accordance with epic s privacy policy.",0
You represent and warrant that you own or otherwise control all of the rights to the user contributions that you post at the time of posting.,0
That the user contributions are accurate and not fraudulent or deceptive.,0
"And that the user contributions do not violate these terms or the rights (intellectual property rights or otherwise) of any third party, and will not cause injury to any person or entity.",0
"You understand that your user contributions may be copied by other services users and discussed on and outside of the services, and if you do not have the right to submit user contributions for such use, it may subject you to liability.",0
Epic takes no responsibility and assumes no liability for any content posted by you or any third party.,0
Epic has the right but not the obligation to monitor and edit or remove any user contributions.,0
"Epic also has the right to terminate your access to all or part of the services for any or no reason, including without limitation, any violation of these terms.",0
"Epic may exercise these rights at any time, without notice or liability to you or any third party.",0
Linking,0
"You may link to publicly available portions of the services if you do so in a way that is fair and does not damage or take advantage of our reputation, but you must not establish a link in such a way as to suggest any form of association, approval, or endorsement on our part.",0
The services must not be framed on any other website or service.,0
We reserve the right to withdraw linking permission without notice.,0
"If the services contain links to other sites and resources provided by third parties, these links are provided for your convenience only.",0
"We have no control over the contents of those sites or resources, and accept no responsibility for them or for any loss or damage that may arise from your use of them.",0
Disclaimers and limitation of liability,0
Nothing in these terms will prejudice the statutory rights that you may have as a consumer of the services,0
"Some countries, states, provinces or other jurisdictions do not allow the exclusion of certain warranties or the limitation of liability as stated in this section, so the below terms may not fully apply to you.",0
"Instead, in such jurisdictions, the exclusions and limitations below shall apply only to the extent permitted by the laws of such jurisdictions.",0
"The services and all information, content, materials, products (including software), and other services included on or otherwise made available to you through the services are provided by epic on an as is and as available basis.",1
"Epic makes no representations or warranties of any kind, express or implied, as to the operation of the services, or the information, content, materials, products (including software), or other services included on or otherwise made available to you through the services.",1
You expressly agree that your use of the services is at your sole risk.,1
"To the full extent permissible by law, epic disclaims all warranties, express or implied, including, but not limited to, implied warranties of merchantability and fitness for a particular purpose.",0
"Epic does not warrant that the services, information, content, materials, products (including software) or other services included on or otherwise made available to you through the services, epic s servers, or electronic communications sent from epic are free of viruses or other harmful components.",0
"To the full extent permissible by law, epic will not be liable for any loss of profits or any indirect, incidental, punitive, special or consequential damages arising out of or in connection with this these terms.",0
"Further, to the full extent permissible by law, epic s aggregate liability arising out of or in connection with these terms will not exceed the total amounts you have paid (if any) to epic under this agreement during the twelve (12) months immediately preceding the events giving rise to such liability.",0
These limitations and exclusions regarding damages apply even if any remedy fails to provide adequate compensation.,0
Indemnification,0
This section only applies to the extent permitted by applicable law,0
"If you are prohibited by law from entering into the indemnification obligation below, then you assume, to the extent permitted by law, all liability for all claims, demands, actions, losses, liabilities, and expenses (including attorneys fees, costs and expert witnesses fees) that are the stated subject matter of the indemnification obligation below",0
"You agree to defend, indemnify, and hold harmless epic, its affiliates, and licensors, and their respective officers, directors, employees, contractors, agents, licensors, and suppliers from and against any claims, liabilities, damages, judgments, awards, losses, costs, expenses, or fees (including reasonable attorneys fees) resulting from your user contributions or violation of these terms.",1
Governing law and jurisdiction,0
"Any dispute or claim by you arising out of or related to these terms shall be governed by north carolina law, exclusive of its choice of law rules",1
"For any disputes deemed not subject to binding individual arbitration, as provided in the section immediately below, you and epic agree to submit to the exclusive jurisdiction of the superior court of wake county, north carolina, or, if federal court jurisdiction exists, the united states district court for the eastern district of north carolina",0
"You and epic agree to waive any jurisdictional, venue, or inconvenient forum objections to such courts (without affecting either party s rights to remove a case to federal court if permissible), as well as any right to a jury trial",0
The convention on contracts for the international sale of goods will not apply,0
Any law or regulation which provides that the language of a contract shall be construed against the drafter will not apply to these terms,0
This paragraph will be interpreted as broadly as applicable law permits,0
Binding individual arbitration.,0
No class actions,0
Please read this section carefully,0
"It affects your rights, including your right to file a lawsuit in court.",0
Most issues can be resolved quickly and amicably by contacting epic customer support at https://www.epicgames.com/customer-service.,0
But we understand that sometimes disputes can t be easily resolved by customer support.,0
"This section explains how you and epic agree to resolve those disputes, including (where applicable) by binding, individual arbitration.",0
Arbitration is an alternative dispute-resolution procedure that allows us to resolve issues without the formality of going to court.,0
Any dispute between you and epic is submitted to a neutral arbitrator (not a judge or jury) for fair and fast resolution.,0
Arbitration is more efficient for both you and epic.,0
"Disputes related to epic s end user license agreement ( eula ): if you have agreed to epic s end user license agreement ( eula ), disputes as that term is defined in the eula will be resolved as provided for in the eula, including the eula s binding individual arbitration section",0
The dispute resolution terms below apply to disputes arising solely under these terms and not to products or services governed by a eula.,0
"Disputes related to these terms: if you have an issue related to these terms and have not agreed to epic s eula, the dispute-resolution terms below apply",0
1,0
Informal resolution:,0
"If you have an issue that our customer support can t resolve, prior to starting arbitration you and epic agree to attempt to resolve the dispute informally to help get us to a resolution and control costs for both parties.",0
You and epic agree to make a good-faith effort to negotiate any dispute between us for at least 30 days ( informal resolution ).,0
Those informal negotiations will start on the day you or epic receive a written notice of a dispute in accordance with these terms.,0
"You will send your notice of dispute to epic games, inc., legal department, attn: notice of dispute, box 254, 2474 walnut street, cary, north carolina, 27518, u.s.a.",0
"Include your name, any relevant account name you use, address, how to contact you, what the problem is, and what you want epic to do.",0
"If epic has a dispute with you, epic will send our notice of dispute to your registered email address and any billing address you have provided us.",0
"If you reside in the european union ( eu ), you may also be entitled to submit your complaint to the european commission s online dispute resolution (odr) platform.",0
Odr allows eu consumers to resolve disputes related to the online purchases of goods and services without going to court.,0
"If the dispute isn t resolved within by informal resolution or small-claims court (below), you or epic may start an arbitration in accordance with these terms",0
2,0
Small claims court:,0
"Instead of using informal resolution, you and epic agree that you may sue us in small-claims court in your choice of the county where you live or wake county, north carolina (if you meet the requirements of small-claims court).",0
"We hope you ll try informal resolution first, but you don t have to before going to small-claims court.",0
3.,0
Binding individual arbitration:,0
The arbitration proceedings in this section will be conducted on an individual basis only.,0
"You and epic agree that disputes will be settled by binding individual arbitration conducted by the judicial arbitration mediation services, inc.",1
( jams ) subject to the u.s.,1
"Federal arbitration act and federal arbitration law and according to the jams streamlined arbitration rules and procedures effective july 1, 2014 (the jams rules ) as modified by these terms.",1
This means that you and epic agree to a dispute-resolution process where we submit any dispute to a neutral arbitrator (not a judge or jury) that makes the final decision to resolve the dispute,0
"Jams uses experienced professionals to arbitrate disputes, which helps you and epic resolve any disputes fairly, but more quickly and efficiently than going to court",0
"The arbitrator may award the same remedies to you individually as a court could, but only to the extent required to satisfy your individual claim.",0
"The arbitrator s decision is final, except for a limited review by courts under the u.s.",0
"Federal arbitration act, and can enforced like any other court order or judgment.",0
3.1 disputes we agree to arbitrate:,0
You and epic agree to submit all disputes between you and epic to individual binding arbitration.,0
"Dispute means any dispute, claim, or controversy (except those specifically exempted below) between you and epic that relates to your use or attempted use of epic s products or services and epic s products and services generally, including without limitation the validity, enforceability, or scope of this binding individual arbitration section.",0
"You and epic agree to arbitrate all disputes regardless of whether the dispute is based in contract, statute, regulation, ordinance, tort (including fraud, misrepresentation, fraudulent inducement, or negligence), or any other legal or equitable theory.",0
The informal resolution and arbitration sections do not apply to (1) individual actions in small-claims court.,0
(2) pursuit of enforcement actions through a government agency if the law allows.,0
(3) a complaint or remedy under the eu general data protection regulation.,0
(4) an action to compel or uphold any prior arbitration decision.,0
(5) epic s right to seek injunctive relief against you in a court of law to preserve the status quo while an arbitration proceeds.,0
"(6) claims of piracy, creation, distribution, or promotion of cheats, and intellectual-property infringement, and (7) the enforceability of the class action waiver clause below",0
You and epic agree that whether a dispute is subject to arbitration under these terms will be determined by the arbitrator rather than a court.,0
3.2 arbitration procedure:,0
"To start an arbitration, review the jams rules and follow the instructions for initiating an arbitration on the jams website.",0
"The party starting an arbitration must send jams a demand for arbitration (available on its website), pay a filing fee, and mail a copy of the demand for arbitration to the opposing party.",0
"You will send a copy to epic games, inc., legal department, attn: arbitration of dispute, box 254, 2474 walnut street, cary, north carolina, 27518, u.s.a.",0
Epic will send our copy to your registered email address and any billing address you have provided us.,0
The arbitration will be conducted by a single jams arbitrator selected with substantial experience in resolving intellectual-property and commercial-contract disputes.,0
You and epic both agree that the arbitration will be conducted in the english language and that the arbitrator will be bound by these terms.,0
"If an in-person hearing is required, the hearing will take place either in wake county, north carolina, or where you reside.",0
You choose.,0
The arbitrator (not a judge or jury) will resolve the dispute.,0
"Unless you and epic agree otherwise, any decision or award will include a written statement stating the decision of each claim and the basis for the award, including the arbitrator s essential factual and legal findings and conclusions",0
The arbitrator may only award legal or equitable remedies that are requested by you or epic to satisfy one of our individual claims (that the arbitrator determines are supported by credible relevant evidence),0
The arbitrator may not award relief against epic respecting any person other than you.,0
"Any decision or award may be enforced as a final judgment by any court of competent jurisdiction or, if applicable, application may be made to such court for judicial acceptance of any award and an order of enforcement.",0
3.3 arbitration fees and location:,0
"If you start the arbitration, you must pay the jams filing fee required for consumer arbitrations.",0
"In some situations, epic will help with your fees to (hopefully) get us to a resolution quickly and fairly:",0
"If the dispute involves $10,000 or less, epic will pay all of the jams costs, including the fees you otherwise would have been required to pay.",0
"If the above doesn t apply to you, but you demonstrate that arbitration costs will be prohibitive compared to litigation costs, epic will pay as much of your jams costs as the arbitrator finds is necessary to prevent arbitration from being cost-prohibitive (as compared to the cost of litigation)",0
"Even if epic wins the arbitration and the applicable law or the jams rules allow epic to seek our portion of the jams fees from you, we won t.",0
The fee assistance offered above is contingent upon you bringing the arbitration claim in good faith .,0
"If the arbitrator finds you brought an arbitration claim against epic for an improper purpose, frivolously, or without a sufficient pre-claim investigation into the facts or applicable law, then the payment of all fees will be governed by the jams rules",0
Jams costs do not include your attorneys fees and costs and attorneys fees and jams costs are not counted when determining how much a dispute involves.,0
"Epic won t seek our attorneys fees or expenses from you in any arbitration, even if the law or the jams rules entitle us to do so.",0
"If you choose to be represented by an attorney, you will pay your own attorneys fees and costs unless the applicable law provides otherwise",0
3.4 notice and filing:,0
"If a dispute must be arbitrated, you or epic must start arbitration of the dispute within two (2) years from when the dispute first arose",0
"If applicable law requires you to bring a claim for a dispute sooner than two years after the dispute first arose, you must start arbitration in that earlier time period",0
Epic encourages you to tell us about a dispute as soon as possible so we can work to resolve it.,0
The failure to provide timely notice shall bar all claims.,0
3.5 continuation in effect:,0
This binding individual arbitration section survives any termination of these terms or epic s provision of services to you.,0
3.6 future terms changes:,0
"Although epic may revise these terms in its discretion, epic does not have the right to alter these terms to arbitrate or the rules specified herein with respect to any dispute once that dispute arises.",0
4.,0
Class action waiver:,0
"To the maximum extent permitted by applicable law, you and epic agree to only bring disputes in an individual capacity and shall not:",1
"Seek to bring, join, or participate in any class or representative action, collective or class-wide arbitration, or any other action where another individual or entity acts in a representative capacity (e.g., private attorney general actions).",1
Or,1
Consolidate or combine individual proceedings or permit an arbitrator to do so without the express consent of all parties to these terms and all other actions or arbitrations.,1
5.,0
Severability:,0
"If all or any provision of this binding individual arbitration agreement is found invalid, unenforceable, or illegal, then you and epic agree that the provision will be severed and the rest of these terms shall remain in effect and be construed as if any severed provision had not been included",0
"The sole exception is that if the class action waiver is found invalid, unenforceable, or illegal, you and epic agree that it will not be severable.",0
This entire binding individual arbitration section will be void and unenforceable and any dispute will be resolved in court subject to the venue and choice of clauses specified in these terms,0
Under no circumstances shall arbitration be conducted on a class basis without epic s express consent.,0
Language,0
"To the fullest extent permitted by law, the controlling language for these terms is english.",0
It is the express wish of the parties that these terms and all related documents have been drawn up in english.,0
Les parties d clarent qu'elles ont demand et par les pr sentes confirment leur desir expr s que cette convention soit r digee en anglais.,0
Any translation has been provided for your convenience.,0
Waiver and severability,0
"No waiver of these terms by epic shall be deemed a further or continuing waiver of such term or condition or any other term or condition, and any failure of epic to assert a right or provision under these terms shall not constitute a waiver of such right or provision.",0
"If any provision of these terms is held by a court of competent jurisdiction to be invalid, illegal, or unenforceable for any reason, such provision shall be eliminated or limited to the minimum extent such that the remaining provisions of these terms will continue in full force and effect.",0
Notice and procedure for making claims of copyright infringement,0
"In accordance with the digital millennium copyright act ( dmca ) and other applicable law, epic has adopted a policy of terminating, in appropriate circumstances as determined by epic, users or account holders who are deemed to be repeat infringers of the copyrights of others.",0
"Epic may also at its sole discretion limit access to the services and/or update, transfer, suspend, or terminate the accounts of any users who infringe the intellectual property rights of others, whether or not there is any repeat infringement.",0
"If you believe that your work has been used on the website or in any other services in a way that constitutes copyright infringement, please submit a notice of alleged infringement ( dmca notice ) to our designated copyright agent as follows:",0
Legal department,0
"Epic games, inc.",0
620 crossroads blvd.,0
"Cary, nc 27518",0
Telephone: (919) 854-0070,0
Email: dmca@support.epicgames.com,0
Please include all of the following in your dmca notice:,0
Identify the copyrighted work that you claim has been infringed.,0
"If your dmca notice covers multiple works, you may provide a representative list of such works.",0
"Identify the material that you claim is infringing, including a description of where the material is located.",0
Your description must be reasonably sufficient to enable us to locate the material.,0
"Where possible, please include the url of the webpage where the material is located.",0
"Provide your full legal name, mailing address, telephone number, and (if available) e-mail address.",0
Include the following statement in the body of the dmca notice:,0
"I have a good-faith belief that the use of the material is not authorized by the copyright owner, its agent, or the law.",0
"I represent that the information in this dmca notice is accurate and, under penalty of perjury, that i am the owner of the copyright or authorized to act on the copyright owner s behalf.",0
Provide your electronic or physical signature.,0
Please note that under 17 u.s.c.,0
"512(f), if you knowingly misrepresent that material or activity is infringing, you may be liable for damages, including costs and attorneys fees, incurred by us or our users.",0
"If you are unsure whether the material or activity you are reporting is infringing, you may wish to contact an attorney before filing a notification with us.",0
General questions,0
"For general questions, contact us at unrealengine.com/contact.",0
"Regulatory disclosure requirement - monthly active users in the eu (updated february 17, 2023)",0
The estimated average monthly active recipients in the european union of the epic games store for the past six months was 21.3 million,0
"The estimated average monthly active recipients in the european union of the epic developer community for the past six months was 503,000",0
Users who accessed more than one of epic s services or products in a given month are counted as a user for each service or product.,0
