text,highlighted
"We are not a party to, and will have no responsibility or liability for, any communications, transactions, interactions, or disputes between you and the provider of any content.",0
"Please note that additional third-party terms and conditions may apply to content you download, copy, purchase, or use.",0
5.,0
"Fees, payment, and renewal",0
A.,0
Automattic fees,0
Fees for paid services,0
"Some of our services are offered for a fee, like wordpress.com plans, woocommerce themes or extensions, jetpack plans, jetpack crm bundles, vaultpress plans, happy tools, mailpoet plans, the payments feature, woocommerce payments, email, and domain registration and renewal (collectively, paid services ).",0
"By using a paid service, you agree to pay the specified fees.",0
"Depending on the paid service, there may be one-time fees, recurring fees, or revenue-based fees.",0
"For recurring fees, we ll bill or charge you in the automatically-renewing interval (such as monthly, annually, or biennially) you select, on a pre-pay basis until you cancel, which you can do at any time by contacting the relevant support team.",0
For revenue-based fees such as fees for the payments feature you pay us a percentage of the revenue your website generates.,0
Revenue-based fees are ongoing.,0
Taxes,0
"To the extent permitted by law, or unless explicitly stated otherwise, all fees do not include applicable federal, provincial, state, local or other governmental sales, value-added, goods and services, harmonized or other taxes, fees, or charges ( taxes ).",0
"You re responsible for paying all applicable taxes relating to your use of our services, your payments, or your purchases.",0
"If we re obligated to pay or collect taxes on the fees you ve paid or will pay, you re responsible for those taxes, and we may collect payment.",0
Payment,0
"If your payment fails, paid services are otherwise not paid for or paid for on time (for example, if you contact your bank or credit card company to decline or reverse the charge of fees for paid services), or we suspect a payment is fraudulent, we may immediately cancel or revoke your access to paid services without notice to you.",0
Automatic renewal,0
"To ensure uninterrupted service, recurring paid services are automatically renewed.",0
"This means that unless you cancel a paid service before the end of the applicable subscription period, it will automatically renew, and you authorize us to use any payment mechanism we have on record for you, like credit cards or paypal, or invoice you (in which case payment is due within 15 days) to collect the then-applicable subscription fee as well as any taxes.",0
"By default, your paid services will be renewed for the same interval as your original subscription period, so for example, if you purchase a one-year subscription to a wordpress.com plan, you ll be charged each year for access for another 12-month period.",0
We may charge your account up to one month before the end of the subscription period to make sure pesky billing issues don t inadvertently disrupt your access to our services.,0
The date for the automatic renewal is based on the date of the original purchase and cannot be changed.,0
"If you ve purchased access to multiple services, you may have multiple renewal dates.",0
You can view your renewal date(s) and manage subscriptions for wordpress.com paid services by visiting your manage purchases page.,0
"For more information about how wordpress.com subscriptions work, please see our manage purchases, renewals &amp.",0
Cancellations support page.,0
You can view your renewal date(s) and manage subscriptions for woocommerce paid services by visiting your my subscriptions page.,0
"For more information about how woocommerce subscriptions work, please see our faqs about woocommerce.com subscriptions.",0
"To review renewal dates and manage subscriptions for any other paid services, please consult the respective service s website or contact the support team.",0
You ll need to check your email (including in spam or other filters) for any reminder emails we might send you before your paid services renew.,0
Cancelling automatic renewal,0
You can manage and cancel your paid services at the respective service s website.,0
"For example, you can manage all of your wordpress.com plans through your wordpress.com manage purchases page.",0
"To cancel a wordpress.com plan, go to your manage purchases page, click on the plan you want to cancel, then follow the instructions to cancel the subscription or turn off auto-renew.",0
"For woocommerce paid services, you can turn off auto-renew for each active subscription at your my subscriptions page.",0
"If auto-renew is successfully turned off, you ll see the date on which your subscription expires.",0
"If you have multiple paid services to cancel, repeat this process for each subscription.",0
Fees and changes,0
We may change our fees at any time in accordance with these terms and requirements under applicable law.,0
"This means that we may change our fees going forward, start charging fees for services that were previously free, or remove or update features or functionality that were previously included in the fees.",0
"If you don t agree with the changes, you must cancel your paid service.",0
No-show policy,0
"We may have a no-show policy for some paid services that require your participation (for example, our quick start sessions).",0
"For instance, this may mean that if you don t show up or are late for a scheduled session, you ll still be charged and won t be entitled to a refund.",0
Refunds,0
"We may have a refund policy for some of our paid services, and we ll also provide refunds if required by law.",0
"In all other cases, there are no refunds and all payments are final.",0
B.,0
Fees collected by website owners,0
Fees paid to websites or website owners,0
"Website owners can sell items (goods, content, services, etc.",0
"), offer subscriptions for their websites at specific price points and intervals, or simply collect payments.",0
"We re not involved in a website s subscription details or store operations (including the quality, timing, pricing, or legality of what may or may not be included in exchange for payment, or any goods or services purchased).",0
"If you buy items or subscriptions from a website, you re making the purchase directly from the website owner, and they re solely responsible for the items sold.",0
Please contact the website owner if you have any questions or complaints.,0
Automatic renewal,0
Any recurring payments you make to a website owner (like a website subscription) are automatically renewed.,0
"This means that unless you or the website owner cancels your website subscription before the end of the applicable renewal period, it will automatically renew.",0
Your recurring payments are renewed for the same interval of time as your original subscription period.,0
"For example, if you select an annually renewing website subscription, you ll be automatically charged by the website owner once each year.",0
You can view the renewal dates for your website subscriptions on your other site payments page.,0
Cancelling automatic renewal of website subscriptions,0
You can manage and cancel your website subscriptions as described here at your other site payments page.,0
Click on the payment you want to cancel and follow the instructions.,0
Repeat this process for each website subscription you want to cancel.,0
Refunds,0
We re not responsible for refunding fees paid to a website owner because those transactions are between website owners and their users.,0
"If you d like to request a refund, please contact the website owner.",0
"If you have a complaint regarding a website owner, you can contact us.",0
6.,0
Feedback,0
We love hearing from you and are always looking to improve our services.,0
"When you share comments, ideas, or feedback with us, you agree that we re free to use them without any restriction or compensation to you.",0
7.,0
General representation and warranty,0
"Our mission is to make the web a better place, and our services are designed to give you control and ownership over your websites.",0
"We encourage you to express yourself freely, subject to a few requirements.",0
"In particular, you represent and warrant that your use of our services:",0
Will be in strict accordance with the agreement,0
"Will comply with all applicable laws and regulations (including, without limitation, all applicable laws regarding online conduct and acceptable content, privacy, data protection, the transmission of technical data exported from the united states or the country in which you reside, the use or provision of financial services, notification and consumer protection, unfair competition, and false advertising)",0
"Will not be for any unlawful purposes, to publish illegal content, or in furtherance of illegal activities",0
Will not infringe or misappropriate the intellectual property rights of automattic or any third party,0
"Will not overburden or interfere with our systems or impose an unreasonable or disproportionately large load on our infrastructure, as determined by us in our sole discretion",0
Will not disclose the personal information of others,0
Will not be used to send spam or bulk unsolicited messages,0
"Will not interfere with, disrupt, or attack any service or network",0
"Will not be used to create, distribute, or enable material that is, facilitates, or operates in conjunction with, malware, spyware, adware, or other malicious programs or code",0
"Will not involve reverse engineering, decompiling, disassembling, deciphering, or otherwise attempting to derive the source code for the services or any related technology that is not open source.",0
And,0
"Will not involve renting, leasing, loaning, selling, or reselling the services or related data without our consent.",0
8.,0
Specific service terms,0
A.,0
Wordpress.com websites and accounts,0
"Wordpress.com enables you to create beautiful websites and blogs, and we would love for you to use it.",0
A wordpress.com account also allows you to sign into some of our other services.,0
"Wordpress.com s basic service is free, and we offer paid plans that add advanced features like a custom domain name, extra storage, and access to premium themes.",0
"We don t own your content, and you retain all ownership rights you have in the content you post to your website.",0
"However, be responsible in what you publish.",0
"In particular, make sure that nothing prohibited (like spam, viruses, or serious threats of violence) appears on your website.",0
"If you find a wordpress.com website that you believe violates these terms, please let us know.",0
Your wordpress.com website s url,0
"If you create a website on wordpress.com, you get free use of an automattic-owned subdomain, like yourgroovysite.wordpress.com or mollys.food.blog.",0
"You must not engage in domain squatting, claim an unreasonable number of subdomains (as determined by us), or sell access to any subdomains.",0
License,0
"By uploading or sharing content, you grant us a worldwide, royalty-free, transferable, sub-licensable, and non-exclusive license to use, reproduce, modify, distribute, adapt, publicly display, and publish the content solely for the purpose of providing and improving our products and services and promoting your website.",0
"This license also allows us to make any publicly-posted content available to select third parties (through firehose, for example) so that these third parties can analyze and distribute (but not publicly display) the content through their services.",0
"You also give other wordpress.com users permission to share your content on other wordpress.com websites and add their own content to it (aka to reblog your content), so long as they use only a portion of your post and they give you credit as the original author by linking back to your website, which the reblogging function on wordpress.com does automatically.",0
Removing content,0
"If you delete content, we ll use reasonable efforts to remove it from public view (or in the case of a private website, from view by the authorized visitors) on wordpress.com, but you acknowledge that cached versions of the content or references to the content may not be immediately unavailable.",0
Web traffic,0
We may use a third-party service to measure wordpress.com s audience and usage.,0
"By having your website on wordpress.com, you agree to assign the traffic for your website to automattic, and you authorize us to sign a traffic assignment letter on your behalf.",0
"This means that your website s traffic may be included under automattic, your website may not receive credit for traffic in the respective reports, and you must not assign your website s traffic to any other party.",0
"If we require additional documentation to verify ownership of your website or domain name, you agree to make reasonable efforts to provide it.",0
Prohibited uses,0
Your content and conduct must not violate the wordpress.com user guidelines.,0
Https,0
"We offer free https on all wordpress.com websites by default, including those using custom domains, via let s encrypt.",0
"By signing up and using a custom domain on wordpress.com, you authorize us to act on the domain name registrant s behalf (by requesting the necessary certificates, for example) for the sole purpose of providing https on your website.",0
Advertisements,0
We may display advertisements on your website unless you have purchased a plan that includes the removal of ads.,0
Attribution,0
"We may display attribution text or links in your website footer or toolbar, noting that your website is powered by wordpress.com or attributing the creator of your theme, for example.",0
"For more details about these attributions, and under which circumstances (if any) you may alter or remove them, please see our footer credit options support page.",0
Email,0
"In partnership with titan (flock fzllc), a third-party service provider, we offer you the option to create email mailboxes associated with your domain name.",0
"Your use of email (powered by titan) is subject to titan s policies, including titan s customer terms of service (for owners of the email (powered by titan) subscription), end user terms of service (for individuals granted access to mailboxes created by the subscription owner), acceptable use policy, and privacy policy in addition to these terms.",0
These email services are provided as is,0
We make no warranties related to these services and disclaim any obligations or actions of titan under their policies.,0
Domain names,0
We act as a registrar and also work with third-party registrars to provide domain name services.,0
"When you register a domain on wordpress.com or transfer an existing domain to wordpress.com, the policies of the respective registry apply, and you become bound by the relevant registrar s terms and conditions.",0
"Depending on the domain, you may be subject to the terms of the automattic domain name registration agreement, key-systems gmbh registration agreement, tucows domain inc.",0
"Registration agreement, or this domain name registration agreement, in addition to these terms.",0
"When you register a domain, you re presented with and must agree to the applicable domain registration agreement.",0
"If you didn t make a note of it, you can look it up at any time.",0
Please see the domain registration agreements page for instructions on how to determine which domain registration agreements apply to you and your domains.,0
These registrar terms are incorporated by reference into these terms.,0
Your domain is also subject to the policies of the internet corporation for assigned names and numbers ( icann ).,0
You can read about your rights and responsibilities as a domain name registrant under icann s registrar accreditation agreement and about domain name registration generally.,0
"For details about what happens during the domain expiration process and how we may notify you about domain expirations, please see the domain expiration page.",0
"For information about fees associated with domain registrations, renewals, and redemptions, please refer to the domain pricing and available tlds page.",0
"When you register a domain, you re required to provide complete and accurate registration information, and you must keep this information current.",0
"In most cases, the contact information you provide as part of the registration process will be used as your administrative contact, technical contact, and billing contact for the domain.",0
You can update your domain contact information at any time.,0
"If the domain contact information differs from your wordpress.com account information, we consider the administrative contact in your domain contact information to be the owner of the domain, with full authority to manage it.",0
B.,0
Woocommerce,0
"Woocommerce is an open source, customizable ecommerce platform.",0
The services we offer at woocommerce.com give you the power to sell your products and services in whatever way your business needs.,0
Your use of certain services offered via woocommerce.com or woocommerce shipping &amp.,0
"Tax, like those related to tax calculation, payment, and shipping, may require jetpack to function.",0
"If you enable those features, the jetpack-specific terms also apply.",0
"Compatibility, access, updates, and support",0
"When you purchase paid services for woocommerce, you ll receive access to any necessary downloads along with updates and support for those paid services for a period of one year, starting on the date of your purchase.",0
"Once your year is up, you ll need to renew your subscription if you d like continued access to updates or support, or if you need to download any files again.",0
Please see our support policy for more information.,0
"Please note that extensions and themes are purchased and handled separately, and may function independently.",0
"While many work well in tandem, that may not always be the case.",0
C.,0
Jetpack,0
Jetpack is a plugin that connects your website to wordpress.com s infrastructure to give you powerful wordpress.com features.,0
"To take advantage of the performance-boosting features of jetpack, certain information about the content, settings, and setup of your website are synced with our servers, as described on our what data does jetpack sync?",0
Support page.,0
Any content you publish on a self-hosted website connected to jetpack ( jetpack content ) remains under your ownership and control.,0
Features and enhanced distribution,0
"Jetpack includes various features, some of which are on by default when you activate jetpack, and others that you need to enable manually.",0
You can see your active features and choose which to activate or deactivate on your dashboard.,0
The enhanced distribution feature is on by default and adds your public jetpack content to the wordpress.com firehose.,0
"If you leave this feature activated, you grant us permission to display your jetpack content on wordpress.com.",0
License,0
"By using jetpack, you grant us access to your website s servers for the purpose of backing up, taking measures to protect and scanning your jetpack content, and restoring files and database information (which may include access details for multiple servers or accounts for each website that we backup).",0
Jetpack may temporarily install extra software on your website to back up your website and scan it for security vulnerabilities.,0
"In order to address security vulnerabilities, we may automatically update your version of jetpack or access your website to remove malicious code.",0
"We may also manually access your site to troubleshoot your support requests, or if there s an emergency.",0
You agree that we may scan your website and compile aggregated/anonymized statistics for our internal use to optimize jetpack s performance.,0
"You grant us a worldwide, royalty-free, transferable, sub-licensable, non-exclusive license to use, reproduce, modify, distribute, adapt, publicly display, publish, copy, and store jetpack content for the purpose of providing and improving our products and services and promoting your websites.",0
"This license also allows us to make any publicly-posted content available to select third parties (through firehose, for example) so that these third parties can analyze and distribute (but not publicly display) the content through their services.",0
Prohibited uses,0
Your website and jetpack content must comply with jetpack s service guidelines.,0
D.,0
Jetpack crm,0
"Jetpack crm is an open source, customizable customer relationship management tool built specifically for wordpress sites.",0
Jetpack crm core is free to install and you can extend the functionality by purchasing premium extensions.,0
"Access, updates, and support",0
"When you purchase a jetpack crm paid service, you ll receive access to any necessary downloads along with updates and support (for which this support policy applies) for those paid services for a period of one year, starting on the date of your purchase.",0
"Once your year is up, you ll need to renew your subscription if you d like continued access to updates or support, or if you need to download any files again.",0
Reseller program,0
"If you use our white label option or participate in our reseller program, which allows you to sell jetpack crm as your own product, and optionally under your own branding, these terms and conditions apply.",0
Our reseller program is priced based on the number of copies you intend to sell.,0
We don t provide direct support for end users of any licenses you sell as part of our reseller program.,0
"Unless you participate in our reseller program, you re not allowed to sell our system or extensions.",0
E.,0
Vaultpress,0
Vaultpress is a subscription-based security and backup service for self-hosted wordpress websites.,0
"Vaultpress will back up your wordpress content (e.g., your wordpress database, plugins, themes, and uploads, as well as some additional files, as described in this introduction to vaultpress) ( vaultpress content ).",0
Access,0
"If you lose access to your wordpress.com account, you may not be able to access your vaultpress content.",0
License,0
"By using vaultpress, you grant us access to your website s servers for the purpose of backing up and securing your vaultpress content, and restoring files and database information (which may include access details for multiple servers or accounts for each website that we backup).",0
"To address security vulnerabilities, we may automatically update your version of vaultpress, or access your website to remove malicious code.",0
"We may also manually access your site to troubleshoot your support requests, or if there s an emergency.",0
You agree that we may scan your website and compile aggregated/anonymized statistics for our internal use to optimize the vaultpress service.,0
"You also grant us a worldwide, royalty-free, transferable, sub-licensable, and non-exclusive license to use, reproduce, modify, distribute, adapt, and store your vaultpress content for the purpose of operating and improving our products and services.",0
F.,0
Ecommerce services,0
"There are certain features offered via woocommerce, woocommerce shipping &amp.",0
"Tax, wordpress.com, and jetpack that enable you to sell items (goods, content, services, etc.)",0
"Or receive payments on your website, like woocommerce payments, store, the payments feature, and the pay with paypal block (collectively, ecommerce services ).",0
"If you use ecommerce services, the terms in this subsection apply, along with the terms for any underlying service that you use.",0
Your responsibilities,0
"You have control over your store, and with great power comes great responsibility.",0
"You re solely responsible for all of your ecommerce activities, including managing subscriptions for your website, managing your store, all applicable taxes and fees, compliance with the payment card industry data security standard (pci dss), and compliance with any applicable laws (such as those relating to automatic renewal).",0
"Among other things, this means that:",0
We re not involved in your relationships or transactions with any customer or potential customer.,0
You may only use ecommerce services for legitimate transactions with your customers.,0
You must accurately communicate transaction details.,0
Set expectations appropriately.,0
"And fulfill all promises, representations, or warranties you ve made.",0
"For example, if you d like to offer subscribers a new post each week for contributing to your site via payments, but aren t sure if you ll be able to post that frequently, you should be clear that weekly posts are a goal and not a guarantee.",0
"You re responsible for the nature and quality of the products or services you provide, and for delivery, support, refunds, returns, providing any appropriate warnings and for any other ancillary services you provide to your customers.",0
"You re responsible for resolving all support questions, comments, and complaints, including chargebacks and pricing questions.",0
You must provide contact information so customers can contact you with questions or complaints.,0
"You must maintain a fair return, refund, cancellation, or adjustment policy, and clearly explain how customers can request a refund.",0
"You re responsible for acquiring appropriate consent to submit charges through woocommerce payments on your customers behalf, giving customers confirmation or receipts for each charge, verifying customers identities, and determining a customer s eligibility and authority to complete transactions.",0
"If you believe that a transaction may be erroneous or suspicious, you should research the transaction and, if necessary, contact your customer before fulfilling or completing the transaction.",0
"If you have transactions with individuals (i.e., consumers), you specifically agree to provide consumer disclosures required by law, and to not engage in unfair, deceptive, or abusive acts or practices.",0
"You re financially liable for disputes (including chargebacks), refunds, reversals, or fines that arise from your use of ecommerce services.",0
"You must ensure that any information you provide about your business, products, and services is accurate, complete, and current.",0
You agree to promptly notify us via email if you receive any inquiry or action from a government or regulatory agency (such as the federal trade commission or a state attorney general) relating to your transactions.,0
Prohibited uses,0
You may not use ecommerce services for any unlawful purposes.,0
In furtherance of illegal activities.,0
"Or in a manner that is unfair, deceptive, exposes us or customers to unreasonable risks, or does not disclose important terms of a transaction in advance.",0
"Among other things, this means that:",0
"Ecommerce services cannot be used in or for the benefit of a country, organization, entity, or person embargoed or blocked by any government, including those on sanctions lists identified by the united states office of foreign asset control (ofac).",0
"If you re using ecommerce services on wordpress.com, you must observe all wordpress.com user guidelines and store guidelines.",0
"If you re using ecommerce services to sell cbd and other hemp-derived products via woocommerce, you must follow the woocommerce guidelines for cbd and other hemp-derived products.",0
"We may terminate your access to our services or force refunds (where possible) to your subscribers and customers without notice to you if we determine (in our sole discretion) that your use violates the agreement, or if a payment processor or regulatory authority requires it.",0
Fees and negative balances,0
"In some cases, you pay us fees relating to the ecommerce services you use.",0
"For example, the fee for the payments feature is a percentage (which depends on your plan) of the revenue your website generates through the payment feature, and when you use the feature, you authorize stripe to direct payment of that percentage to us.",0
"As another example, if you use woocommerce payments, there are transaction fees and dispute fees.",0
Please note that we have no obligation to reimburse or refund these revenue-based fees when you issue refunds to your subscribers or customers.,0
"If you have a negative account balance (for example because of fraud, chargebacks, or other operational issues) or we re obligated to pay or collect any fees relating to your ecommerce activities or your use of ecommerce services, you re responsible for those losses and fees, and we may collect payment for those losses and fees.",0
Tax calculations,0
You re responsible for payment of all applicable taxes relating to your ecommerce activities and your use of ecommerce services.,0
"You must collect, report, and/or pay the correct amounts to the appropriate authorities if applicable, and if needed, tell your customers about any taxes they may be required to pay and issue appropriate invoices.",0
"While some ecommerce services allow you to include sales taxes in transactions for example, tax calculations may be provided by taxjar you shouldn t rely solely on these features.",0
"We work to keep our documents and tools up-to-date, but tax laws change rapidly.",0
And we can t guarantee that tax calculations you receive through or in connection with our services are complete and accurate.,0
Tax laws also differ from jurisdiction to jurisdiction and may be interpreted differently by different authorities.,0
We recommend consulting with a tax professional for your specific tax situation to assess the tax rates you should charge.,0
"If we re obligated to pay or collect taxes on your ecommerce activities or your use of ecommerce services, you re responsible for these taxes, and we may collect payment for them from you.",0
Third-party services,0
"You may decide to use third-party services, like stripe or paypal to collect payment, taxjar to calculate taxes, or easypost to manage shipping.",0
Please note that woocommerce payments is powered by stripe.,0
"If you use woocommerce payments or any third-party services, some of your and your customers data may be submitted directly to or passed to the respective third party, and the respective third party s terms of service, privacy policy, and other policies may apply.",0
"For example, payments requires a stripe account to manage payments, and when you use stripe, you agree to their terms and policies.",0
"Please note that third-party services may also charge you fees to use or access their services, as stripe does for payments.",0
"We re not involved in these relationships, but may facilitate transactions or communication.",0
"For example, we may, on your behalf, receive notices or forms relating to your stripe account.",0
"Some of these third party services (like taxjar, if you use store) may be enabled by default, but you can disable them before launching your store if you don t want to use them.",0
More on woocommerce payments specifically,0
"As part of woocommerce payments, we may use certain third parties to fulfill our obligations to you, including integrating with payment processing third parties.",0
"You may be subject to the terms and conditions of those third parties, and using woocommerce payments means you agree to comply with those terms and conditions.",0
"In particular, you cannot use woocommerce payments to enable any person (including you) to benefit from restricted businesses or activities.",0
"If we use another third party to fulfill these services, you authorize us to share your payment method information with an alternative third-party payment processor that is or will be integrated into woocommerce payments.",0
"We may refuse, condition, or suspend any transaction or account (including your use of woocommerce payments) if we believe you have violated this agreement or that your activities or transactions expose you, us, or others to unacceptable risks, as determined by us in our sole discretion.",0
You authorize us to share data relating to woocommerce payments with the applicable payment processing third party for their use in accordance with their privacy policy.,0
"Please refer to our privacy policy for details on how we otherwise collect, use, and disclose data made available to us as part of woocommerce payments.",0
More on shipping services specifically,0
"Our shipping services allow you to check shipping rates or buy shipping labels from certain mailing services, like ups, usps, dhl, and canada post.",0
We re only an intermediary between you and these third parties.,0
We aren t involved in any way with your product or its shipment.,0
"We also don t guarantee that the results you obtain from the use of these services (like rates, labels, or delivery timeframes) will be accurate or reliable.",0
"You re solely responsible for compliance with all applicable rules and regulations, including domestic and international shipping and customs regulations and any regulations imposed by the mailing service(s) you use.",0
For example:,0
"If you use usps postage, you need to comply with their shipping restrictions and mailing standards, among others.",0
"When using dhl s services, you are responsible for compliance with all applicable dhl rules and terms, such as the dhl express terms and conditions of carriage.",0
"In addition, you re solely responsible for customs charges, import taxes or duties, and any other charges related to your shipments.",0
"If we incur any charges as a result of your use of the shipping services, you agree to reimburse us for the full amount within 7 days.",0
"In some cases, you may need to pay fees to the carrier directly, like if you use ups shipping labels.",0
"In other cases, you authorize us to charge you for the fees associated with each shipping label you create.",0
"Each fee will be charged separately to the payment methods you provide in your wordpress.com account, which you can view and manage as described on the payments methods support page.",0
"If you have multiple payment methods, you can select which should be used for the shipping label service.",0
"If we re unable to collect payment from you for these fees, you ll be responsible for payment within 7 days.",0
Please contact us to make payment.,0
Refunds for unused shipping labels must be requested (like so for usps) in your store s wp-admin within 30 days of creating the label.,0
"Depending on your bank and the third party involved, it can take up to 45 days for your refund to be issued.",0
"If you don t receive your refund within this time frame, please contact us.",0
You may not transfer or sell postage and/or shipping labels to a third party.,0
9.,0
Copyright infringement and dmca policy,0
"As we ask others to respect our intellectual property rights, we respect the intellectual property rights of others.",0
"If you believe any content violates your copyright, please see our digital millennium copyright act ( dmca ) policy and send us a notice.",0
10.,0
Intellectual property,0
"The agreement doesn t transfer any automattic or third-party intellectual property to you, and all right, title, and interest in and to such property remains (as between automattic and you) solely with automattic.",0
"Automattic, wordpress, wordpress.com, woocommerce, jetpack, vaultpress, happy tools, jetpack crm, mailpoet, and all other trademarks, service marks, graphics, and logos used in connection with our websites or services are trademarks or registered trademarks of automattic (or automattic s licensors).",0
"Other trademarks, service marks, graphics, and logos used in connection with our services may be the trademarks of other third parties.",0
Using our services doesn t grant you any right or license to reproduce or otherwise use any automattic or third-party trademarks.,0
11.,0
Third-party services,0
"While using the services, you may enable, use, or purchase services, products, software, embeds, or applications (like themes, extensions, plugins, or blocks) developed by a third party or yourself ( third-party services ).",0
"If you use any third-party services, you understand that:",0
"Third-party services aren t vetted, endorsed, or controlled by automattic.",0
"Any use of a third-party service is at your own risk, and we won t be responsible or liable to anyone for third-party services.",0
Your use is solely between you and the respective third party ( third party ) and is governed by the third party s terms and policies.,0
Some third-party services may request or require access to your data or to your visitors or customers data through things like pixels or cookies.,0
"If you use the third-party service or grant them access, the data will be handled in accordance with the third party s privacy policy and practices, which you should carefully review before you use any third-party services.",0
Third-party services may not work appropriately with our services and we may not be able to provide support for issues caused by any third-party services.,0
"If you have questions or concerns about how a third-party service operates or need support, contact the third party directly.",0
"In rare cases we may at our discretion, suspend, disable, or remove third-party services from your account or website.",0
