text,highlighted
"Some areas of the service may allow users to upload, publish, display, link to",0
"Or otherwise make available (hereinafter, ""post"") reviews, comments, questions,",0
"Highlights, and other information including users names, voices and likenesses",0
"(""user content"").",0
You are solely responsible for your user content.,0
You agree,1
Not to post user content that is illegal,1
", obscene, threatening, defamatory,",0
"Invasive of privacy, infringing of intellectual property rights (including",0
"Publicity rights), or otherwise injurious to third parties or objectionable,",0
"And does not consist of or contain software viruses, political campaigning,",0
"Commercial solicitation, chain letters, mass mailings, or any form of ""spam""",1
Or unsolicited commercial electronic messages.,1
You may not use a false e-mail,0
"Address, impersonate any person or entity, or otherwise mislead as to the origin",0
Of content.,0
You hereby represent that you are the owner of all the copyright,0
"Rights with respect to, or that you have the legal right to post, your user",0
"Content, and that you have the power to grant the license granted below.",0
Goodreads,0
"Reserves the right to monitor, reject and/or remove any user content at any",0
Time.,0
"For example, goodreads may, but is not obligated to, reject and/or remove",0
"Any user content that goodreads believes, in its sole discretion, violates",0
These provisions.,0
Goodreads takes no responsibility and assumes no liability for any user content,0
That you or any other users or third parties post or send over the service.,0
You understand and agree that any loss or damage of any kind that occurs as a,0
Result of the use of any user content that you post is solely your responsibility.,0
Goodreads is not responsible for any public display or misuse of your user,0
Content.,0
You understand and acknowledge that you may be exposed to user content,0
"That is inaccurate, offensive, indecent, or objectionable, and you agree that",0
Goodreads shall not be liable for any damages you allege to incur as a result,0
Of such user content.,0
Goodreads may provide tools for you to remove some user,0
"Content, but does not guarantee that all or any user content will be removable.",0
3.,1
License grant,1
"By posting any user content on the service, you expressly grant to goodreads a",1
"Nonexclusive, royalty-free, perpetual, irrevocable, and fully sublicensable",1
"Right to use, reproduce, modify, adapt, publish, perform, translate, create",1
"Derivative works from, distribute, and display such content throughout the",1
World in any media.,1
You represent and warrant that you own or otherwise control,0
All of the rights to the content that you post.,0
That the content is accurate.,0
That use of the content you supply does not violate this policy and will not,0
Cause injury to any person or entity.,0
And that you will indemnify goodreads,0
For all claims resulting from content you supply.,0
If you submit user content,0
"Via the my writing or ebook features, our",0
Terms of use for writers,0
Apply to that user content.,0
4.,0
Our proprietary rights,0
"Except for your user content, the service and all materials therein or transferred",0
"Thereby, including, without limitation, software, images, text, graphics,",0
"Illustrations, logos, patents, trademarks, service marks, copyrights, photographs,",0
"Audio, videos, music, and user content (the ""goodreads content""), and all",0
"Intellectual property rights related thereto, are the exclusive property of",0
Goodreads and its licensors.,0
"Except as explicitly provided herein, nothing in",0
This agreement shall be deemed to create a license in or under any such,0
"Intellectual property rights, and you agree not to sell, license, rent, modify,",0
"Distribute, copy, reproduce, transmit, publicly display, publicly perform,",0
"Publish, adapt, edit or create derivative works from any materials or content",0
Accessible on the service.,0
Use of the goodreads content or materials on the,0
Service for any purpose not expressly permitted by this agreement is strictly,0
Prohibited.,0
You may choose to or we may invite you to submit comments or ideas about the,1
"Service, including without limitation about how to improve the service or our",1
"Products (""ideas"").",1
"By submitting any idea, you agree that your disclosure is",1
"Gratuitous, unsolicited and without restriction and will not place goodreads",1
"Under any fiduciary or other obligation, and that we are free to use the idea",1
"Without any additional compensation to you, and/or to disclose the idea on a",1
Non-confidential basis or otherwise to anyone.,1
"You further acknowledge that,",0
"By acceptance of your submission, goodreads does not waive any rights to use",0
"Similar or related ideas previously known to goodreads, or developed by its",0
"Employees, or obtained from sources other than you.",0
5.,0
Eligibility,0
This service is intended solely for users who are thirteen (13) years of age or,1
"Older, and any registration, use or access to the service by anyone under 13 is",1
"Unauthorized, unlicensed, and in violation of this agreement.",1
If you are under,1
18 years of age you may use the service only if you either are an emancipated,1
"Minor or possess legal parental or guardian consent, and are fully able and",1
"Competent to enter into the terms, conditions, obligations, affirmations,",1
"Representations, and warranties set forth in this agreement, and to abide by",1
And comply with this agreement.,1
6.,0
Paid services,0
Billing policies,0
Certain aspects of the service may be,0
Provided for a fee or other charge.,0
"These fees and charges, if any, are",0
Described on the website.,0
"If you elect to use paid aspects of the service,",0
"You agree to the pricing, payment and billing policies applicable to such fees",0
"And charges, posted at the website.",0
Goodreads may add new services for additional,0
"Fees and charges, or amend fees and charges for existing services, at any time",0
In its sole discretion.,0
No refunds,1
You may cancel your goodreads account at any time.,1
"However, there are no refunds for cancellation.",1
As permitted under the terms of,1
"This agreement, goodreads has the right at any time for any reason or no reason",1
"To suspend or terminate your account, terminate this agreement, and/or refuse",1
"Any and all current or future use of the service without notice, refund,",1
"Obligation, or liability to you.",1
In the event that goodreads suspends or,1
"Terminates your goodreads account or this agreement, you understand and agree",1
"That you shall receive no refund or exchange for any unused time on a subscription,",1
"Any license or subscription fees for any portion of the service, any content or",1
"Data associated with your goodreads account, or for anything else.",1
You acknowledge,1
That goodreads has the perpetual and irrevocable right to delete any or all of,1
"Your content and data from goodreads's servers and from the service, whether",1
"Intentionally or unintentionally, and for any reason or no reason, without any",1
Liability of any kind to you or any other party.,1
7.,0
Copyright complaints,0
If you believe that your copyrighted work has been copied in a way that constitutes,1
"Copyright infringement and is accessible via the service, please send us the",1
Following information:,1
An electronic or physical signature of a person authorized to act on behalf,0
Of the copyright owner.,0
A description of the copyrighted work that you claim has been infringed upon.,0
A description of the material that is claimed to be infringing and where it,0
Is located on the service.,0
"Your address, telephone number, and e-mail address.",0
A statement that you have a good faith belief that use of the material in,0
"The manner complained of is not authorized by the copyright owner, its agent,",0
Or law.,0
And,0
"A statement, made under penalty of perjury, that the above information is",0
"Accurate, and that you are the copyright owner or are authorized to act on",0
Behalf of the owner.,0
Goodreads copyright agent for notice of claims of copyright infringement on,0
Its site can be reached as follows:,0
Copyright agent,0
Attn: dmca notice,0
Goodreads llc,0
"188 spear street, suite 250, san francisco, ca 94105",0
Email: copyright@goodreads.com,0
Telephone: (415) 373-1500,0
Please note that this procedure is exclusively for notifying goodreads and its,0
Affiliates that your copyrighted material has been infringed.,0
8.,0
"Third-party websites, advertisers or services",0
"Goodreads may contain links to third-party websites, advertisers, or services",0
That are not owned or controlled by goodreads.,0
"Goodreads has no control over,",1
"And assumes no responsibility for, the content, privacy policies, or practices",1
Of any third party websites or services.,1
If you access a third party website,0
"From goodreads, you do so at your own risk, and you understand that this",0
Agreement and goodreads privacy policy do not apply to your use of such sites.,0
You expressly relieve goodreads from any and all liability arising from your,0
Use of any third-party website or services or third party owned content.,0
"Additionally, your dealings with or participation in promotions of advertisers",0
"Found on goodreads, including payment and delivery of goods, and any other terms",0
(such as warranties) are solely between you and such advertisers.,0
You agree,1
That goodreads shall not be responsible for any loss or damage of any sort,0
Relating to your dealings with such advertisers.,0
"We encourage you to be aware of when you leave the service, and to read the",0
Terms and conditions and privacy policy of any third-party website or service,0
That you visit.,0
9.,0
Indemnity,0
"You agree to defend, indemnify and hold harmless goodreads and its subsidiaries,",1
"Agents, managers, and other affiliated companies, and their employees,",1
"Contractors, agents, officers and directors, from and against any and all claims,",1
"Damages, obligations, losses, liabilities, costs or debt, and expenses",1
(including but not limited to attorney's fees) arising from: (i) your use of,1
"And access to the service, including any data or content transmitted or",1
Received by you.,1
"(ii) your violation of any term of this agreement, including",1
Without limitation your breach of any of the representations and warranties,1
Above.,1
"(iii) your violation of any third-party right, including without",1
"Limitation any right of privacy, publicity rights or intellectual property",1
Rights.,1
"(iv) your violation of any law, rule or regulation of the united states",1
Or any other country.,1
(v) any claim or damages that arise as a result of any,1
Of your user content or any that are submitted via your account.,1
Or (vi) any,1
"Other party s access and use of the service with your unique username, password",1
Or other appropriate security code.,1
10.,0
Disclaimers of warranties and limitation of liability,0
"The service and all information, content, materials, products (including software)",1
And other services included on or otherwise made available to you through the,1
"Service are provided on an ""as is"" and ""as available"" basis, unless otherwise",1
Specified in writing.,1
Goodreads makes no representations or warranties of any,1
"Kind, express or implied, as to the operation of the service, or the information,",1
"Content, materials, products (including software) or other services included",1
"On or otherwise made available to you through the service, unless otherwise",1
Specified in writing.,1
You expressly agree that your use of the service is at,1
Your sole risk.,1
"To the full extent permissible by applicable law, goodreads disclaims all",1
"Warranties,express or implied, including, but not limited to, implied warranties",1
Of merchantability and fitness for a particular purpose.,1
Goodreads does not,0
"Warrant that the service, information, content, materials, products (including",0
Software) or other services included on or otherwise made available to you,0
"Through the service, goodreads servers or electronic communications sent from",0
Goodreads are free of viruses or other harmful components.,0
Goodreads will not,1
"Be liable for any damages of any kind arising from the use of the service, or",1
"From any information, content, materials, products (including software) or",1
"Other services included on or otherwise made available to you through the service,",1
"Including, but not limited to direct, indirect, incidental, punitive, and",1
"Consequential damages, unless otherwise specified in writing.",1
Certain state,0
Laws do not allow limitations on implied warranties or the exclusion or limitation,0
Of certain damages.,0
"If these laws apply to you, some or all of the above",0
"Disclaimers, exclusions, or limitations may not apply to you, and you might",0
Have additional rights.,0
Assignment,0
"This agreement, and any rights and licenses granted",0
"Hereunder, may not be transferred or assigned by you, but may be assigned by",0
Goodreads without restriction.,0
Disputes/binding arbitration,0
Any dispute or claim arising,1
"From or relating to this agreement or a kindle, any reading application, the",1
"Software, the digital content or the service is subject to the binding",1
Arbitration,1
", governing law, disclaimer of warranties, limitation of liability",0
And all other terms in the,0
Amazon.com conditions of use.,0
"You agree to those terms by entering into this agreement or using a kindle,",0
"Any reading application, or the service.",0
No waiver,1
No waiver of any term of this agreement shall be,1
"Deemed a further or continuing waiver of such term or any other term, and",1
Goodreads' failure to assert any right or provision under this agreement shall,1
Not constitute a waiver of such right or provision.,1
Please,1
Contact us,0
With any questions regarding this agreement.,0
Updates,1
"December 6, 2017: we have updated our terms of use agreement.",1
Please,1
Read this agreement carefully.,1
"April 7, 2010: we added",1
"Terms of use for writers,",1
"Which apply to works submitted to the service via the ""my writing"" or",1
"""ebook"" features.",1
"October 16, 2008: we replaced our",1
Former terms of use agreement,1
With a new agreement.,1
Please read this agreement carefully.,1
Guidelines and terms,0
Terms of use,1
Privacy policy,0
Cookies notice,0
California consumer privacy act disclosures,0
Community guidelines,0
Review guidelines,0
Author guidelines,0
Q&ampa guidelines,0
Group moderator guidelines,0
Giveaway terms,0
Company,0
About us,0
Careers,0
Terms,0
Privacy,0
Interest based ads,0
Ad preferences,0
Help,0
Work with us,0
Authors,0
Advertise,0
Authors &amp.,0
Ads blog,0
Api,0
Connect,0
2020,0
"Goodreads, inc.",0
