text,highlighted
You expressly acknowledge and agree that the tripadvisor companies are in no way responsible or liable for any such third party sites or apps.,0
Some content you see or otherwise access on or through the services is used for commercial purposes.,0
"You agree and understand that the tripadvisor companies may place advertising and promotions on the services alongside, near, adjacent, or otherwise in close proximity to your content (including, for video or other dynamic content, before, during or after its presentation), as well as the content of others.",0
Additional products,0
"The tripadvisor companies may, from time to time, decide to change, update or discontinue certain products and features of the services.",0
"You agree and understand that the tripadvisor companies have no obligation to store or maintain your content or other information you provide, except to the extent required by applicable law.",0
We also offer other services that may be governed by additional terms or agreements.,0
"If you use any other such services, the additional terms will be made available and will become part of this agreement, except where such additional terms expressly exclude or otherwise supersede this agreement.",0
"For example, if you use or purchase such additional services for commercial or business purposes, you must agree to the applicable additional terms.",0
"To the extent any other terms conflict with the terms and conditions of this agreement, the additional terms shall govern to the extent of the conflict with respect to those specific services.",0
Prohibited activities,0
"The content and information available on and through the services (including, but not limited to, messages, data, information, text, music, sound, photos, graphics, video, maps, icons, software, code or other material), as well as the infrastructure used to provide such content and information, is proprietary to the tripadvisor companies or licensed to the tripadvisor companies by third parties.",0
"For all content other than your content, you agree not to otherwise modify, copy, distribute, transmit, display, perform, reproduce, publish, license, create derivative works from, transfer, or sell or re-sell any information, software, products, or services obtained from or through the services.",0
"Additionally, you agree not to:",0
"(i) use the services or content for any commercial purpose, outside the scope of those commercial purposes explicitly permitted under this agreement and related guidelines as made available by the tripadvisor companies",0
"(ii) access, monitor, reproduce, distribute, transmit, broadcast, display, sell, license, copy or otherwise exploit any content of the services, including but not limited to, user profiles and photos,",0
"Using any robot, spider, scraper or other automated means or any manual process for any purpose not in accordance with this agreement or without our express written permission",1
(iii) violate the restrictions in any robot exclusion headers on the services or bypass or circumvent other measures employed to prevent or limit access to the services,0
"(iv) take any action that imposes, or may impose, in our discretion, an unreasonable or disproportionately large load on our infrastructure",0
(v) deep-link to any portion of the services for any purpose without our express written permission,0
"(vi) ""frame"", ""mirror"" or otherwise incorporate any part of the services into any other websites or service without our prior written authorization",0
"(vii) attempt to modify, translate, adapt, edit, decompile, disassemble, or reverse engineer any software programs used by the tripadvisor companies in connection with the services",0
"(viii) circumvent, disable or otherwise interfere with security-related features of the services or features that prevent or restrict use or copying of any content.",0
Or,1
(ix) download any content unless it s expressly made available for download by the tripadvisor companies.,0
Privacy policy and disclosures,0
Any personal information you post on or otherwise submit in connection with the services will be used in accordance with our privacy policy.,0
Click here to view our privacy policy.,0
"Reviews, comments and use of other interactive areas.",0
License grant,0
We appreciate hearing from you.,0
"Please be aware that by providing your content to or through the services, be it via email, posting via any tripadvisor synchronization product, via the services and applications of others, or otherwise, including any of your content that is transmitted to your tripadvisor account by virtue of any tripadvisor companies product or service, reviews, questions, photographs or videos, comments, suggestions, ideas or the like contained in any of your content, you grant the tripadvisor companies a nonexclusive, royalty-free, perpetual, transferable, irrevocable and fully sublicensable right to (a) host, use, reproduce, modify, run, adapt, translate, distribute, publish, create derivative works from and publicly display and perform such content of yours throughout the world in any media, now known or hereafter devised.",0
(b) make your content available to the rest of the world and to let others do the same.,0
"(c) to provide, promote, and improve the services and to make your content shared on the services available to other companies, organizations or individuals for the syndication, broadcast, distribution, promotion or publication of such content of yours on other media and services, subject to our privacy policy and this agreement.",0
And (d) use the name and/or trademark that you submit in connection with such content of yours.,0
You acknowledge that tripadvisor may choose to provide attribution of your content at our discretion.,0
You further grant the tripadvisor companies the right to pursue at law any person or entity that violates your or the tripadvisor companies rights in your content by a breach of this agreement.,0
You acknowledge and agree that your content is non-confidential and non-proprietary.,0
"You affirm, represent, and warrant that you own or have the necessary licenses, rights (including copyright and other proprietary rights), consents, and permissions to publish and otherwise use (and for the tripadvisor companies to publish and otherwise use) your content as authorized under this agreement.",0
"If it is determined that you retain moral rights (including rights of attribution or integrity) in your content, you hereby declare that, to the extent permitted by applicable law, (a) you do not require that any personally identifying information be used in connection with the content, or any derivative works of or upgrades or updates thereto.",0
"(b) you have no objection to the publication, use, modification, deletion and exploitation of your content by the tripadvisor companies or their licensees, successors and assigns.",0
(c),0
You forever waive and agree not to claim or assert any entitlement to any and all moral rights of an author in any of your content.,1
"And (d) you forever release the tripadvisor companies and their licensees, successors and assigns, from any claims that you could otherwise assert against the tripadvisor companies by virtue of any such moral rights.",0
Note that any feedback and other suggestions you provide may be used at any time and we are under no obligation to keep them confidential.,0
"The services may contain discussion forums, bulletin boards, review services, travel feeds or other forums in which you may post your content, such as reviews of travel experiences, messages, materials or other items (""interactive areas"").",0
"If tripadvisor provides such interactive areas on the websites, you are solely responsible for your use of such interactive areas and use them at your own risk.",0
The tripadvisor companies do not guarantee any confidentiality with respect to any of your content you provide to the services or in any interactive area,0
"To the extent that any entity that is one of the tripadvisor companies provides any form of private communication channel between account holders, you agree that such entity(ies) may monitor the substance of such communications in order to help safeguard our community and the services.",0
"You understand that the tripadvisor companies do not edit or control the user messages posted to or distributed through the services, including through any chat rooms, bulletin boards or other communications forums, and will not be in any way responsible or liable for such messaging.",0
"In particular, tripadvisor does not edit or control users content that appears on the websites",0
"The tripadvisor companies nevertheless reserve the right to remove without notice any such messaging or other content from the services, where they believe in good faith that such content breaches this agreement or otherwise believe the removal is reasonably necessary to safeguard the rights of the tripadvisor companies and/or other users of the services.",1
"Should you disagree with the removal of your content from the websites, you may contact tripadvisor using the help center to make your objections",0
"By using any interactive areas, you expressly agree only to submit content of yours that complies with tripadvisor s published guidelines, as are in force at the time of submission and made available to you by tripadvisor",0
"You expressly agree not to post, upload to, transmit, distribute, store, create or otherwise publish through the services any content of yours that:",1
"Is false, unlawful,",1
"Misleading, libelous, defamatory, obscene, pornographic, indecent, lewd, suggestive,",0
"Harassing (or advocates harassment of another person), threatening,",1
"Invasive of privacy or publicity rights, abusive, inflammatory, fraudulent or otherwise objectionable",0
"Is patently offensive to the online community, such as that which promotes racism, bigotry, hatred or physical harm of any kind against any group or individual",0
"Would constitute, encourage, promote or provide instructions for conduct of an illegal activity, a criminal offense, give rise to civil liability, violate the rights of any party in any country of the world, or that would otherwise create liability or violate any local, state, national or international law, including, without limitation, the regulations of the u.s.",0
"Securities and exchange commission (sec) or any rules of any securities exchange, including but not limited to, the new york stock exchange (nyse), the nasdaq or the london stock exchange",0
"Provides instructional information about illegal activities such as making or buying illegal weapons, violating someone s privacy, or providing or creating computer viruses",0
"May infringe any patent, trademark, trade secret, copyright or other intellectual or proprietary right of any party.",0
"In particular, content that promotes an illegal or unauthorized copy of another s copyrighted work, such as providing pirated computer programs or links to them, providing information to circumvent manufacturer-installed copy-protect devices, or providing pirated music or links to pirated music files",0
"Constitutes mass mailings or spamming , junk mail , chain letters or pyramid schemes",0
"Impersonates any person or entity or otherwise misrepresents your affiliation with a person or entity, including the tripadvisor companies",0
"Is private information of any third party, including, without limitation, addresses, phone numbers, email addresses, social security numbers and credit card numbers",0
"Note that an individual s surname (family name) may be posted to our websites, but only where express permission of the identified individual has been secured beforehand",0
"Contains restricted or password only access pages, or hidden pages or images (those not linked to or from another accessible page)",0
"Include or are intended to facilitate viruses, corrupted data or other harmful, disruptive or destructive files",0
Is unrelated to the topic of the interactive area(s) in which such content is posted.,0
Or,1
"In the sole judgment of tripadvisor, (a) violates the previous subsections herein, (b) violates tripadvisor s related guidelines as made available to you by tripadvisor, (c) is objectionable, (d) restricts or inhibits any other person from using or enjoying the interactive areas or any other aspect of the services, or (e) may expose any of the tripadvisor companies or their users to any harm or liability of any type.",0
"The tripadvisor companies take no responsibility and assume no liability for any content posted, stored, transmitted or uploaded to the services by you (in the case of your content) or any third party (in the case of any and all content more generally), or for any loss or damage thereto, nor are the tripadvisor companies liable for any mistakes, defamation, slander, libel, omissions, falsehoods, obscenity, pornography or profanity you may encounter.",0
"As a provider of interactive services, the tripadvisor is not liable for any statements, representations or any other content provided by its users (including you as to your content) in the websites or any other forum.",0
"Although the tripadvisor has no obligation to screen, edit or monitor any of the content posted to or distributed through any interactive area, tripadvisor reserves the right, and has absolute discretion, to remove, screen, translate or edit without notice any content posted or stored on the services at any time and for any reason, or to have such actions performed by third parties on their behalf, and you are solely responsible for creating backup copies of and replacing any content you post or otherwise submit to us or store on the services at your sole cost and expense.",0
"Any use of the interactive areas or other aspects of the services in violation of the foregoing violates the terms of this agreement and may result in, among other things, termination or suspension of your rights to use the interactive areas and/or the services more generally.",0
Restricting tripadvisor s license rights,0
You may elect on a going forward basis to limit the tripadvisor companies use of your content under this agreement (as described above) by opting to provide the tripadvisor companies with a more limited license as described further below (such limited license to be referred to herein as a restricted license ),0
You may make this election by selecting such restricted license grant here (note that to do so you shall need to be logged into your account).,0
"If you make this election, the rights you grant the tripadvisor companies to your content pursuant to the license terms set forth above (referred to as the standard license ) shall be limited in some important ways described in paragraphs 1 through 6 directly below, such that the tripadvisor companies shall not hold a standard license to any of your content other than the text-based reviews and associated bubble ratings you post (as to which the tripadvisor companies shall continue to be granted a standard license), but shall be granted a restricted license as to the balance of your content as defined below:",0
"When you post your content to the services, the license you grant the tripadvisor companies in your content shall be limited to a nonexclusive, royalty-free, transferable, sublicensable, and worldwide license to host, use, distribute, modify, run, reproduce, publicly display or perform, translate, and create derivative works of your content for purposes of displaying such on the services, as well as using your name and/or trademark in connection with that content.",0
"Subject to paragraph 6 below, the restricted license applies to any of your content (again, other than text-based reviews and associated bubble ratings) you or another on your behalf (e.g., a third party that contributes to or otherwise manages your account) make available on or in connection with the services",0
"As to any individual item of your content that is subject to the restricted license, you can terminate the tripadvisor companies license rights hereunder to such by deleting such post from the services",0
"Correspondingly, you may terminate the tripadvisor companies license rights in all of your content that is subject to the restricted license by terminating your account (a description of how to do so is available here)",0
"Notwithstanding anything to the contrary, your content (a) shall remain on the services to the extent you shared it with others and they copied it or stored it prior to you deleting it or terminating your account, (b) may continue to be displayed upon the services for a reasonable amount of time after you delete it or terminate your account as we seek to remove it, and/or (c) may be retained (but not publicly displayed) for technical, fraud moderation, regulatory or legal reasons in backup copy form for a period of time",0
"The tripadvisor companies will not use your content in advertisements for the products and services of third parties to others without your separate consent (including sponsored content), although you agree and understand that the tripadvisor companies may place advertising and promotions on the services alongside, near, adjacent, or otherwise in close proximity to your content (including, for video or other dynamic content, before, during or after its presentation), as well as the content of others",0
"In all instances in which your content is displayed on the services, we shall provide attribution by using the name and/or trademark that you submit in connection with your content",0
The tripadvisor companies will not give third parties the right to publish your content beyond the services.,0
"However, sharing your content on the services (save for our trips feature, which can be made private) shall result in your content being made ""public"" and we will enable a feature that allows other users to share (by way of embedding that public post or otherwise) such content of yours (save, as noted, trips you configure to be private) onto third-party services, and we will enable search engines to make that public content of yours findable through their services",0
"Except as modified by paragraphs 1 through 6 of this section of this agreement, your and our rights and obligations shall remain subject to the balance of the terms of this agreement.",0
The license you grant the tripadvisor companies as modified by these paragraphs 1-6 shall be referred to as a restricted license,0
"For the sake of clarity, the content you submit to the services in connection with other tripadvisor companies services or programs is not subject to the restricted license, but shall instead be governed by the terms and conditions associated with that specific tripadvisor service or program.",0
Booking with third-party suppliers through tripadvisor,0
Use of tripadvisor booking services,0
"The tripadvisor companies offer you the ability to search for, select, and book travel reservations with third-party suppliers without leaving the services.",0
"By booking travel reservations via the websites, you will become an account holder if you are not one already.",0
"By booking via the websites, you acknowledge that you accept the practices described in our privacy policy and this agreement.",0
"In addition, you warrant, either in your individual capacity or as a business representative, that you are 18 years of age or older, that you possess the legal authority to enter into this agreement and use the services (including the tripadvisor companies booking facilitation services) in accordance with this agreement, and that all information you supply is true and accurate.",0
You further agree that you will use the tripadvisor companies booking facilitation services only to make legitimate reservations for you or others for whom you are legally authorized to act.,0
"Any false or fraudulent reservation is prohibited, and any user who attempts such a reservation may have his or her account terminated.",0
"As a user of the services, including tripadvisor companies booking facilitation services, you understand and agree that: (1) the tripadvisor companies will not have any liability to you or others for any unauthorized transactions made using your password or account.",0
"And (2) the unauthorized use of your password or account could cause you to incur liability to tripadvisor, its corporate affiliates and/or others.",0
"When you book a reservation facilitated by the tripadvisor companies, your payment information will be collected and transmitted to the supplier to complete the transaction, as described in our privacy policy.",0
"Please note that the supplier, not the tripadvisor companies, is responsible for processing your payment and fulfilling your reservation.",0
"The tripadvisor companies will not interfere with reservations arbitrarily, but reserve the right to withdraw booking facilitation services because of certain extenuating circumstances, such as when a reservation is no longer available or when we have reasonable cause to suspect that a reservation request may be fraudulent.",0
The tripadvisor companies also reserve the right to take steps to verify your identity to process your reservation request.,0
"In the unlikely event that a reservation is available when you place an order but becomes unavailable prior to check-in, your sole remedy will be to contact the supplier to make alternative arrangements or to cancel your reservation.",0
Third-party suppliers,0
"The tripadvisor companies are not travel agencies and do not provide or own transportation services, accommodations, restaurants, tours, activities or experiences.",0
"Although the tripadvisor companies display information about properties owned by third-party suppliers and facilitate reservations with certain suppliers on or through the tripadvisor companies websites, such actions do not in any way imply, suggest, or constitute the tripadvisor companies sponsorship or approval of third-party suppliers, or any affiliation between the tripadvisor companies and third-party suppliers.",0
"Although account holders may rate and review particular transportation services, accommodations, restaurants, tours, activities or experiences based on their own experiences, the tripadvisor companies do not endorse or recommend the products or services of any third-party suppliers, save that tripadvisor does issue certain businesses awards that are based on the reviews posted by account holders.",0
"The tripadvisor companies do not endorse any content posted, submitted or otherwise provided by any user or business, or any opinion, recommendation, or advice expressed therein, and the tripadvisor companies expressly disclaim any and all liability in connection with such content.",0
You agree that the tripadvisor companies are not responsible for the accuracy or completeness of information they obtain from third-party suppliers and display on the services.,0
"If you book a reservation with a third-party supplier, then in addition to this agreement, you agree to review and be bound by the supplier s terms and conditions of purchase and website use, privacy policy, and any other rules or policies related to the supplier s site or property.",0
Your interactions with third-party suppliers are at your own risk.,0
"The tripadvisor companies will have no liability with respect to the acts, omissions, errors, representations, warranties, breaches or negligence of any third-party suppliers or for any personal injuries, death, property damage, or other damages or expenses resulting from your interactions with third-party suppliers.",0
The services may link you to supplier sites or other sites that tripadvisor does not operate or control.,0
"For further information, please refer to the links to third-party sites section below.",0
"Booking vacation rentals, restaurant reservations and experiences with third-party suppliers listed on corporate affiliate sites",0
"Some of tripadvisor s corporate affiliates act as marketplaces to facilitate travelers ability to (1) enter into vacation rental agreements with property owners and managers ( vacation rentals ), (2) make reservations for restaurants ( restaurants ) and/or (3) make reservations for tours, activities and attractions (variously, experiences ) with third-party suppliers of such experiences (each such supplier of a vacation rental and/or experience to be referred to as an advertiser ).",0
Those corporate affiliates of tripadvisor syndicate their advertisements to other entities within the tripadvisor companies group and that is why you see them on the tripadvisor companies websites,0
"As a user, you must be responsible for your use of the services (including, in particular, the tripadvisor companies websites), and any transaction involving vacation rentals, restaurants or experiences facilitated by tripadvisor s corporate affiliates.",0
"We do not own, manage, or contract for any vacation rental, restaurant or experience listed on the services.",0
"Because neither tripadvisor nor its corporate affiliates are parties to vacation rental transactions, restaurant reservations or experience-related transactions between travelers and advertisers, any dispute or conflict involving an actual or potential transaction between you and an advertiser, including the quality, condition(s), safety or legality of a listed vacation rental, restaurant or experience, the accuracy of the listing content, the advertiser s ability to rent a vacation rental property, provide you with a reservation, meal or other service at a restaurant or provide an experience, or your ability to pay for a vacation rental property, a restaurant meal or service or an experience, is solely the responsibility of each user.",0
One of tripadvisor corporate affiliates may act as an advertiser s limited agent solely for the purpose of transmitting your payment to the advertiser.,0
"You agree to pay an advertiser, or a tripadvisor corporate affiliate acting as limited payment collection agent on behalf of an advertiser, any specified fee(s) charged by the advertiser for any vacation rental reservation or experience.",0
"For further information on vacation rental fees, security deposits, fees for experiences, payment processing, refunds and the like, please consult our affiliates terms and conditions (for experiences visit viator.",0
For restaurants visit the fork.,0
"For vacation rentals, visit tripadvisor companies' vacation rentals",0
"By making a vacation rental reservation, restaurant reservation or experience reservation facilitated by one of our corporate affiliates, you will have to acknowledge and agree to its terms and conditions, as well as its privacy policy.",0
"If you enter into a dispute with an advertiser in the eu, alternative methods for resolving that dispute are available online here: http://ec.europa.eu/consumers/odr/.",0
Travel destinations,0
International travel,0
"When you book international travel reservations with third-party suppliers or plan international trips using the services, you are responsible for ensuring that you meet all foreign entry requirements and that your travel documents, including passports and visas, are in order.",0
"For passport and visa requirements, please consult the relevant embassy or consulate for information.",0
"Because requirements may change at any time, be sure to check for up-to-date information before booking and departure.",0
"The tripadvisor companies accept no liability for travelers who are refused entry onto a flight or into any country because of the traveler s failure to carry the travel documents required by any airline, authority, or country, including countries the traveler may just be passing through en route to his or her destination.",0
"It is also your responsibility to consult your physician for current recommendations on inoculations before you travel internationally, and to ensure that you meet all health entry requirements and follow all medical guidance related to your trip.",0
"Although most travel, including travel to international destinations, is completed without incident, travel to certain destinations may involve greater risk than others.",0
"Tripadvisor urges travelers to investigate and review travel prohibitions, warnings, announcements and advisories issued by their own governments and destination country governments prior to booking travel to international destinations.",0
"For example, information on conditions in various countries and the level of risk associated with travel to particular international destinations is provided by the united states government at www.state.gov, www.tsa.gov,www.dot.gov, www.faa.gov, www.cdc.gov, www.treas.gov/ofac and www.customs.gov.",0
"By listing information relevant to travel to particular international destinations, the tripadvisor companies do not represent or warrant that travel to such points is advisable or without risk, and is not liable for damages or losses that may result from travel to such destinations.",0
Liability disclaimer,0
Please read this section carefully.,0
This section limits the tripadvisor companies liability to you for issues that may arise in connection with your use of the services.,0
"If you do not understand the terms in this section or elsewhere in this agreement, please consult a lawyer for clarification before accessing or using the services.",0
"The information, software, products, and services published on or otherwise provided via the services may include inaccuracies or errors, including reservation availability and pricing errors.",0
The tripadvisor companies do not guarantee the accuracy,1
"Of, and disclaims all liability for, any errors or other inaccuracies relating to the information and description of the accomodation, experiences, air, cruise, restaurant or any other travel products displayed on the services (including, without limitation, the pricing, availability, photographs, list of accomodation, experience, air, cruise, restaurant or other travel product amenities, general product descriptions, reviews and ratings, etc.).",0
"In addition, the tripadvisor companies expressly reserve the right to correct any availability and pricing errors on the services and/or on pending reservations made under an incorrect price.",0
"Tripadvisor makes no representations of any kind about the suitability of the services, including the information contained on its websites or any portion thereof, for any purpose, and the inclusion or offering of any products or service offerings on its websites or otherwise through the services does not constitute any endorsement or recommendation of such products or service offerings by tripadvisor, notwithstanding any awards distributed based on user reviews.",0
"All such information, software, products, and service offerings made available by or through",0
"The services are provided ""as is"" without warranty of any kind.",1
"Tripadvisor disclaims all warranties, conditions, or other terms of any kind that the services, its servers or any data (including email) sent from tripadvisor, are free of viruses or other harmful components.",0
"To the maximum extent permitted under applicable law, tripadvisor hereby disclaims all warranties and conditions with regard to this information, software, products, and the services, including all implied warranties and conditions or terms of any kind as to of merchantability, fitness for a particular purpose, title, quiet possession and noninfringement.",0
"The tripadvisor companies also expressly disclaim any warranty, representation, or other term of any kind as to the accuracy or proprietary character of the content available by and through the services.",0
"The third party suppliers providing accomodations, flight, rentals, experiences, restaurants, or cruiseinformation, travel or other services on or through the services are independent contractors and not agents or employees of the tripadvisor companies.",0
"The tripadvisor companies are not liable for the acts, errors, omissions, representations, warranties, breaches or negligence of any such suppliers or for any personal injuries, death, property damage, or other damages or expenses resulting therefrom.",0
"Tripadvisor has no liability and will make no refund in the event of any delay, cancellation, overbooking, strike, force majeure or other causes beyond its direct control, and it has no responsibility for any additional expense, omissions, delays, re-routing or acts of any government or authority.",0
"Subject to the foregoing, you use the services at your own risk and in no event shall the tripadvisor companies (or their officers, directors and/or employees) be liable for any direct, indirect, punitive, incidental, special, or consequential losses or damages or any loss of income, profits, goodwill, data, contracts, use of money, or loss or damages arising from or connected in any way to business interruption of any type arising out of, or in any way connected with, your access to, display of or use of the services or with the delay or inability to access, display or use the services (including, but not limited to, your reliance upon reviews and opinions appearing on or through the services.",0
"Any viruses, bugs, trojan horses, information, software, linked sites, products, and services obtained through the services (including, but not limited to any tripadvisor companies syncronization product).",0
"Personal injury or property damage, of any nature whatsoever, resulting from your use of the services servers and/or any and all personal information and/or financial information stored therein.",0
Any errors or omissions in any content or for any loss or damage of any kind incurred as a result of the use of any content.,1
"Or otherwise arising out of the access to, display of or use of the services) whether based on a theory of negligence, contract, tort, strict liability, or otherwise, and even if tripadvisor or its corporate affiliates has been advised of the possibility of such damages.",0
"If the tripadvisor companies are found liable for any loss or damage that arises out of or is in any way connected with your use of the services, then the tripadvisor companies liability will in no event exceed, in the aggregate, the greater of (a) the transaction fees paid to the tripadvisor companies for the transaction(s) on or through the services giving rise to the claim, or (b) one-hundred dollars (us $100.00).",0
The limitation of liability reflects the allocation of risk between the parties.,0
The limitations specified in this section will survive and apply even if any limited remedy specified in these terms is found to have failed of its essential purpose.,0
The limitations of liability provided in these terms inure to the benefit of the tripadvisor companies.,0
"These terms and conditions and foregoing liablity disclaimer do not affect mandatory legal rights that cannot be excluded under applicable law, for example under consumer protection laws in place in certain countries.",0
"If the law of the country where you live does not allow any particular limitation or exclusion of liability provided for in this clause, that limitation will not apply.",0
The liability disclaimer will otherwise apply to the maximum extent allowed by your local law.,0
Indemnification,0
"You agree to defend and indemnify the tripadvisor companies and any of their officers, directors, employees and agents from and against any claims, causes of action, demands, recoveries, losses, damages, fines, penalties or other costs or expenses of any kind or nature including but not limited to reasonable legal and accounting fees, brought by third parties as a result of:",1
(i) your breach of this agreement or the documents referenced herein,1
(ii) your violation of any law or the rights of a third party.,1
Or,1
"(iii) your use of the services, including the tripadvisor companies websites.",1
Links to third-party sites,0
The services may contain hyperlinks to websites operated by parties other than the tripadvisor companies.,1
Such hyperlinks are provided for your reference only.,1
The tripadvisor companies do not control such websites and are not responsible for their contents or the privacy or other practices of such websites.,1
"Further, it is up to you to take precautions to ensure that whatever links you select or software you download (whether from this or any other website) is free of such items as viruses, worms, trojan horses, defects and other items of a destructive nature.",0
The tripadvisor companies inclusion of hyperlinks to such websites does not imply any endorsement of the material on such third party websites or apps or any association with their operators.,0
"In some cases, you may be asked by a third party site or app to link your tripadvisor account profile to a profile on another third party site.",0
"You are responsible for deciding if you choose to do so, it is purely optional, and the decision to allow this information to be linked can be disabled (with the third party site or app) at any time.",0
"If you do choose to link your tripadvisor account to a third party site or app, the third party site or app will be able to access the information you have stored on your tripadvisor account, including information regarding other users with whom you share information.",0
"You should read the terms and conditions and privacy policy of the third party sites and apps that you visit as they have rules and permissions about how they use your information that may differ from the services, including our websites.",0
We encourage you to review these third party sites and apps and to use them at your own risk.,0
Software as part of services.,0
Additional mobile licenses,0
Software from the services is further subject to united states export controls.,0
"No software from the services may be downloaded or otherwise exported or re-exported (a) into (or to a national or resident of) cuba, iraq, sudan, north korea, iran, syria, or any other country to which the u.s.",0
"Has embargoed goods, or (b) to anyone on the u.s.",0
Treasury department list of specially designated nationals or the u.s.,0
Commerce department's table of deny orders.,0
"By using the services, you represent and warrant that you are not located in, under the control of, or a national or resident of any such country or on any such list.",0
