text,highlighted
"Torguard.net reserves the right to change the service fees for vpn, proxy and email services at anytime at its sole discretion.",0
The client understands that torguard.net is not obligated to honor errors due to mis-types and is not responsible for misinformation or content provided on third party websites or affiliates.,0
Refund policy,0
"If you are less than 100% satisfied with the torguard.net vpn and proxy services, we will gladly refund your payment if the refund is requested within seven (7) days from the date of the purchase, requests made later than the 7 day purchase date window will be denied, however there are some exceptions in this period:",0
"- dedicated ip's of any kind, streaming, residential or regular are excluded from refunds, geo location, blocks and info from third party sites do not merit a refund.",0
"- refunds will be withheld in the event of a terms of service violation, period.",0
- gift card payments are not eligible for refunds.,0
-,0
Crypto payments are not eligible for refunds.,1
- refunds for users who purchase an offer that includes a free device will be denied if there item has currently left our warehouse.,0
Our rights,0
Torguard.net reserves the right to close your account at any given time without any prior notice.,0
"While torguard.net will, in the best interest of our clients, attempt to provide full and complete service, this right is reserved for reasons which may emerge at a later date.",0
The client also understands that torguard.net for reasons beyond its control may shut down and terminate services.,0
"If torguard.net ceases operations, clients will be notified within at least thirty (30) days advance notice.",0
"No subscribers will be eligible for a pro-rated, partial, or complete refund in the event of a shut down.",0
Warranties,0
"Subscriber represents and warrants that all of the identifying information provided to torguard.net to use the torguard.net website is accurate and current and you have all necessary right, power, and authority to enter into this agreement and to perform the acts required of you hereunder.",0
"As a condition to using the torguard.net website or any of it's related services, you must agree to the terms of torguard.net's privacy policy, digital millennium copyright act (""dmca"") policy, and any modifications and/or updates to these agreements.",0
You must acknowledge and agree that the scientific processing and transmission of torguard.net may involve transmissions over various networks.,0
And changes to conform to the technical requirements of connecting devices or networks.,0
You further acknowledge and agree that other data collected and maintained by torguard.net with regard to its users may be disclosed in accordance with the torguard.net privacy policy.,0
Warranty disclaimer,0
Subscriber understands that the torguard.net website and service is provided as-is.,0
Subscriber agrees that use of the torguard.net website shall be at your sole risk.,0
"To the fullest extent permitted by law, torguard.net, its officers, directors, employees, and agents disclaim all warranties, express or implied, in connection with the website and your use thereof.",0
"Torguard.net makes no warranties, express, or implied, nor any representations about the accuracy or completeness of this site's content or the content of any sites linked to this site and assumes no liability or responsibility for any:",0
"Errors, mistakes, or inaccuracies of content,",0
"Personal injury or property damage, of any nature whatsoever, resulting from your access to and use of our website,",0
"Any unauthorized access to or use of our secure servers and/or any and all personal information and/or financial information stored therein,",0
"Any interruption or cessation of transmission to or from our website and/or service, any bugs, viruses, trojan horses, or the like which may be transmitted to or through our website by any third party,",0
"Any errors or omissions in any content or for any loss or damage of any kind incurred as a result of the use of any content posted, emailed, transmitted, or otherwise made available via the torguard.net website.",0
"Torguard.net does not warrant, endorse, guarantee, or assume responsibility for any product or service advertised or offered by a third party through the torguard.net website or any hyperlinked website or featured in any banner or other advertising, and torguard.net will not be a party to or in any way be responsible for monitoring any transaction between you and third-party providers of products or services.",0
"As with the purchase of a product or service through any medium or in any environment, you should use your best judgment and exercise caution where appropriate.",0
The foregoing limitation of liability shall apply to the fullest extent permitted by law in the applicable jurisdiction.,0
"You specifically acknowledge that torguard.net shall not be liable for defamatory, offensive, or illegal conduct of any third party and that the risk of harm or damage from the foregoing rests entirely with you.",0
Limitation of liability,0
"In no event shall torguard.net, its officers, directors, employees, or agents, be liable to you for any direct, indirect, incidental, special, punitive, or consequential damages whatsoever resulting from any",0
"Errors, mistakes, or inaccuracies of content,",0
"Personal injury or property damage, of any nature whatsoever, resulting from your access to and use of our website,",0
"Any unauthorized access to or use of our secure servers and/or any and all personal information and/or financial information stored therein,",0
Any interruption or cessation of transmission to or from our website and/or service,0
"Any bugs, viruses, trojan horses, or the like, which may be transmitted to or through our website by any third party, and/or",0
"Any errors or omissions in any content or for any loss or damage of any kind incurred as a result of your use of any content posted, emailed, transmitted, or otherwise made available via the torguard.net website, whether based on warranty, contract, tort, or any other legal theory, and whether or not the company is advised of the possibility of such damages.",0
The foregoing limitation of liability shall apply to the fullest extent permitted by law in the applicable jurisdiction.,0
"You specifically acknowledge that torguard.net shall not be liable for defamatory, offensive, or illegal conduct of any third party and that the risk of harm or damage from the foregoing rests entirely with you.",0
Indemnity,0
"The client or subscriber agrees to defend, indemnify and hold harmless torguard.net, its parent corporation, officers, directors, employees and agents, from and against any and all claims, damages, obligations, losses, liabilities, costs or debt, and expenses (including but not limited to attorney's fees) arising from:",1
Your use of and access to the torguard.net website and/or service,1
Your material breach of any term of these terms of service,1
"Your violation of any third party right, including without limitation any copyright, patent, trademark, property, or privacy right.",1
Or,1
Any claim that your use caused damage or injury to any third party.,1
This defense and indemnification obligation will survive these terms of service and your use of the torguard.net website.,1
Arbitration,0
"The parties agree that any legal claim or dispute between them or against any agent, employee, successor, or assign of the other, whether related to this agreement or otherwise, and any claim or dispute related to this agreement or the relationship or duties contemplated under this contract, including the validity of this arbitration clause, shall be resolved by binding arbitration by the american arbitration association (or name other firm providing arbitration services, i.e., national arbitration forum), under the arbitration rules then in effect.",0
Any award of the arbitrator(s) may be entered as a judgment in any court of competent jurisdiction.,0
"Information may be obtained and claims may be filed at any office of the american arbitration association or at corporate headquarters, 335 madison avenue, floor 10, new york, new york 10017-4605.",0
"Telephone: 212-716-5800, fax: 212-716-5905, website: www.adr.org.",0
This agreement shall be interpreted under the federal arbitration act.,0
Assignment,0
"The terms and conditions contained herein and any rights and licenses granted hereunder, may not be transferred or assigned by you, but may be assigned by torguard.net without restriction.",0
Severance,0
"If any term, clause or provision of the present agreement is held invalid or unenforceable by a court of competent jurisdiction, such invalidity shall not affect the validity or operation of any term, clause or provision and such invalid term, clause or provision shall be deemed to be severed from this agreement.",0
Choice of law,0
"This agreement shall be governed by and construed in accordance with the laws of the state of florida, county of orange, without regard to conflicts of law principles.",0
"The sole and exclusive jurisdiction and venue for any action or proceeding arising out of or related to this agreement shall be in an appropriate state or federal court located in the state of florida, county of orange.",0
You hereby submit to the jurisdiction and venue of said courts.,0
You consent to service of process in any legal proceeding.,0
"If the client agrees to all of the foregoing terms and conditions, subscriber may gain access to and use the torguard.net services.",0
